'Elapsed time','I','II','III','AVL','AVF','V','MCL1','ABP','PAP'
'7:01:23.224',-,0.088,-,-,0.040,-,-,72.800,42.360
'7:01:23.232',-,0.064,-,-,0.016,-,-,73.600,42.720
'7:01:23.240',-,0.080,-,-,0.016,-,-,75.200,43.920
'7:01:23.248',-,0.048,-,-,0.040,-,-,77.600,45.480
'7:01:23.256',-,0.088,-,-,0.016,-,-,81.600,46.680
'7:01:23.264',-,0.064,-,-,0.040,-,-,84.800,47.880
'7:01:23.272',-,0.048,-,-,0.000,-,-,87.200,49.080
'7:01:23.280',-,0.056,-,-,0.000,-,-,88.800,49.080
'7:01:23.288',-,0.000,-,-,0.000,-,-,87.200,49.560
'7:01:23.296',-,0.064,-,-,0.016,-,-,87.200,49.560
'7:01:23.304',-,0.080,-,-,0.000,-,-,88.800,49.560
'7:01:23.312',-,0.056,-,-,0.016,-,-,92.000,49.560
'7:01:23.320',-,0.040,-,-,0.000,-,-,96.000,49.920
'7:01:23.328',-,0.080,-,-,0.016,-,-,101.600,51.120
'7:01:23.336',-,0.048,-,-,0.016,-,-,106.400,51.960
'7:01:23.344',-,0.000,-,-,0.000,-,-,110.400,53.520
'7:01:23.352',-,0.064,-,-,0.016,-,-,112.800,55.080
'7:01:23.360',-,0.000,-,-,0.000,-,-,113.600,57.120
'7:01:23.368',-,-0.024,-,-,-0.040,-,-,113.600,58.680
'7:01:23.376',-,0.064,-,-,0.000,-,-,112.800,60.720
'7:01:23.384',-,0.040,-,-,0.016,-,-,112.800,62.760
'7:01:23.392',-,0.064,-,-,0.016,-,-,113.600,64.320
'7:01:23.400',-,0.000,-,-,0.000,-,-,115.200,66.360
'7:01:23.408',-,0.032,-,-,0.000,-,-,116.000,67.920
'7:01:23.416',-,0.008,-,-,0.000,-,-,117.600,69.960
'7:01:23.424',-,0.048,-,-,0.000,-,-,118.400,71.520
'7:01:23.432',-,-0.032,-,-,-0.016,-,-,120.000,73.080
'7:01:23.440',-,0.000,-,-,-0.016,-,-,120.800,74.760
'7:01:23.448',-,0.000,-,-,0.000,-,-,122.400,75.960
'7:01:23.456',-,0.056,-,-,0.016,-,-,122.400,77.160
'7:01:23.464',-,-0.040,-,-,-0.016,-,-,122.400,78.360
'7:01:23.472',-,-0.016,-,-,-0.040,-,-,123.200,79.080
'7:01:23.480',-,0.000,-,-,-0.016,-,-,124.800,80.280
'7:01:23.488',-,-0.016,-,-,-0.040,-,-,124.800,81.120
'7:01:23.496',-,-0.072,-,-,-0.056,-,-,125.600,81.960
'7:01:23.504',-,0.000,-,-,-0.016,-,-,125.600,83.160
'7:01:23.512',-,0.048,-,-,0.000,-,-,127.200,83.880
'7:01:23.520',-,0.016,-,-,0.000,-,-,128.000,85.080
'7:01:23.528',-,0.000,-,-,0.000,-,-,128.000,86.760
'7:01:23.536',-,0.016,-,-,0.000,-,-,129.600,88.320
'7:01:23.544',-,0.024,-,-,0.000,-,-,130.400,89.520
'7:01:23.552',-,0.048,-,-,0.000,-,-,132.800,89.880
'7:01:23.560',-,-0.008,-,-,0.000,-,-,134.400,89.880
'7:01:23.568',-,0.024,-,-,-0.016,-,-,134.400,89.880
'7:01:23.576',-,0.032,-,-,0.000,-,-,134.400,89.880
'7:01:23.584',-,-0.008,-,-,-0.016,-,-,134.400,89.880
'7:01:23.592',-,0.008,-,-,-0.016,-,-,134.400,89.880
'7:01:23.600',-,-0.016,-,-,0.000,-,-,132.800,89.880
'7:01:23.608',-,-0.008,-,-,-0.016,-,-,132.800,89.880
'7:01:23.616',-,0.000,-,-,-0.016,-,-,130.400,89.880
'7:01:23.624',-,-0.032,-,-,-0.016,-,-,128.000,89.880
'7:01:23.632',-,-0.008,-,-,-0.040,-,-,125.600,89.880
'7:01:23.640',-,-0.056,-,-,-0.040,-,-,123.200,89.880
'7:01:23.648',-,0.040,-,-,0.000,-,-,120.800,88.680
'7:01:23.656',-,0.016,-,-,0.000,-,-,118.400,86.280
'7:01:23.664',-,0.024,-,-,-0.016,-,-,116.000,84.360
'7:01:23.672',-,0.000,-,-,-0.016,-,-,113.600,81.480
'7:01:23.680',-,0.048,-,-,0.000,-,-,111.200,79.080
'7:01:23.688',-,0.032,-,-,0.000,-,-,108.800,76.680
'7:01:23.696',-,0.040,-,-,0.000,-,-,106.400,73.920
'7:01:23.704',-,-0.104,-,-,-0.056,-,-,104.000,71.520
'7:01:23.712',-,-0.072,-,-,-0.080,-,-,101.600,69.120
'7:01:23.720',-,-0.128,-,-,-0.096,-,-,98.400,66.720
'7:01:23.728',-,-0.128,-,-,-0.096,-,-,94.400,64.680
'7:01:23.736',-,-0.072,-,-,-0.056,-,-,89.600,63.120
'7:01:23.744',-,-0.104,-,-,-0.080,-,-,86.400,61.080
'7:01:23.752',-,-0.072,-,-,-0.040,-,-,82.400,59.520
'7:01:23.760',-,-0.088,-,-,-0.056,-,-,80.000,57.960
'7:01:23.768',-,-0.104,-,-,-0.056,-,-,77.600,56.280
'7:01:23.776',-,-0.168,-,-,-0.096,-,-,75.200,55.080
'7:01:23.784',-,-0.192,-,-,-0.120,-,-,72.800,53.880
'7:01:23.792',-,0.080,-,-,0.000,-,-,71.200,52.320
'7:01:23.800',-,0.464,-,-,0.216,-,-,70.400,51.480
'7:01:23.808',-,0.488,-,-,0.280,-,-,68.800,50.280
'7:01:23.816',-,-0.088,-,-,0.040,-,-,68.800,49.080
'7:01:23.824',-,-0.376,-,-,-0.176,-,-,68.000,48.360
'7:01:23.832',-,-0.192,-,-,-0.136,-,-,66.400,47.520
'7:01:23.840',-,-0.016,-,-,-0.040,-,-,65.600,46.320
'7:01:23.848',-,-0.032,-,-,-0.016,-,-,64.000,45.120
'7:01:23.856',-,-0.040,-,-,0.000,-,-,63.200,44.280
'7:01:23.864',-,-0.056,-,-,-0.016,-,-,60.800,43.920
'7:01:23.872',-,-0.088,-,-,-0.040,-,-,58.400,44.280
'7:01:23.880',-,-0.072,-,-,-0.040,-,-,56.800,45.120
'7:01:23.888',-,-0.056,-,-,-0.040,-,-,56.800,46.680
'7:01:23.896',-,-0.072,-,-,-0.040,-,-,59.200,48.720
'7:01:23.904',-,-0.072,-,-,-0.016,-,-,65.600,50.760
'7:01:23.912',-,-0.064,-,-,-0.040,-,-,72.800,52.680
'7:01:23.920',-,-0.088,-,-,-0.040,-,-,78.400,54.360
'7:01:23.928',-,-0.064,-,-,-0.040,-,-,82.400,55.080
'7:01:23.936',-,-0.088,-,-,-0.016,-,-,86.400,55.560
'7:01:23.944',-,-0.072,-,-,-0.040,-,-,89.600,55.560
'7:01:23.952',-,-0.088,-,-,-0.040,-,-,92.000,55.560
'7:01:23.960',-,-0.088,-,-,-0.040,-,-,93.600,55.920
'7:01:23.968',-,-0.072,-,-,-0.040,-,-,92.000,55.920
'7:01:23.976',-,-0.088,-,-,-0.016,-,-,91.200,56.280
'7:01:23.984',-,-0.064,-,-,-0.040,-,-,88.800,56.280
'7:01:23.992',-,-0.072,-,-,-0.016,-,-,87.200,56.280
'7:01:24.000',-,-0.088,-,-,-0.040,-,-,86.400,56.760
'7:01:24.008',-,-0.048,-,-,0.000,-,-,86.400,56.760
'7:01:24.016',-,-0.088,-,-,-0.040,-,-,84.800,56.760
'7:01:24.024',-,-0.088,-,-,-0.040,-,-,84.000,56.760
'7:01:24.032',-,-0.088,-,-,-0.040,-,-,81.600,56.760
'7:01:24.040',-,-0.088,-,-,-0.040,-,-,80.000,56.280
'7:01:24.048',-,-0.088,-,-,-0.040,-,-,77.600,55.920
'7:01:24.056',-,-0.072,-,-,-0.040,-,-,76.000,55.560
'7:01:24.064',-,-0.072,-,-,-0.040,-,-,75.200,54.720
'7:01:24.072',-,-0.040,-,-,-0.040,-,-,73.600,53.880
'7:01:24.080',-,0.000,-,-,0.000,-,-,72.800,53.160
'7:01:24.088',-,-0.008,-,-,0.000,-,-,72.800,51.960
'7:01:24.096',-,0.024,-,-,0.016,-,-,72.800,51.120
'7:01:24.104',-,0.016,-,-,0.040,-,-,72.800,49.920
'7:01:24.112',-,0.040,-,-,0.040,-,-,72.800,49.080
'7:01:24.120',-,0.024,-,-,0.040,-,-,73.600,48.720
'7:01:24.128',-,0.008,-,-,0.040,-,-,73.600,48.360
'7:01:24.136',-,0.000,-,-,0.016,-,-,73.600,47.880
'7:01:24.144',-,0.016,-,-,0.040,-,-,73.600,47.520
'7:01:24.152',-,-0.008,-,-,0.016,-,-,75.200,47.520
'7:01:24.160',-,0.000,-,-,0.016,-,-,77.600,47.520
'7:01:24.168',-,-0.032,-,-,0.000,-,-,80.000,47.160
'7:01:24.176',-,-0.008,-,-,0.016,-,-,82.400,46.680
'7:01:24.184',-,-0.016,-,-,0.000,-,-,84.000,46.680
'7:01:24.192',-,-0.008,-,-,0.000,-,-,82.400,46.320
'7:01:24.200',-,0.000,-,-,0.016,-,-,81.600,45.480
'7:01:24.208',-,-0.032,-,-,0.000,-,-,82.400,45.120
'7:01:24.216',-,-0.008,-,-,0.000,-,-,84.000,44.760
'7:01:24.224',-,-0.024,-,-,0.000,-,-,86.400,44.760
'7:01:24.232',-,-0.048,-,-,0.000,-,-,88.800,44.280
'7:01:24.240',-,-0.040,-,-,0.000,-,-,91.200,44.280
'7:01:24.248',-,-0.048,-,-,0.000,-,-,93.600,43.920
'7:01:24.256',-,-0.032,-,-,0.000,-,-,93.600,43.560
'7:01:24.264',-,-0.032,-,-,0.000,-,-,93.600,42.720
'7:01:24.272',-,-0.056,-,-,0.000,-,-,92.000,42.360
'7:01:24.280',-,-0.048,-,-,0.000,-,-,91.200,41.880
'7:01:24.288',-,-0.056,-,-,0.000,-,-,89.600,41.880
'7:01:24.296',-,-0.064,-,-,0.000,-,-,88.800,41.880
'7:01:24.304',-,-0.056,-,-,-0.016,-,-,88.800,41.880
'7:01:24.312',-,-0.072,-,-,0.000,-,-,88.800,41.880
'7:01:24.320',-,-0.048,-,-,-0.016,-,-,88.800,41.520
'7:01:24.328',-,-0.032,-,-,0.000,-,-,88.800,41.520
'7:01:24.336',-,-0.064,-,-,0.000,-,-,87.200,41.520
'7:01:24.344',-,-0.072,-,-,-0.016,-,-,87.200,41.160
'7:01:24.352',-,-0.064,-,-,0.000,-,-,87.200,40.680
'7:01:24.360',-,-0.088,-,-,-0.016,-,-,86.400,40.320
'7:01:24.368',-,-0.064,-,-,0.000,-,-,86.400,39.960
'7:01:24.376',-,-0.048,-,-,0.000,-,-,84.800,39.480
'7:01:24.384',-,-0.064,-,-,0.000,-,-,84.000,39.120
'7:01:24.392',-,-0.072,-,-,0.000,-,-,82.400,38.760
'7:01:24.400',-,-0.056,-,-,0.000,-,-,81.600,38.760
'7:01:24.408',-,-0.072,-,-,0.000,-,-,81.600,38.280
'7:01:24.416',-,-0.064,-,-,-0.016,-,-,80.000,37.920
'7:01:24.424',-,-0.056,-,-,0.000,-,-,80.000,37.920
'7:01:24.432',-,-0.072,-,-,-0.016,-,-,80.000,37.560
'7:01:24.440',-,-0.056,-,-,0.000,-,-,80.000,37.560
'7:01:24.448',-,-0.048,-,-,0.000,-,-,80.000,37.080
'7:01:24.456',-,-0.056,-,-,0.000,-,-,80.000,37.080
'7:01:24.464',-,-0.064,-,-,0.000,-,-,78.400,36.720
'7:01:24.472',-,-0.072,-,-,-0.016,-,-,77.600,36.720
'7:01:24.480',-,-0.064,-,-,0.000,-,-,77.600,36.360
'7:01:24.488',-,-0.040,-,-,0.000,-,-,77.600,35.880
'7:01:24.496',-,-0.056,-,-,0.000,-,-,76.000,35.880
'7:01:24.504',-,-0.048,-,-,0.000,-,-,76.000,35.520
'7:01:24.512',-,-0.072,-,-,0.000,-,-,76.000,35.520
'7:01:24.520',-,-0.048,-,-,0.000,-,-,75.200,35.160
'7:01:24.528',-,-0.064,-,-,0.000,-,-,75.200,35.160
'7:01:24.536',-,-0.048,-,-,0.000,-,-,75.200,34.680
'7:01:24.544',-,-0.032,-,-,0.000,-,-,75.200,34.680
'7:01:24.552',-,-0.040,-,-,0.000,-,-,73.600,34.320
'7:01:24.560',-,-0.016,-,-,0.000,-,-,73.600,33.960
'7:01:24.568',-,0.000,-,-,0.016,-,-,72.800,33.960
'7:01:24.576',-,0.016,-,-,0.016,-,-,72.800,33.480
'7:01:24.584',-,0.024,-,-,0.040,-,-,72.800,33.480
'7:01:24.592',-,0.000,-,-,0.016,-,-,72.800,33.480
'7:01:24.600',-,0.032,-,-,0.016,-,-,71.200,33.120
'7:01:24.608',-,0.008,-,-,0.016,-,-,71.200,33.120
'7:01:24.616',-,0.016,-,-,0.040,-,-,71.200,32.760
'7:01:24.624',-,-0.056,-,-,0.000,-,-,71.200,32.280
'7:01:24.632',-,-0.072,-,-,-0.016,-,-,71.200,32.280
'7:01:24.640',-,-0.056,-,-,0.000,-,-,70.400,31.920
'7:01:24.648',-,-0.064,-,-,0.000,-,-,68.800,31.560
'7:01:24.656',-,-0.072,-,-,0.000,-,-,66.400,31.560
'7:01:24.664',-,-0.088,-,-,-0.016,-,-,63.200,31.080
'7:01:24.672',-,-0.048,-,-,0.000,-,-,60.800,30.720
'7:01:24.680',-,-0.072,-,-,-0.016,-,-,58.400,30.720
'7:01:24.688',-,-0.056,-,-,0.000,-,-,56.000,30.360
'7:01:24.696',-,-0.152,-,-,-0.056,-,-,54.400,29.880
'7:01:24.704',-,-0.168,-,-,-0.080,-,-,53.600,29.520
'7:01:24.712',-,0.200,-,-,0.080,-,-,53.600,29.520
'7:01:24.720',-,0.504,-,-,0.280,-,-,53.600,29.160
'7:01:24.728',-,0.192,-,-,0.216,-,-,52.000,29.160
'7:01:24.736',-,-0.248,-,-,-0.056,-,-,52.000,29.160
'7:01:24.744',-,-0.328,-,-,-0.136,-,-,51.200,29.160
'7:01:24.752',-,-0.024,-,-,-0.040,-,-,49.600,28.680
'7:01:24.760',-,0.040,-,-,0.016,-,-,49.600,28.320
'7:01:24.768',-,0.000,-,-,0.016,-,-,48.800,27.960
'7:01:24.776',-,0.008,-,-,0.000,-,-,47.200,27.480
'7:01:24.784',-,-0.024,-,-,0.000,-,-,46.400,27.960
'7:01:24.792',-,-0.008,-,-,0.000,-,-,46.400,28.680
'7:01:24.800',-,-0.032,-,-,0.000,-,-,47.200,30.360
'7:01:24.808',-,-0.016,-,-,0.000,-,-,49.600,31.920
'7:01:24.816',-,-0.032,-,-,0.000,-,-,53.600,33.960
'7:01:24.824',-,-0.016,-,-,0.000,-,-,58.400,35.880
'7:01:24.832',-,-0.024,-,-,0.000,-,-,65.600,37.560
'7:01:24.840',-,-0.024,-,-,0.000,-,-,72.800,38.760
'7:01:24.848',-,-0.016,-,-,0.000,-,-,80.000,39.480
'7:01:24.856',-,-0.040,-,-,0.000,-,-,84.800,40.320
'7:01:24.864',-,-0.024,-,-,0.000,-,-,88.800,41.160
'7:01:24.872',-,-0.032,-,-,0.000,-,-,91.200,41.880
'7:01:24.880',-,-0.016,-,-,0.000,-,-,91.200,42.720
'7:01:24.888',-,-0.032,-,-,0.000,-,-,88.800,43.080
'7:01:24.896',-,-0.008,-,-,0.000,-,-,86.400,43.080
'7:01:24.904',-,-0.024,-,-,0.000,-,-,84.800,43.560
'7:01:24.912',-,-0.008,-,-,0.000,-,-,84.800,43.920
'7:01:24.920',-,-0.024,-,-,0.000,-,-,84.800,43.920
'7:01:24.928',-,-0.016,-,-,0.000,-,-,84.000,43.920
'7:01:24.936',-,-0.032,-,-,0.000,-,-,82.400,44.280
'7:01:24.944',-,-0.016,-,-,0.000,-,-,80.000,44.280
'7:01:24.952',-,-0.032,-,-,-0.016,-,-,78.400,44.280
'7:01:24.960',-,-0.024,-,-,-0.016,-,-,76.000,43.920
'7:01:24.968',-,-0.040,-,-,-0.016,-,-,73.600,43.560
'7:01:24.976',-,-0.040,-,-,-0.040,-,-,72.800,42.720
'7:01:24.984',-,-0.008,-,-,-0.016,-,-,71.200,42.360
'7:01:24.992',-,0.000,-,-,0.000,-,-,70.400,41.880
'7:01:25.000',-,0.032,-,-,0.000,-,-,70.400,41.160
'7:01:25.008',-,0.024,-,-,0.016,-,-,68.800,40.680
'7:01:25.016',-,0.064,-,-,0.040,-,-,68.800,40.320
'7:01:25.024',-,0.080,-,-,0.040,-,-,68.800,39.960
'7:01:25.032',-,0.064,-,-,0.040,-,-,68.800,39.480
'7:01:25.040',-,0.080,-,-,0.040,-,-,70.400,39.120
'7:01:25.048',-,0.056,-,-,0.040,-,-,70.400,38.760
'7:01:25.056',-,0.048,-,-,0.040,-,-,71.200,38.280
'7:01:25.064',-,0.064,-,-,0.040,-,-,72.800,37.920
'7:01:25.072',-,0.048,-,-,0.040,-,-,76.000,37.920
'7:01:25.080',-,0.056,-,-,0.016,-,-,80.000,37.560
'7:01:25.088',-,0.032,-,-,0.016,-,-,82.400,37.080
'7:01:25.096',-,0.048,-,-,0.016,-,-,82.400,37.080
'7:01:25.104',-,0.024,-,-,0.016,-,-,81.600,36.720
'7:01:25.112',-,0.040,-,-,0.016,-,-,81.600,36.720
'7:01:25.120',-,0.056,-,-,0.016,-,-,81.600,36.360
'7:01:25.128',-,0.016,-,-,0.000,-,-,82.400,36.360
'7:01:25.136',-,0.008,-,-,0.000,-,-,84.800,36.360
'7:01:25.144',-,0.032,-,-,0.000,-,-,88.800,36.360
'7:01:25.152',-,0.008,-,-,0.000,-,-,92.000,35.880
'7:01:25.160',-,0.024,-,-,0.000,-,-,94.400,35.880
'7:01:25.168',-,0.000,-,-,0.000,-,-,94.400,35.880
'7:01:25.176',-,0.008,-,-,0.000,-,-,94.400,35.520
'7:01:25.184',-,0.000,-,-,0.000,-,-,92.000,35.160
'7:01:25.192',-,0.008,-,-,0.000,-,-,91.200,34.680
'7:01:25.200',-,0.000,-,-,0.000,-,-,89.600,34.680
'7:01:25.208',-,0.000,-,-,0.000,-,-,88.800,34.320
'7:01:25.216',-,-0.008,-,-,0.000,-,-,87.200,33.960
'7:01:25.224',-,-0.016,-,-,0.000,-,-,87.200,33.960
'7:01:25.232',-,-0.024,-,-,-0.016,-,-,87.200,33.960
'7:01:25.240',-,0.000,-,-,0.000,-,-,87.200,33.480
'7:01:25.248',-,-0.016,-,-,0.000,-,-,86.400,33.480
'7:01:25.256',-,-0.008,-,-,-0.016,-,-,86.400,33.480
'7:01:25.264',-,-0.024,-,-,0.000,-,-,84.800,33.480
'7:01:25.272',-,-0.008,-,-,0.000,-,-,84.800,33.480
'7:01:25.280',-,-0.016,-,-,0.000,-,-,84.000,33.120
'7:01:25.288',-,-0.008,-,-,0.000,-,-,82.400,33.120
'7:01:25.296',-,-0.016,-,-,0.000,-,-,81.600,32.760
'7:01:25.304',-,-0.024,-,-,0.000,-,-,81.600,32.760
'7:01:25.312',-,0.000,-,-,-0.016,-,-,80.000,32.280
'7:01:25.320',-,-0.024,-,-,0.000,-,-,80.000,32.280
'7:01:25.328',-,0.000,-,-,0.000,-,-,80.000,31.920
'7:01:25.336',-,-0.016,-,-,0.000,-,-,80.000,31.920
'7:01:25.344',-,-0.024,-,-,-0.016,-,-,80.000,31.560
'7:01:25.352',-,-0.016,-,-,0.000,-,-,78.400,31.560
'7:01:25.360',-,-0.032,-,-,-0.016,-,-,78.400,31.080
'7:01:25.368',-,-0.016,-,-,0.000,-,-,77.600,31.080
'7:01:25.376',-,0.000,-,-,0.000,-,-,77.600,30.720
'7:01:25.384',-,-0.016,-,-,0.000,-,-,76.000,30.720
'7:01:25.392',-,-0.024,-,-,0.000,-,-,76.000,30.720
'7:01:25.400',-,-0.016,-,-,0.000,-,-,76.000,30.360
'7:01:25.408',-,-0.008,-,-,0.000,-,-,75.200,30.360
'7:01:25.416',-,-0.032,-,-,-0.016,-,-,75.200,30.360
'7:01:25.424',-,-0.016,-,-,-0.016,-,-,75.200,30.360
'7:01:25.432',-,-0.008,-,-,0.000,-,-,73.600,29.880
'7:01:25.440',-,-0.016,-,-,0.000,-,-,73.600,29.880
'7:01:25.448',-,0.000,-,-,0.000,-,-,73.600,29.880
'7:01:25.456',-,0.016,-,-,0.000,-,-,73.600,29.520
'7:01:25.464',-,0.016,-,-,0.000,-,-,72.800,29.520
'7:01:25.472',-,0.000,-,-,0.000,-,-,72.800,29.160
'7:01:25.480',-,0.040,-,-,0.016,-,-,72.800,29.160
'7:01:25.488',-,0.032,-,-,0.016,-,-,72.800,29.160
'7:01:25.496',-,0.064,-,-,0.016,-,-,71.200,29.160
'7:01:25.504',-,0.040,-,-,0.016,-,-,71.200,29.160
'7:01:25.512',-,0.064,-,-,0.016,-,-,71.200,29.160
'7:01:25.520',-,0.056,-,-,0.016,-,-,71.200,28.680
'7:01:25.528',-,0.000,-,-,0.000,-,-,70.400,28.680
'7:01:25.536',-,-0.032,-,-,-0.016,-,-,70.400,28.320
'7:01:25.544',-,-0.024,-,-,-0.016,-,-,70.400,27.960
'7:01:25.552',-,-0.040,-,-,-0.016,-,-,70.400,27.960
'7:01:25.560',-,-0.008,-,-,-0.016,-,-,68.800,27.960
'7:01:25.568',-,-0.024,-,-,0.000,-,-,68.000,27.480
'7:01:25.576',-,-0.032,-,-,-0.016,-,-,66.400,27.480
'7:01:25.584',-,-0.040,-,-,-0.016,-,-,64.000,27.120
'7:01:25.592',-,-0.024,-,-,-0.016,-,-,61.600,27.120
'7:01:25.600',-,-0.048,-,-,-0.016,-,-,59.200,26.760
'7:01:25.608',-,-0.104,-,-,-0.040,-,-,56.800,26.280
'7:01:25.616',-,-0.144,-,-,-0.096,-,-,54.400,25.920
'7:01:25.624',-,0.168,-,-,0.040,-,-,53.600,25.920
'7:01:25.632',-,0.520,-,-,0.280,-,-,52.000,25.560
'7:01:25.640',-,0.280,-,-,0.216,-,-,51.200,25.560
'7:01:25.648',-,-0.112,-,-,0.000,-,-,51.200,25.560
'7:01:25.656',-,-0.272,-,-,-0.136,-,-,51.200,25.560
'7:01:25.664',-,-0.048,-,-,-0.096,-,-,49.600,25.560
'7:01:25.672',-,0.064,-,-,0.000,-,-,49.600,24.720
'7:01:25.680',-,0.024,-,-,0.000,-,-,48.800,24.360
'7:01:25.688',-,0.016,-,-,0.000,-,-,48.800,24.360
'7:01:25.696',-,0.008,-,-,0.000,-,-,47.200,24.720
'7:01:25.704',-,0.000,-,-,0.000,-,-,47.200,25.560
'7:01:25.712',-,0.000,-,-,0.000,-,-,47.200,27.120
'7:01:25.720',-,-0.008,-,-,-0.016,-,-,49.600,29.160
'7:01:25.728',-,0.000,-,-,0.000,-,-,53.600,31.560
'7:01:25.736',-,0.000,-,-,0.000,-,-,56.800,33.480
'7:01:25.744',-,0.000,-,-,0.000,-,-,61.600,35.520
'7:01:25.752',-,-0.008,-,-,-0.016,-,-,66.400,37.080
'7:01:25.760',-,0.000,-,-,0.000,-,-,71.200,38.280
'7:01:25.768',-,-0.024,-,-,-0.016,-,-,77.600,39.480
'7:01:25.776',-,-0.032,-,-,-0.040,-,-,82.400,40.680
'7:01:25.784',-,0.000,-,-,-0.016,-,-,88.800,41.880
'7:01:25.792',-,0.016,-,-,0.000,-,-,91.200,42.720
'7:01:25.800',-,0.000,-,-,0.000,-,-,89.600,43.560
'7:01:25.808',-,0.000,-,-,0.000,-,-,87.200,43.920
'7:01:25.816',-,-0.008,-,-,-0.016,-,-,84.800,44.280
'7:01:25.824',-,0.008,-,-,0.000,-,-,84.800,45.120
'7:01:25.832',-,0.000,-,-,0.000,-,-,84.800,45.480
'7:01:25.840',-,-0.008,-,-,-0.016,-,-,84.000,45.480
'7:01:25.848',-,0.000,-,-,0.000,-,-,82.400,45.960
'7:01:25.856',-,-0.008,-,-,-0.040,-,-,81.600,45.960
'7:01:25.864',-,-0.040,-,-,-0.040,-,-,80.000,45.960
'7:01:25.872',-,-0.048,-,-,-0.056,-,-,77.600,45.960
'7:01:25.880',-,-0.032,-,-,-0.056,-,-,75.200,45.480
'7:01:25.888',-,-0.040,-,-,-0.040,-,-,73.600,45.480
'7:01:25.896',-,0.000,-,-,-0.040,-,-,72.800,45.120
'7:01:25.904',-,0.008,-,-,-0.016,-,-,71.200,44.280
'7:01:25.912',-,0.032,-,-,-0.016,-,-,70.400,43.560
'7:01:25.920',-,0.064,-,-,0.000,-,-,68.800,42.720
'7:01:25.928',-,0.080,-,-,0.016,-,-,68.800,42.360
'7:01:25.936',-,0.088,-,-,0.016,-,-,70.400,41.520
'7:01:25.944',-,0.080,-,-,0.040,-,-,70.400,41.520
'7:01:25.952',-,0.088,-,-,0.040,-,-,71.200,41.160
'7:01:25.960',-,0.064,-,-,0.016,-,-,71.200,41.160
'7:01:25.968',-,0.056,-,-,0.016,-,-,71.200,41.160
'7:01:25.976',-,0.064,-,-,0.040,-,-,72.800,41.520
'7:01:25.984',-,0.088,-,-,0.040,-,-,75.200,41.880
'7:01:25.992',-,0.064,-,-,0.040,-,-,78.400,43.080
'7:01:26.000',-,0.056,-,-,0.016,-,-,82.400,44.280
'7:01:26.008',-,0.048,-,-,0.016,-,-,86.400,45.960
'7:01:26.016',-,0.064,-,-,0.016,-,-,86.400,47.160
'7:01:26.024',-,0.048,-,-,0.000,-,-,84.800,47.520
'7:01:26.032',-,0.088,-,-,0.040,-,-,84.000,47.520
'7:01:26.040',-,0.040,-,-,0.000,-,-,84.000,47.160
'7:01:26.048',-,0.056,-,-,0.016,-,-,84.800,46.680
'7:01:26.056',-,0.032,-,-,0.000,-,-,88.800,46.320
'7:01:26.064',-,0.016,-,-,0.000,-,-,93.600,45.960
'7:01:26.072',-,0.032,-,-,0.000,-,-,98.400,45.960
'7:01:26.080',-,0.000,-,-,0.000,-,-,101.600,46.320
'7:01:26.088',-,0.040,-,-,0.000,-,-,104.000,47.160
'7:01:26.096',-,0.016,-,-,0.000,-,-,104.000,48.360
'7:01:26.104',-,0.080,-,-,0.016,-,-,104.000,49.080
'7:01:26.112',-,0.032,-,-,0.000,-,-,104.000,50.760
'7:01:26.120',-,0.000,-,-,0.000,-,-,103.200,51.960
'7:01:26.128',-,0.016,-,-,0.000,-,-,103.200,53.160
'7:01:26.136',-,0.000,-,-,0.000,-,-,104.000,54.720
'7:01:26.144',-,-0.008,-,-,-0.016,-,-,104.000,55.920
'7:01:26.152',-,0.032,-,-,0.000,-,-,104.000,57.120
'7:01:26.160',-,0.008,-,-,0.000,-,-,105.600,58.320
'7:01:26.168',-,0.000,-,-,0.000,-,-,105.600,59.880
'7:01:26.176',-,0.032,-,-,0.000,-,-,106.400,60.720
'7:01:26.184',-,0.000,-,-,0.000,-,-,108.000,61.920
'7:01:26.192',-,-0.008,-,-,-0.016,-,-,108.800,63.120
'7:01:26.200',-,0.016,-,-,0.000,-,-,110.400,64.320
'7:01:26.208',-,0.024,-,-,0.000,-,-,111.200,65.520
'7:01:26.216',-,0.000,-,-,0.000,-,-,111.200,66.720
'7:01:26.224',-,0.016,-,-,0.000,-,-,111.200,67.560
'7:01:26.232',-,0.000,-,-,0.000,-,-,111.200,68.760
'7:01:26.240',-,0.016,-,-,0.000,-,-,111.200,69.480
'7:01:26.248',-,0.008,-,-,0.000,-,-,111.200,70.320
'7:01:26.256',-,-0.040,-,-,-0.016,-,-,111.200,71.520
'7:01:26.264',-,0.000,-,-,-0.040,-,-,111.200,71.880
'7:01:26.272',-,0.008,-,-,0.000,-,-,111.200,72.720
'7:01:26.280',-,0.024,-,-,0.000,-,-,112.800,73.080
'7:01:26.288',-,-0.008,-,-,-0.016,-,-,112.800,73.560
'7:01:26.296',-,-0.016,-,-,-0.016,-,-,112.800,73.560
'7:01:26.304',-,0.008,-,-,0.000,-,-,112.800,73.920
'7:01:26.312',-,0.024,-,-,0.000,-,-,112.800,73.920
'7:01:26.320',-,0.000,-,-,0.000,-,-,112.800,73.920
'7:01:26.328',-,-0.024,-,-,-0.040,-,-,112.800,73.920
