'Elapsed time','I','II','V','MCL1','ABP','PAP'
'8:51:34.240',-,0.000,-,-,40.800,-
'8:51:34.248',-,0.197,-,-,40.800,-
'8:51:34.256',-,0.453,-,-,40.800,-
'8:51:34.264',-,0.538,-,-,40.000,-
'8:51:34.272',-,0.154,-,-,40.000,-
'8:51:34.280',-,0.000,-,-,40.000,-
'8:51:34.288',-,0.000,-,-,40.000,-
'8:51:34.296',-,0.000,-,-,40.000,-
'8:51:34.304',-,0.000,-,-,39.200,-
'8:51:34.312',-,-0.043,-,-,39.200,-
'8:51:34.320',-,-0.043,-,-,39.200,-
'8:51:34.328',-,-0.043,-,-,39.200,-
'8:51:34.336',-,-0.060,-,-,38.400,-
'8:51:34.344',-,-0.043,-,-,38.400,-
'8:51:34.352',-,-0.043,-,-,38.400,-
'8:51:34.360',-,0.000,-,-,37.600,-
'8:51:34.368',-,-0.017,-,-,37.600,-
'8:51:34.376',-,-0.043,-,-,38.400,-
'8:51:34.384',-,-0.017,-,-,40.000,-
'8:51:34.392',-,-0.043,-,-,42.400,-
'8:51:34.400',-,0.000,-,-,45.600,-
'8:51:34.408',-,-0.017,-,-,49.600,-
'8:51:34.416',-,0.000,-,-,54.400,-
'8:51:34.424',-,-0.060,-,-,60.000,-
'8:51:34.432',-,-0.085,-,-,65.600,-
'8:51:34.440',-,-0.043,-,-,69.600,-
'8:51:34.448',-,-0.060,-,-,73.600,-
'8:51:34.456',-,0.000,-,-,76.800,-
'8:51:34.464',-,-0.043,-,-,79.200,-
'8:51:34.472',-,-0.128,-,-,80.800,-
'8:51:34.480',-,-0.111,-,-,82.400,-
'8:51:34.488',-,-0.128,-,-,82.400,-
'8:51:34.496',-,-0.043,-,-,82.400,-
'8:51:34.504',-,0.000,-,-,82.400,-
'8:51:34.512',-,-0.017,-,-,81.600,-
'8:51:34.520',-,0.000,-,-,80.000,-
'8:51:34.528',-,0.000,-,-,78.400,-
'8:51:34.536',-,0.000,-,-,76.800,-
'8:51:34.544',-,-0.043,-,-,74.400,-
'8:51:34.552',-,0.000,-,-,71.200,-
'8:51:34.560',-,0.017,-,-,68.000,-
'8:51:34.568',-,0.043,-,-,64.800,-
'8:51:34.576',-,0.111,-,-,61.600,-
'8:51:34.584',-,0.060,-,-,58.400,-
'8:51:34.592',-,0.043,-,-,56.000,-
'8:51:34.600',-,0.085,-,-,52.800,-
'8:51:34.608',-,0.043,-,-,50.400,-
'8:51:34.616',-,0.043,-,-,48.800,-
'8:51:34.624',-,0.128,-,-,47.200,-
'8:51:34.632',-,0.154,-,-,46.400,-
'8:51:34.640',-,0.111,-,-,44.800,-
'8:51:34.648',-,0.128,-,-,44.000,-
'8:51:34.656',-,0.085,-,-,43.200,-
'8:51:34.664',-,0.000,-,-,43.200,-
'8:51:34.672',-,0.000,-,-,42.400,-
'8:51:34.680',-,0.000,-,-,42.400,-
'8:51:34.688',-,0.000,-,-,41.600,-
'8:51:34.696',-,0.000,-,-,41.600,-
'8:51:34.704',-,0.000,-,-,41.600,-
'8:51:34.712',-,0.000,-,-,41.600,-
'8:51:34.720',-,-0.017,-,-,40.800,-
'8:51:34.728',-,0.000,-,-,40.800,-
'8:51:34.736',-,0.085,-,-,40.800,-
'8:51:34.744',-,0.291,-,-,40.800,-
'8:51:34.752',-,0.496,-,-,40.800,-
'8:51:34.760',-,0.333,-,-,40.800,-
'8:51:34.768',-,0.043,-,-,40.800,-
'8:51:34.776',-,0.000,-,-,40.800,-
'8:51:34.784',-,0.000,-,-,40.800,-
'8:51:34.792',-,0.000,-,-,40.800,-
'8:51:34.800',-,0.000,-,-,40.800,-
'8:51:34.808',-,0.017,-,-,40.800,-
'8:51:34.816',-,-0.111,-,-,40.800,-
'8:51:34.824',-,-0.060,-,-,40.800,-
'8:51:34.832',-,0.000,-,-,40.800,-
'8:51:34.840',-,-0.017,-,-,40.800,-
'8:51:34.848',-,-0.043,-,-,40.800,-
'8:51:34.856',-,-0.043,-,-,40.800,-
'8:51:34.864',-,-0.043,-,-,41.600,-
'8:51:34.872',-,-0.043,-,-,44.000,-
'8:51:34.880',-,-0.017,-,-,47.200,-
'8:51:34.888',-,0.000,-,-,52.000,-
'8:51:34.896',-,-0.043,-,-,56.800,-
'8:51:34.904',-,-0.043,-,-,63.200,-
'8:51:34.912',-,-0.043,-,-,68.800,-
'8:51:34.920',-,-0.043,-,-,74.400,-
'8:51:34.928',-,-0.043,-,-,79.200,-
'8:51:34.936',-,-0.043,-,-,82.400,-
'8:51:34.944',-,-0.017,-,-,85.600,-
'8:51:34.952',-,-0.043,-,-,88.000,-
'8:51:34.960',-,-0.060,-,-,89.600,-
'8:51:34.968',-,-0.085,-,-,90.400,-
'8:51:34.976',-,-0.060,-,-,91.200,-
'8:51:34.984',-,-0.085,-,-,91.200,-
'8:51:34.992',-,-0.043,-,-,91.200,-
'8:51:35.000',-,-0.043,-,-,90.400,-
'8:51:35.008',-,0.000,-,-,89.600,-
'8:51:35.016',-,-0.017,-,-,88.800,-
'8:51:35.024',-,-0.043,-,-,87.200,-
'8:51:35.032',-,0.000,-,-,84.800,-
'8:51:35.040',-,0.000,-,-,82.400,-
'8:51:35.048',-,0.017,-,-,80.000,-
'8:51:35.056',-,0.085,-,-,76.800,-
'8:51:35.064',-,0.043,-,-,73.600,-
'8:51:35.072',-,0.000,-,-,70.400,-
'8:51:35.080',-,0.017,-,-,67.200,-
'8:51:35.088',-,0.085,-,-,64.000,-
'8:51:35.096',-,0.060,-,-,60.800,-
'8:51:35.104',-,0.111,-,-,57.600,-
'8:51:35.112',-,0.128,-,-,55.200,-
'8:51:35.120',-,0.179,-,-,52.800,-
'8:51:35.128',-,0.085,-,-,51.200,-
'8:51:35.136',-,0.060,-,-,49.600,-
'8:51:35.144',-,0.043,-,-,48.800,-
'8:51:35.152',-,0.017,-,-,48.000,-
'8:51:35.160',-,0.000,-,-,47.200,-
'8:51:35.168',-,-0.017,-,-,46.400,-
'8:51:35.176',-,0.000,-,-,46.400,-
'8:51:35.184',-,-0.017,-,-,45.600,-
'8:51:35.192',-,-0.043,-,-,45.600,-
'8:51:35.200',-,0.000,-,-,44.800,-
'8:51:35.208',-,-0.043,-,-,44.800,-
'8:51:35.216',-,-0.043,-,-,44.800,-
'8:51:35.224',-,0.085,-,-,44.800,-
'8:51:35.232',-,0.359,-,-,44.000,-
'8:51:35.240',-,0.470,-,-,44.000,-
'8:51:35.248',-,0.179,-,-,44.000,-
'8:51:35.256',-,0.000,-,-,44.000,-
'8:51:35.264',-,0.043,-,-,43.200,-
'8:51:35.272',-,0.000,-,-,43.200,-
'8:51:35.280',-,-0.043,-,-,43.200,-
'8:51:35.288',-,-0.060,-,-,43.200,-
'8:51:35.296',-,-0.043,-,-,43.200,-
'8:51:35.304',-,-0.060,-,-,42.400,-
'8:51:35.312',-,-0.085,-,-,42.400,-
'8:51:35.320',-,-0.085,-,-,42.400,-
'8:51:35.328',-,-0.085,-,-,42.400,-
'8:51:35.336',-,-0.111,-,-,42.400,-
'8:51:35.344',-,-0.043,-,-,43.200,-
'8:51:35.352',-,-0.085,-,-,44.800,-
'8:51:35.360',-,-0.111,-,-,48.000,-
'8:51:35.368',-,-0.085,-,-,52.000,-
'8:51:35.376',-,-0.085,-,-,56.800,-
'8:51:35.384',-,-0.111,-,-,63.200,-
'8:51:35.392',-,-0.085,-,-,68.800,-
'8:51:35.400',-,-0.060,-,-,75.200,-
'8:51:35.408',-,-0.111,-,-,80.000,-
'8:51:35.416',-,-0.111,-,-,84.000,-
'8:51:35.424',-,-0.128,-,-,87.200,-
'8:51:35.432',-,-0.060,-,-,90.400,-
'8:51:35.440',-,-0.111,-,-,92.000,-
'8:51:35.448',-,-0.154,-,-,92.800,-
'8:51:35.456',-,-0.111,-,-,93.600,-
'8:51:35.464',-,-0.043,-,-,94.400,-
'8:51:35.472',-,-0.043,-,-,94.400,-
'8:51:35.480',-,-0.060,-,-,93.600,-
'8:51:35.488',-,-0.128,-,-,92.800,-
'8:51:35.496',-,-0.111,-,-,91.200,-
'8:51:35.504',-,-0.085,-,-,90.400,-
'8:51:35.512',-,-0.060,-,-,88.800,-
