'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:22:17.240',-,0.000,-,-,93.600,-
'9:22:17.248',-,-0.017,-,-,92.000,-
'9:22:17.256',-,0.000,-,-,90.400,-
'9:22:17.264',-,0.000,-,-,88.000,-
'9:22:17.272',-,0.017,-,-,85.600,-
'9:22:17.280',-,0.043,-,-,81.600,-
'9:22:17.288',-,0.043,-,-,78.400,-
'9:22:17.296',-,0.017,-,-,74.400,-
'9:22:17.304',-,0.060,-,-,70.400,-
'9:22:17.312',-,0.060,-,-,66.400,-
'9:22:17.320',-,0.128,-,-,62.400,-
'9:22:17.328',-,0.154,-,-,59.200,-
'9:22:17.336',-,0.128,-,-,56.000,-
'9:22:17.344',-,0.154,-,-,53.600,-
'9:22:17.352',-,0.179,-,-,52.000,-
'9:22:17.360',-,0.179,-,-,51.200,-
'9:22:17.368',-,0.128,-,-,50.400,-
'9:22:17.376',-,0.085,-,-,49.600,-
'9:22:17.384',-,0.043,-,-,48.800,-
'9:22:17.392',-,0.017,-,-,48.800,-
'9:22:17.400',-,0.043,-,-,48.000,-
'9:22:17.408',-,0.000,-,-,48.000,-
'9:22:17.416',-,0.000,-,-,47.200,-
'9:22:17.424',-,0.017,-,-,47.200,-
'9:22:17.432',-,0.000,-,-,46.400,-
'9:22:17.440',-,0.000,-,-,46.400,-
'9:22:17.448',-,0.017,-,-,45.600,-
'9:22:17.456',-,0.222,-,-,45.600,-
'9:22:17.464',-,0.470,-,-,45.600,-
'9:22:17.472',-,0.590,-,-,44.800,-
'9:22:17.480',-,0.222,-,-,44.800,-
'9:22:17.488',-,0.043,-,-,44.800,-
'9:22:17.496',-,0.000,-,-,44.800,-
'9:22:17.504',-,0.000,-,-,44.800,-
'9:22:17.512',-,0.000,-,-,44.800,-
'9:22:17.520',-,-0.017,-,-,44.000,-
'9:22:17.528',-,-0.043,-,-,44.000,-
'9:22:17.536',-,-0.043,-,-,44.000,-
'9:22:17.544',-,-0.017,-,-,43.200,-
'9:22:17.552',-,0.000,-,-,43.200,-
'9:22:17.560',-,-0.017,-,-,42.400,-
'9:22:17.568',-,-0.043,-,-,42.400,-
'9:22:17.576',-,0.000,-,-,43.200,-
'9:22:17.584',-,-0.017,-,-,44.800,-
'9:22:17.592',-,-0.017,-,-,48.000,-
'9:22:17.600',-,-0.043,-,-,52.800,-
'9:22:17.608',-,-0.017,-,-,59.200,-
'9:22:17.616',-,-0.017,-,-,65.600,-
'9:22:17.624',-,0.000,-,-,72.000,-
'9:22:17.632',-,-0.043,-,-,77.600,-
'9:22:17.640',-,-0.017,-,-,83.200,-
'9:22:17.648',-,-0.043,-,-,87.200,-
'9:22:17.656',-,-0.043,-,-,90.400,-
'9:22:17.664',-,-0.085,-,-,92.800,-
'9:22:17.672',-,-0.043,-,-,94.400,-
'9:22:17.680',-,-0.060,-,-,96.000,-
'9:22:17.688',-,-0.043,-,-,96.800,-
'9:22:17.696',-,-0.060,-,-,96.800,-
'9:22:17.704',-,-0.043,-,-,96.800,-
'9:22:17.712',-,-0.043,-,-,96.000,-
'9:22:17.720',-,-0.017,-,-,95.200,-
'9:22:17.728',-,0.000,-,-,93.600,-
'9:22:17.736',-,-0.017,-,-,92.000,-
'9:22:17.744',-,0.000,-,-,88.800,-
'9:22:17.752',-,0.000,-,-,86.400,-
'9:22:17.760',-,0.000,-,-,82.400,-
'9:22:17.768',-,0.000,-,-,78.400,-
'9:22:17.776',-,0.017,-,-,74.400,-
'9:22:17.784',-,0.043,-,-,70.400,-
'9:22:17.792',-,0.085,-,-,66.400,-
'9:22:17.800',-,0.085,-,-,63.200,-
'9:22:17.808',-,0.085,-,-,60.000,-
'9:22:17.816',-,0.128,-,-,57.600,-
'9:22:17.824',-,0.179,-,-,56.000,-
'9:22:17.832',-,0.128,-,-,55.200,-
'9:22:17.840',-,0.128,-,-,54.400,-
'9:22:17.848',-,0.085,-,-,53.600,-
'9:22:17.856',-,0.043,-,-,52.800,-
'9:22:17.864',-,0.000,-,-,52.800,-
'9:22:17.872',-,0.000,-,-,52.000,-
'9:22:17.880',-,0.000,-,-,52.000,-
'9:22:17.888',-,0.000,-,-,52.000,-
'9:22:17.896',-,-0.017,-,-,52.000,-
'9:22:17.904',-,0.000,-,-,51.200,-
'9:22:17.912',-,-0.017,-,-,51.200,-
'9:22:17.920',-,-0.043,-,-,51.200,-
'9:22:17.928',-,0.128,-,-,51.200,-
'9:22:17.936',-,0.385,-,-,51.200,-
'9:22:17.944',-,0.538,-,-,51.200,-
'9:22:17.952',-,0.197,-,-,51.200,-
'9:22:17.960',-,0.000,-,-,50.400,-
'9:22:17.968',-,0.000,-,-,50.400,-
'9:22:17.976',-,0.000,-,-,50.400,-
'9:22:17.984',-,-0.017,-,-,50.400,-
'9:22:17.992',-,-0.060,-,-,50.400,-
'9:22:18.000',-,-0.060,-,-,49.600,-
'9:22:18.008',-,-0.043,-,-,49.600,-
'9:22:18.016',-,-0.060,-,-,49.600,-
'9:22:18.024',-,-0.043,-,-,48.800,-
'9:22:18.032',-,-0.060,-,-,48.800,-
'9:22:18.040',-,-0.043,-,-,50.400,-
'9:22:18.048',-,-0.060,-,-,52.000,-
'9:22:18.056',-,-0.043,-,-,56.000,-
'9:22:18.064',-,-0.060,-,-,60.800,-
'9:22:18.072',-,-0.060,-,-,67.200,-
'9:22:18.080',-,-0.085,-,-,73.600,-
'9:22:18.088',-,-0.085,-,-,80.000,-
'9:22:18.096',-,-0.111,-,-,85.600,-
'9:22:18.104',-,-0.085,-,-,90.400,-
'9:22:18.112',-,-0.111,-,-,94.400,-
'9:22:18.120',-,-0.111,-,-,97.600,-
'9:22:18.128',-,-0.111,-,-,100.800,-
'9:22:18.136',-,-0.111,-,-,102.400,-
'9:22:18.144',-,-0.128,-,-,103.200,-
'9:22:18.152',-,-0.128,-,-,104.000,-
'9:22:18.160',-,-0.128,-,-,104.800,-
'9:22:18.168',-,-0.111,-,-,104.000,-
'9:22:18.176',-,-0.111,-,-,104.000,-
'9:22:18.184',-,-0.111,-,-,103.200,-
'9:22:18.192',-,-0.111,-,-,101.600,-
'9:22:18.200',-,-0.085,-,-,100.000,-
'9:22:18.208',-,-0.060,-,-,98.400,-
'9:22:18.216',-,-0.043,-,-,96.000,-
'9:22:18.224',-,-0.043,-,-,92.800,-
'9:22:18.232',-,-0.017,-,-,90.400,-
'9:22:18.240',-,-0.017,-,-,86.400,-
'9:22:18.248',-,0.000,-,-,82.400,-
'9:22:18.256',-,0.000,-,-,78.400,-
'9:22:18.264',-,0.017,-,-,73.600,-
'9:22:18.272',-,0.043,-,-,69.600,-
'9:22:18.280',-,0.060,-,-,66.400,-
'9:22:18.288',-,0.085,-,-,62.400,-
'9:22:18.296',-,0.111,-,-,60.000,-
'9:22:18.304',-,0.085,-,-,57.600,-
'9:22:18.312',-,0.043,-,-,56.000,-
'9:22:18.320',-,0.000,-,-,54.400,-
'9:22:18.328',-,0.000,-,-,53.600,-
'9:22:18.336',-,-0.043,-,-,52.800,-
'9:22:18.344',-,-0.043,-,-,52.800,-
'9:22:18.352',-,-0.060,-,-,52.000,-
'9:22:18.360',-,-0.043,-,-,52.000,-
'9:22:18.368',-,-0.060,-,-,51.200,-
'9:22:18.376',-,-0.085,-,-,51.200,-
'9:22:18.384',-,-0.060,-,-,50.400,-
'9:22:18.392',-,-0.085,-,-,50.400,-
'9:22:18.400',-,0.128,-,-,50.400,-
'9:22:18.408',-,0.385,-,-,49.600,-
'9:22:18.416',-,0.427,-,-,49.600,-
'9:22:18.424',-,0.000,-,-,48.800,-
'9:22:18.432',-,-0.060,-,-,48.800,-
'9:22:18.440',-,0.017,-,-,48.800,-
'9:22:18.448',-,-0.043,-,-,48.000,-
'9:22:18.456',-,-0.111,-,-,48.000,-
'9:22:18.464',-,-0.128,-,-,48.000,-
'9:22:18.472',-,-0.154,-,-,47.200,-
'9:22:18.480',-,-0.154,-,-,47.200,-
'9:22:18.488',-,-0.128,-,-,46.400,-
'9:22:18.496',-,-0.154,-,-,46.400,-
'9:22:18.504',-,-0.128,-,-,46.400,-
'9:22:18.512',-,-0.154,-,-,47.200,-
