'Elapsed time','I','II','V','MCL1','ABP'
'144:53:03.960',-,-0.032,0.000,-,50.400
'144:53:03.968',-,0.072,0.052,-,50.400
'144:53:03.976',-,0.344,-0.082,-,49.200
'144:53:03.984',-,0.960,-0.237,-,49.200
'144:53:03.992',-,1.072,-0.381,-,49.200
'144:53:04.000',-,0.192,-0.371,-,48.000
'144:53:04.008',-,-0.264,-0.515,-,48.000
'144:53:04.016',-,-0.304,-0.289,-,48.000
'144:53:04.024',-,-0.072,-0.124,-,46.800
'144:53:04.032',-,-0.032,-0.031,-,46.800
'144:53:04.040',-,0.000,-0.021,-,46.800
'144:53:04.048',-,0.000,0.010,-,46.800
'144:53:04.056',-,0.000,0.000,-,46.800
'144:53:04.064',-,0.032,0.021,-,46.800
'144:53:04.072',-,0.000,0.000,-,45.600
'144:53:04.080',-,0.032,0.021,-,45.600
'144:53:04.088',-,0.032,0.010,-,45.600
'144:53:04.096',-,0.032,0.021,-,45.600
'144:53:04.104',-,0.032,0.010,-,46.800
'144:53:04.112',-,0.032,0.021,-,50.400
'144:53:04.120',-,0.032,0.000,-,56.400
'144:53:04.128',-,0.000,0.021,-,64.800
'144:53:04.136',-,0.000,0.021,-,75.600
'144:53:04.144',-,0.000,0.000,-,85.200
'144:53:04.152',-,0.000,0.010,-,93.600
'144:53:04.160',-,0.072,0.000,-,99.600
'144:53:04.168',-,0.072,0.000,-,105.600
'144:53:04.176',-,0.072,-0.021,-,110.400
'144:53:04.184',-,0.112,-0.010,-,114.000
'144:53:04.192',-,0.152,-0.041,-,116.400
'144:53:04.200',-,0.152,-0.052,-,117.600
'144:53:04.208',-,0.192,-0.072,-,118.800
'144:53:04.216',-,0.192,-0.062,-,118.800
'144:53:04.224',-,0.224,-0.093,-,117.600
'144:53:04.232',-,0.192,-0.072,-,117.600
'144:53:04.240',-,0.224,-0.082,-,116.400
'144:53:04.248',-,0.152,-0.052,-,116.400
'144:53:04.256',-,0.112,-0.062,-,115.200
'144:53:04.264',-,0.072,-0.021,-,114.000
'144:53:04.272',-,0.000,-0.021,-,112.800
'144:53:04.280',-,-0.032,0.000,-,111.600
'144:53:04.288',-,-0.072,0.010,-,110.400
'144:53:04.296',-,-0.032,0.041,-,109.200
'144:53:04.304',-,-0.032,0.031,-,106.800
'144:53:04.312',-,0.000,0.052,-,105.600
'144:53:04.320',-,0.000,0.062,-,103.200
'144:53:04.328',-,0.000,0.062,-,100.800
'144:53:04.336',-,0.000,0.093,-,98.400
'144:53:04.344',-,0.000,0.082,-,96.000
'144:53:04.352',-,0.000,0.124,-,93.600
'144:53:04.360',-,-0.072,0.103,-,90.000
'144:53:04.368',-,-0.112,0.041,-,86.400
'144:53:04.376',-,-0.152,0.031,-,82.800
'144:53:04.384',-,-0.112,0.041,-,79.200
'144:53:04.392',-,-0.152,0.021,-,74.400
'144:53:04.400',-,-0.112,0.041,-,70.800
'144:53:04.408',-,-0.152,0.021,-,67.200
'144:53:04.416',-,-0.112,0.031,-,64.800
'144:53:04.424',-,-0.112,0.021,-,62.400
'144:53:04.432',-,-0.112,0.041,-,61.200
'144:53:04.440',-,-0.072,0.062,-,61.200
'144:53:04.448',-,0.152,-0.021,-,61.200
'144:53:04.456',-,0.688,-0.206,-,60.000
'144:53:04.464',-,0.800,-0.309,-,60.000
'144:53:04.472',-,-0.072,-0.454,-,60.000
'144:53:04.480',-,-0.384,-0.361,-,60.000
'144:53:04.488',-,-0.416,-0.175,-,60.000
'144:53:04.496',-,-0.152,-0.021,-,60.000
'144:53:04.504',-,-0.072,0.010,-,60.000
'144:53:04.512',-,-0.152,0.041,-,58.800
'144:53:04.520',-,-0.112,0.052,-,58.800
'144:53:04.528',-,-0.072,0.041,-,58.800
'144:53:04.536',-,-0.112,0.062,-,57.600
'144:53:04.544',-,-0.072,0.041,-,57.600
'144:53:04.552',-,-0.072,0.062,-,56.400
'144:53:04.560',-,-0.072,0.041,-,56.400
'144:53:04.568',-,-0.072,0.062,-,55.200
'144:53:04.576',-,-0.072,0.041,-,55.200
'144:53:04.584',-,-0.032,0.062,-,55.200
'144:53:04.592',-,-0.072,0.041,-,57.600
'144:53:04.600',-,-0.032,0.041,-,62.400
'144:53:04.608',-,-0.032,0.021,-,69.600
'144:53:04.616',-,0.000,0.041,-,78.000
'144:53:04.624',-,-0.032,0.021,-,86.400
'144:53:04.632',-,0.000,0.021,-,93.600
'144:53:04.640',-,0.000,0.000,-,99.600
'144:53:04.648',-,0.000,0.000,-,103.200
'144:53:04.656',-,0.000,-0.021,-,106.800
'144:53:04.664',-,0.072,-0.031,-,109.200
'144:53:04.672',-,0.072,-0.052,-,110.400
'144:53:04.680',-,0.112,-0.052,-,110.400
'144:53:04.688',-,0.072,-0.072,-,110.400
'144:53:04.696',-,0.072,-0.052,-,109.200
'144:53:04.704',-,0.072,-0.062,-,108.000
'144:53:04.712',-,0.072,-0.052,-,105.600
'144:53:04.720',-,0.000,-0.041,-,104.400
'144:53:04.728',-,0.000,-0.052,-,103.200
'144:53:04.736',-,-0.032,-0.010,-,102.000
'144:53:04.744',-,0.000,0.000,-,99.600
'144:53:04.752',-,-0.072,0.021,-,98.400
'144:53:04.760',-,-0.072,0.010,-,96.000
'144:53:04.768',-,-0.072,0.031,-,93.600
'144:53:04.776',-,-0.112,0.021,-,91.200
'144:53:04.784',-,-0.072,0.041,-,88.800
'144:53:04.792',-,-0.112,0.021,-,85.200
'144:53:04.800',-,-0.112,0.041,-,81.600
'144:53:04.808',-,-0.072,0.021,-,78.000
'144:53:04.816',-,-0.112,0.041,-,73.200
'144:53:04.824',-,-0.072,0.031,-,69.600
'144:53:04.832',-,-0.112,0.052,-,66.000
'144:53:04.840',-,-0.072,0.031,-,63.600
'144:53:04.848',-,-0.112,0.041,-,61.200
'144:53:04.856',-,-0.072,0.031,-,58.800
'144:53:04.864',-,-0.112,0.052,-,57.600
'144:53:04.872',-,-0.072,0.041,-,57.600
'144:53:04.880',-,-0.112,0.062,-,57.600
'144:53:04.888',-,-0.152,0.041,-,57.600
'144:53:04.896',-,-0.112,0.062,-,57.600
'144:53:04.904',-,-0.112,0.041,-,57.600
'144:53:04.912',-,-0.112,0.052,-,57.600
'144:53:04.920',-,-0.152,0.041,-,57.600
'144:53:04.928',-,-0.072,0.041,-,57.600
'144:53:04.936',-,-0.112,0.052,-,57.600
'144:53:04.944',-,-0.112,0.031,-,57.600
'144:53:04.952',-,-0.112,0.052,-,57.600
'144:53:04.960',-,-0.072,0.031,-,56.400
'144:53:04.968',-,-0.112,0.041,-,56.400
'144:53:04.976',-,-0.072,0.041,-,55.200
'144:53:04.984',-,-0.112,0.052,-,55.200
'144:53:04.992',-,-0.072,0.021,-,54.000
'144:53:05.000',-,-0.112,0.041,-,54.000
'144:53:05.008',-,-0.072,0.031,-,52.800
'144:53:05.016',-,-0.072,0.041,-,52.800
'144:53:05.024',-,-0.072,0.021,-,51.600
'144:53:05.032',-,-0.072,0.041,-,51.600
'144:53:05.040',-,-0.072,0.031,-,50.400
'144:53:05.048',-,-0.032,0.072,-,50.400
'144:53:05.056',-,0.000,0.082,-,49.200
'144:53:05.064',-,0.000,0.093,-,49.200
'144:53:05.072',-,0.000,0.052,-,48.000
'144:53:05.080',-,0.000,0.041,-,48.000
'144:53:05.088',-,0.000,0.010,-,46.800
'144:53:05.096',-,0.000,0.021,-,46.800
'144:53:05.104',-,0.000,0.000,-,46.800
'144:53:05.112',-,0.000,0.000,-,45.600
'144:53:05.120',-,0.000,0.000,-,45.600
'144:53:05.128',-,-0.032,0.021,-,45.600
'144:53:05.136',-,-0.072,0.000,-,44.400
'144:53:05.144',-,-0.072,0.000,-,44.400
'144:53:05.152',-,-0.072,0.000,-,44.400
'144:53:05.160',-,-0.032,-0.010,-,44.400
'144:53:05.168',-,0.032,0.041,-,43.200
'144:53:05.176',-,0.264,-0.072,-,43.200
'144:53:05.184',-,0.800,-0.247,-,43.200
'144:53:05.192',-,0.992,-0.361,-,43.200
'144:53:05.200',-,0.224,-0.340,-,43.200
'144:53:05.208',-,-0.264,-0.443,-,43.200
'144:53:05.216',-,-0.344,-0.268,-,43.200
'144:53:05.224',-,-0.112,-0.113,-,43.200
'144:53:05.232',-,-0.032,-0.031,-,42.000
'144:53:05.240',-,-0.072,-0.021,-,42.000
'144:53:05.248',-,-0.032,0.000,-,42.000
'144:53:05.256',-,-0.032,0.000,-,42.000
'144:53:05.264',-,-0.032,0.010,-,42.000
'144:53:05.272',-,0.000,0.000,-,42.000
'144:53:05.280',-,0.000,0.021,-,42.000
'144:53:05.288',-,-0.032,0.010,-,42.000
'144:53:05.296',-,0.000,0.021,-,42.000
'144:53:05.304',-,-0.032,0.000,-,44.400
'144:53:05.312',-,0.000,0.021,-,50.400
