'Elapsed time','I','II','V','MCL1','ABP'
'85:02:22.720',-,0.096,-,-,103.200
'85:02:22.728',-,0.128,-,-,111.200
'85:02:22.736',-,0.128,-,-,116.800
'85:02:22.744',-,0.128,-,-,120.000
'85:02:22.752',-,0.128,-,-,121.600
'85:02:22.760',-,0.128,-,-,123.200
'85:02:22.768',-,0.096,-,-,124.000
'85:02:22.776',-,0.064,-,-,125.600
'85:02:22.784',-,0.000,-,-,127.200
'85:02:22.792',-,0.000,-,-,129.600
'85:02:22.800',-,-0.064,-,-,130.400
'85:02:22.808',-,-0.064,-,-,131.200
'85:02:22.816',-,-0.096,-,-,131.200
'85:02:22.824',-,-0.128,-,-,131.200
'85:02:22.832',-,-0.128,-,-,130.400
'85:02:22.840',-,-0.128,-,-,129.600
'85:02:22.848',-,-0.160,-,-,128.000
'85:02:22.856',-,-0.128,-,-,126.400
'85:02:22.864',-,-0.128,-,-,124.800
'85:02:22.872',-,-0.128,-,-,123.200
'85:02:22.880',-,-0.128,-,-,120.800
'85:02:22.888',-,-0.128,-,-,117.600
'85:02:22.896',-,-0.128,-,-,114.400
'85:02:22.904',-,-0.096,-,-,111.200
'85:02:22.912',-,-0.128,-,-,107.200
'85:02:22.920',-,-0.096,-,-,103.200
'85:02:22.928',-,-0.096,-,-,99.200
'85:02:22.936',-,-0.064,-,-,94.400
'85:02:22.944',-,-0.064,-,-,90.400
'85:02:22.952',-,-0.064,-,-,87.200
'85:02:22.960',-,-0.096,-,-,84.800
'85:02:22.968',-,-0.064,-,-,82.400
'85:02:22.976',-,-0.064,-,-,80.800
'85:02:22.984',-,-0.064,-,-,80.800
'85:02:22.992',-,-0.064,-,-,80.000
'85:02:23.000',-,-0.064,-,-,79.200
'85:02:23.008',-,-0.064,-,-,79.200
'85:02:23.016',-,-0.064,-,-,79.200
'85:02:23.024',-,-0.064,-,-,78.400
'85:02:23.032',-,-0.032,-,-,77.600
'85:02:23.040',-,0.000,-,-,76.800
'85:02:23.048',-,-0.032,-,-,76.800
'85:02:23.056',-,-0.160,-,-,76.000
'85:02:23.064',-,-0.224,-,-,75.200
'85:02:23.072',-,-0.064,-,-,74.400
'85:02:23.080',-,-0.064,-,-,73.600
'85:02:23.088',-,-0.096,-,-,73.600
'85:02:23.096',-,-0.160,-,-,72.800
'85:02:23.104',-,-0.160,-,-,72.000
'85:02:23.112',-,-0.160,-,-,72.000
'85:02:23.120',-,-0.160,-,-,71.200
'85:02:23.128',-,-0.096,-,-,71.200
'85:02:23.136',-,-0.064,-,-,70.400
'85:02:23.144',-,-0.064,-,-,69.600
'85:02:23.152',-,-0.096,-,-,69.600
'85:02:23.160',-,-0.064,-,-,68.800
'85:02:23.168',-,-0.032,-,-,68.000
'85:02:23.176',-,-0.032,-,-,67.200
'85:02:23.184',-,0.000,-,-,67.200
'85:02:23.192',-,0.000,-,-,66.400
'85:02:23.200',-,0.000,-,-,66.400
'85:02:23.208',-,0.000,-,-,65.600
'85:02:23.216',-,0.000,-,-,65.600
'85:02:23.224',-,0.032,-,-,65.600
'85:02:23.232',-,0.064,-,-,65.600
'85:02:23.240',-,0.064,-,-,66.400
'85:02:23.248',-,0.064,-,-,69.600
'85:02:23.256',-,0.096,-,-,74.400
'85:02:23.264',-,0.128,-,-,81.600
'85:02:23.272',-,0.160,-,-,91.200
'85:02:23.280',-,0.192,-,-,100.000
'85:02:23.288',-,0.192,-,-,107.200
'85:02:23.296',-,0.192,-,-,112.000
'85:02:23.304',-,0.192,-,-,114.400
'85:02:23.312',-,0.160,-,-,115.200
