'Elapsed time','II','III','AVF','V','MCL1','ABP','PAP'
'46:50:34.584',-0.032,-,-,-,-0.080,60.000,16.320
'46:50:34.592',-0.016,-,-,-,-0.080,60.000,15.960
'46:50:34.600',-0.016,-,-,-,-0.080,60.000,15.720
'46:50:34.608',-0.016,-,-,-,-0.080,59.200,15.480
'46:50:34.616',-0.016,-,-,-,-0.080,59.200,15.360
'46:50:34.624',-0.016,-,-,-,-0.056,59.200,15.360
'46:50:34.632',0.000,-,-,-,-0.056,59.200,15.480
'46:50:34.640',0.000,-,-,-,-0.056,59.200,15.480
'46:50:34.648',-0.032,-,-,-,0.000,58.400,15.720
'46:50:34.656',-0.032,-,-,-,0.200,58.400,15.960
'46:50:34.664',0.016,-,-,-,0.672,58.400,15.960
'46:50:34.672',0.312,-,-,-,0.872,58.400,16.080
'46:50:34.680',0.464,-,-,-,-0.040,58.400,16.320
'46:50:34.688',0.152,-,-,-,-0.648,57.600,16.560
'46:50:34.696',0.112,-,-,-,-0.504,57.600,16.920
'46:50:34.704',0.136,-,-,-,-0.136,57.600,17.520
'46:50:34.712',0.056,-,-,-,0.040,56.800,18.120
'46:50:34.720',0.032,-,-,-,0.080,56.800,18.960
'46:50:34.728',0.032,-,-,-,0.080,56.800,20.160
'46:50:34.736',0.016,-,-,-,0.096,56.000,21.720
'46:50:34.744',0.016,-,-,-,0.120,56.000,23.280
'46:50:34.752',0.000,-,-,-,0.120,56.000,23.160
'46:50:34.760',0.016,-,-,-,0.120,55.200,20.280
'46:50:34.768',0.000,-,-,-,0.120,55.200,16.320
'46:50:34.776',0.016,-,-,-,0.120,55.200,14.160
'46:50:34.784',0.000,-,-,-,0.120,55.200,14.520
'46:50:34.792',0.016,-,-,-,0.120,55.200,16.680
'46:50:34.800',0.016,-,-,-,0.136,55.200,20.160
'46:50:34.808',0.016,-,-,-,0.136,56.000,23.880
'46:50:34.816',0.016,-,-,-,0.160,57.600,27.720
'46:50:34.824',0.016,-,-,-,0.160,61.600,30.960
'46:50:34.832',0.032,-,-,-,0.176,68.000,33.360
'46:50:34.840',0.016,-,-,-,0.200,76.000,34.680
'46:50:34.848',0.032,-,-,-,0.224,84.800,35.160
'46:50:34.856',0.032,-,-,-,0.240,92.800,34.920
'46:50:34.864',0.032,-,-,-,0.264,100.000,34.320
'46:50:34.872',0.032,-,-,-,0.280,104.800,33.720
'46:50:34.880',0.032,-,-,-,0.304,108.800,33.120
'46:50:34.888',0.056,-,-,-,0.344,112.000,32.880
'46:50:34.896',0.056,-,-,-,0.360,115.200,33.120
'46:50:34.904',0.072,-,-,-,0.408,116.800,33.360
'46:50:34.912',0.072,-,-,-,0.424,117.600,33.720
'46:50:34.920',0.072,-,-,-,0.488,117.600,34.080
'46:50:34.928',0.072,-,-,-,0.504,117.600,34.560
'46:50:34.936',0.096,-,-,-,0.528,116.000,34.680
'46:50:34.944',0.112,-,-,-,0.528,115.200,34.680
'46:50:34.952',0.096,-,-,-,0.528,113.600,34.920
'46:50:34.960',0.112,-,-,-,0.504,112.000,34.680
'46:50:34.968',0.112,-,-,-,0.464,111.200,34.680
'46:50:34.976',0.112,-,-,-,0.408,109.600,34.320
'46:50:34.984',0.096,-,-,-,0.344,108.000,34.080
'46:50:34.992',0.112,-,-,-,0.264,106.400,33.480
'46:50:35.000',0.056,-,-,-,0.160,104.800,33.120
'46:50:35.008',0.032,-,-,-,0.080,103.200,32.280
'46:50:35.016',0.000,-,-,-,0.016,101.600,31.560
'46:50:35.024',0.000,-,-,-,-0.040,100.000,30.360
'46:50:35.032',-0.016,-,-,-,-0.080,98.400,28.920
'46:50:35.040',-0.016,-,-,-,-0.096,96.000,27.720
'46:50:35.048',-0.032,-,-,-,-0.136,93.600,26.520
'46:50:35.056',-0.032,-,-,-,-0.136,91.200,25.680
'46:50:35.064',-0.032,-,-,-,-0.160,88.000,24.960
'46:50:35.072',-0.032,-,-,-,-0.136,84.800,24.120
'46:50:35.080',-0.032,-,-,-,-0.160,82.400,23.880
'46:50:35.088',-0.032,-,-,-,-0.160,80.000,24.120
'46:50:35.096',-0.032,-,-,-,-0.160,79.200,24.960
'46:50:35.104',-0.032,-,-,-,-0.160,78.400,25.920
'46:50:35.112',-0.032,-,-,-,-0.160,78.400,26.760
'46:50:35.120',-0.032,-,-,-,-0.160,78.400,27.360
'46:50:35.128',-0.056,-,-,-,-0.160,78.400,27.360
'46:50:35.136',-0.032,-,-,-,-0.160,79.200,26.880
'46:50:35.144',-0.032,-,-,-,-0.160,79.200,26.160
'46:50:35.152',-0.056,-,-,-,-0.160,80.000,25.320
'46:50:35.160',-0.032,-,-,-,-0.176,80.000,24.480
'46:50:35.168',-0.056,-,-,-,-0.176,80.800,23.760
'46:50:35.176',-0.056,-,-,-,-0.176,80.800,23.160
'46:50:35.184',-0.032,-,-,-,-0.176,80.800,22.560
'46:50:35.192',-0.072,-,-,-,-0.160,80.800,21.960
'46:50:35.200',-0.056,-,-,-,-0.176,80.800,21.720
'46:50:35.208',-0.072,-,-,-,-0.176,80.800,21.480
'46:50:35.216',-0.056,-,-,-,-0.176,80.000,21.360
'46:50:35.224',-0.072,-,-,-,-0.176,80.000,21.360
'46:50:35.232',-0.056,-,-,-,-0.160,79.200,21.360
'46:50:35.240',-0.056,-,-,-,-0.176,78.400,21.360
'46:50:35.248',-0.056,-,-,-,-0.160,78.400,21.480
'46:50:35.256',-0.056,-,-,-,-0.176,77.600,21.480
'46:50:35.264',-0.056,-,-,-,-0.160,76.800,21.360
'46:50:35.272',-0.072,-,-,-,-0.160,76.000,21.360
'46:50:35.280',-0.032,-,-,-,-0.160,76.000,21.120
'46:50:35.288',-0.056,-,-,-,-0.160,75.200,20.880
'46:50:35.296',-0.032,-,-,-,-0.160,74.400,20.520
'46:50:35.304',-0.056,-,-,-,-0.136,73.600,20.160
'46:50:35.312',-0.032,-,-,-,-0.136,73.600,19.680
'46:50:35.320',-0.056,-,-,-,-0.136,72.800,19.320
'46:50:35.328',-0.032,-,-,-,-0.136,72.000,18.960
'46:50:35.336',-0.056,-,-,-,-0.136,72.000,18.480
'46:50:35.344',-0.032,-,-,-,-0.136,71.200,18.360
'46:50:35.352',-0.056,-,-,-,-0.136,71.200,18.120
'46:50:35.360',-0.032,-,-,-,-0.136,70.400,18.120
'46:50:35.368',-0.032,-,-,-,-0.136,70.400,17.880
'46:50:35.376',-0.032,-,-,-,-0.136,69.600,17.760
'46:50:35.384',-0.056,-,-,-,-0.136,69.600,17.760
'46:50:35.392',-0.032,-,-,-,-0.120,68.800,17.520
'46:50:35.400',-0.056,-,-,-,-0.120,68.000,17.280
'46:50:35.408',-0.032,-,-,-,-0.120,68.000,17.520
'46:50:35.416',-0.056,-,-,-,-0.120,68.000,17.760
'46:50:35.424',-0.032,-,-,-,-0.096,68.000,17.760
'46:50:35.432',-0.032,-,-,-,-0.120,67.200,17.760
'46:50:35.440',-0.032,-,-,-,-0.096,67.200,17.760
'46:50:35.448',-0.032,-,-,-,-0.096,67.200,17.520
'46:50:35.456',-0.032,-,-,-,-0.096,66.400,17.280
'46:50:35.464',-0.032,-,-,-,-0.096,66.400,17.160
'46:50:35.472',-0.032,-,-,-,-0.096,66.400,16.920
'46:50:35.480',-0.032,-,-,-,-0.096,65.600,16.680
'46:50:35.488',-0.032,-,-,-,-0.096,65.600,16.680
'46:50:35.496',-0.032,-,-,-,-0.096,65.600,16.560
'46:50:35.504',-0.032,-,-,-,-0.080,64.800,16.560
'46:50:35.512',-0.032,-,-,-,-0.040,64.800,16.320
'46:50:35.520',-0.016,-,-,-,-0.040,64.800,16.320
'46:50:35.528',-0.016,-,-,-,-0.040,64.000,16.320
'46:50:35.536',0.000,-,-,-,-0.040,64.000,16.560
'46:50:35.544',0.000,-,-,-,-0.040,64.000,16.920
'46:50:35.552',0.000,-,-,-,-0.040,63.200,17.160
'46:50:35.560',-0.016,-,-,-,-0.080,63.200,17.280
'46:50:35.568',-0.032,-,-,-,-0.096,63.200,17.160
'46:50:35.576',-0.032,-,-,-,-0.080,62.400,16.680
'46:50:35.584',-0.032,-,-,-,-0.096,62.400,16.080
'46:50:35.592',-0.056,-,-,-,-0.080,62.400,15.480
'46:50:35.600',-0.056,-,-,-,-0.096,61.600,14.880
'46:50:35.608',-0.072,-,-,-,-0.080,61.600,14.520
'46:50:35.616',-0.056,-,-,-,-0.096,61.600,14.280
'46:50:35.624',-0.056,-,-,-,-0.080,61.600,14.160
'46:50:35.632',-0.056,-,-,-,-0.096,60.800,14.160
'46:50:35.640',-0.032,-,-,-,-0.080,60.800,14.160
'46:50:35.648',-0.032,-,-,-,-0.080,60.800,14.280
'46:50:35.656',-0.032,-,-,-,-0.056,60.800,14.280
'46:50:35.664',-0.032,-,-,-,-0.080,60.800,14.520
'46:50:35.672',-0.032,-,-,-,-0.056,60.000,14.520
'46:50:35.680',-0.056,-,-,-,-0.040,60.000,14.760
'46:50:35.688',-0.096,-,-,-,0.120,60.000,14.880
'46:50:35.696',-0.032,-,-,-,0.568,60.000,15.360
'46:50:35.704',0.208,-,-,-,0.912,59.200,15.480
'46:50:35.712',0.424,-,-,-,0.240,59.200,15.720
'46:50:35.720',0.136,-,-,-,-0.632,59.200,15.960
'46:50:35.728',0.056,-,-,-,-0.672,59.200,16.320
'46:50:35.736',0.096,-,-,-,-0.224,58.400,16.680
'46:50:35.744',0.032,-,-,-,0.016,58.400,16.920
'46:50:35.752',0.016,-,-,-,0.080,58.400,17.280
'46:50:35.760',0.032,-,-,-,0.080,57.600,17.280
'46:50:35.768',0.000,-,-,-,0.096,57.600,17.280
'46:50:35.776',0.000,-,-,-,0.120,57.600,16.680
'46:50:35.784',0.000,-,-,-,0.120,56.800,15.960
'46:50:35.792',0.000,-,-,-,0.120,56.800,15.360
'46:50:35.800',0.000,-,-,-,0.120,56.800,15.720
'46:50:35.808',0.000,-,-,-,0.120,56.800,17.280
'46:50:35.816',0.000,-,-,-,0.120,56.000,19.680
'46:50:35.824',0.000,-,-,-,0.120,56.000,22.320
'46:50:35.832',0.000,-,-,-,0.120,56.800,24.720
'46:50:35.840',0.000,-,-,-,0.136,57.600,26.880
'46:50:35.848',0.000,-,-,-,0.136,59.200,28.920
'46:50:35.856',0.000,-,-,-,0.160,62.400,30.720
'46:50:35.864',0.000,-,-,-,0.160,68.800,32.160
'46:50:35.872',0.000,-,-,-,0.176,76.800,33.120
'46:50:35.880',0.016,-,-,-,0.200,85.600,33.360
'46:50:35.888',0.016,-,-,-,0.224,93.600,33.120
'46:50:35.896',0.016,-,-,-,0.240,100.800,32.760
'46:50:35.904',0.016,-,-,-,0.264,105.600,32.280
'46:50:35.912',0.032,-,-,-,0.304,110.400,32.280
'46:50:35.920',0.032,-,-,-,0.320,113.600,32.520
'46:50:35.928',0.032,-,-,-,0.344,116.800,33.120
'46:50:35.936',0.056,-,-,-,0.384,118.400,33.720
'46:50:35.944',0.056,-,-,-,0.424,119.200,34.560
'46:50:35.952',0.072,-,-,-,0.464,120.000,35.160
'46:50:35.960',0.072,-,-,-,0.488,119.200,35.520
'46:50:35.968',0.072,-,-,-,0.504,117.600,35.760
'46:50:35.976',0.072,-,-,-,0.528,116.800,35.760
'46:50:35.984',0.096,-,-,-,0.528,115.200,35.280
'46:50:35.992',0.112,-,-,-,0.504,113.600,35.160
'46:50:36.000',0.112,-,-,-,0.488,112.800,34.560
'46:50:36.008',0.112,-,-,-,0.424,111.200,34.080
'46:50:36.016',0.096,-,-,-,0.360,109.600,33.480
'46:50:36.024',0.072,-,-,-,0.280,108.000,32.880
'46:50:36.032',0.056,-,-,-,0.176,106.400,32.280
'46:50:36.040',0.032,-,-,-,0.120,104.800,31.680
'46:50:36.048',0.000,-,-,-,0.040,103.200,30.720
'46:50:36.056',0.000,-,-,-,-0.016,101.600,29.760
'46:50:36.064',-0.016,-,-,-,-0.056,100.000,28.320
'46:50:36.072',-0.032,-,-,-,-0.096,97.600,27.120
'46:50:36.080',-0.032,-,-,-,-0.136,95.200,26.280
'46:50:36.088',-0.032,-,-,-,-0.136,92.800,25.920
'46:50:36.096',-0.032,-,-,-,-0.160,89.600,25.560
'46:50:36.104',-0.032,-,-,-,-0.160,86.400,25.080
'46:50:36.112',-0.056,-,-,-,-0.160,83.200,24.960
'46:50:36.120',-0.032,-,-,-,-0.160,80.800,25.320
'46:50:36.128',-0.056,-,-,-,-0.160,80.000,25.920
'46:50:36.136',-0.032,-,-,-,-0.160,80.000,26.760
'46:50:36.144',-0.056,-,-,-,-0.160,80.000,27.360
'46:50:36.152',-0.072,-,-,-,-0.176,80.000,27.480
'46:50:36.160',-0.056,-,-,-,-0.160,80.000,27.120
'46:50:36.168',-0.072,-,-,-,-0.176,80.800,26.280
'46:50:36.176',-0.072,-,-,-,-0.176,80.800,25.560
'46:50:36.184',-0.056,-,-,-,-0.176,81.600,24.720
'46:50:36.192',-0.072,-,-,-,-0.176,81.600,23.880
'46:50:36.200',-0.056,-,-,-,-0.176,82.400,23.280
'46:50:36.208',-0.072,-,-,-,-0.176,82.400,22.920
'46:50:36.216',-0.072,-,-,-,-0.176,82.400,22.560
'46:50:36.224',-0.072,-,-,-,-0.176,82.400,22.320
'46:50:36.232',-0.072,-,-,-,-0.176,82.400,22.080
'46:50:36.240',-0.072,-,-,-,-0.176,82.400,22.080
'46:50:36.248',-0.072,-,-,-,-0.176,81.600,22.080
'46:50:36.256',-0.072,-,-,-,-0.176,80.800,22.080
'46:50:36.264',-0.072,-,-,-,-0.176,80.800,22.080
'46:50:36.272',-0.072,-,-,-,-0.176,80.000,22.080
'46:50:36.280',-0.056,-,-,-,-0.176,79.200,22.080
'46:50:36.288',-0.072,-,-,-,-0.176,79.200,22.080
'46:50:36.296',-0.072,-,-,-,-0.160,78.400,21.720
'46:50:36.304',-0.056,-,-,-,-0.176,77.600,21.480
'46:50:36.312',-0.072,-,-,-,-0.160,76.800,21.120
'46:50:36.320',-0.056,-,-,-,-0.160,76.000,20.760
'46:50:36.328',-0.072,-,-,-,-0.160,76.000,20.280
'46:50:36.336',-0.056,-,-,-,-0.160,75.200,19.920
'46:50:36.344',-0.072,-,-,-,-0.160,74.400,19.560
'46:50:36.352',-0.056,-,-,-,-0.136,74.400,19.080
'46:50:36.360',-0.072,-,-,-,-0.136,73.600,18.960
'46:50:36.368',-0.056,-,-,-,-0.136,72.800,18.960
'46:50:36.376',-0.072,-,-,-,-0.136,72.800,18.720
'46:50:36.384',-0.056,-,-,-,-0.136,72.000,18.720
'46:50:36.392',-0.072,-,-,-,-0.136,72.000,18.720
'46:50:36.400',-0.056,-,-,-,-0.136,71.200,18.480
'46:50:36.408',-0.072,-,-,-,-0.136,70.400,18.360
'46:50:36.416',-0.056,-,-,-,-0.136,70.400,18.360
'46:50:36.424',-0.032,-,-,-,-0.136,70.400,18.120
'46:50:36.432',-0.056,-,-,-,-0.136,69.600,18.120
'46:50:36.440',-0.056,-,-,-,-0.136,69.600,18.120
'46:50:36.448',-0.056,-,-,-,-0.120,68.800,18.120
'46:50:36.456',-0.056,-,-,-,-0.120,68.800,18.120
'46:50:36.464',-0.032,-,-,-,-0.120,68.000,17.880
'46:50:36.472',-0.032,-,-,-,-0.096,68.000,17.880
'46:50:36.480',-0.032,-,-,-,-0.120,68.000,17.760
'46:50:36.488',-0.032,-,-,-,-0.096,68.000,17.760
'46:50:36.496',-0.032,-,-,-,-0.096,67.200,17.520
'46:50:36.504',-0.056,-,-,-,-0.096,67.200,17.520
'46:50:36.512',-0.032,-,-,-,-0.096,67.200,17.280
'46:50:36.520',-0.032,-,-,-,-0.096,67.200,17.160
'46:50:36.528',-0.032,-,-,-,-0.096,66.400,17.160
'46:50:36.536',-0.032,-,-,-,-0.096,66.400,16.920
'46:50:36.544',-0.032,-,-,-,-0.096,65.600,16.920
'46:50:36.552',-0.032,-,-,-,-0.056,65.600,16.920
'46:50:36.560',-0.032,-,-,-,-0.040,65.600,16.920
'46:50:36.568',-0.016,-,-,-,-0.040,64.800,16.920
'46:50:36.576',-0.016,-,-,-,-0.040,64.800,17.160
'46:50:36.584',0.000,-,-,-,-0.040,64.800,17.280
'46:50:36.592',0.000,-,-,-,-0.040,64.000,17.760
'46:50:36.600',0.000,-,-,-,-0.056,64.000,17.760
'46:50:36.608',-0.016,-,-,-,-0.096,64.000,17.760
'46:50:36.616',-0.032,-,-,-,-0.080,63.200,17.280
'46:50:36.624',-0.032,-,-,-,-0.080,63.200,16.680
'46:50:36.632',-0.056,-,-,-,-0.096,63.200,16.080
'46:50:36.640',-0.072,-,-,-,-0.080,63.200,15.480
'46:50:36.648',-0.032,-,-,-,-0.096,62.400,14.880
'46:50:36.656',-0.056,-,-,-,-0.080,62.400,14.760
'46:50:36.664',-0.032,-,-,-,-0.096,62.400,14.520
'46:50:36.672',-0.032,-,-,-,-0.080,62.400,14.520
'46:50:36.680',-0.032,-,-,-,-0.080,61.600,14.760
'46:50:36.688',-0.032,-,-,-,-0.080,61.600,14.880
'46:50:36.696',-0.032,-,-,-,-0.080,61.600,14.880
'46:50:36.704',-0.032,-,-,-,-0.080,61.600,15.120
'46:50:36.712',-0.032,-,-,-,-0.056,60.800,15.120
'46:50:36.720',-0.032,-,-,-,-0.056,60.800,15.120
'46:50:36.728',-0.072,-,-,-,0.000,60.800,15.360
'46:50:36.736',-0.072,-,-,-,0.280,60.800,15.360
'46:50:36.744',0.032,-,-,-,0.792,60.000,15.360
'46:50:36.752',0.328,-,-,-,0.936,60.000,15.360
'46:50:36.760',0.424,-,-,-,-0.224,60.000,15.480
'46:50:36.768',0.072,-,-,-,-0.672,60.000,15.720
'46:50:36.776',0.056,-,-,-,-0.448,59.200,16.080
'46:50:36.784',0.072,-,-,-,-0.096,59.200,16.560
'46:50:36.792',0.016,-,-,-,0.056,59.200,16.680
'46:50:36.800',0.032,-,-,-,0.080,58.400,17.160
'46:50:36.808',0.016,-,-,-,0.080,58.400,17.160
'46:50:36.816',0.000,-,-,-,0.120,58.400,17.160
'46:50:36.824',0.000,-,-,-,0.096,57.600,16.560
'46:50:36.832',0.000,-,-,-,0.120,57.600,15.960
'46:50:36.840',0.000,-,-,-,0.120,57.600,15.720
'46:50:36.848',0.000,-,-,-,0.120,56.800,16.320
'46:50:36.856',0.000,-,-,-,0.120,56.800,18.120
'46:50:36.864',0.000,-,-,-,0.120,56.800,20.520
'46:50:36.872',0.000,-,-,-,0.120,56.800,22.920
'46:50:36.880',0.000,-,-,-,0.120,56.800,24.960
'46:50:36.888',0.000,-,-,-,0.120,57.600,26.760
'46:50:36.896',0.000,-,-,-,0.160,60.000,28.320
'46:50:36.904',0.000,-,-,-,0.160,64.000,29.280
'46:50:36.912',0.000,-,-,-,0.160,70.400,30.360
'46:50:36.920',0.000,-,-,-,0.176,78.400,30.720
'46:50:36.928',0.016,-,-,-,0.200,87.200,30.720
'46:50:36.936',0.016,-,-,-,0.224,94.400,30.480
'46:50:36.944',0.032,-,-,-,0.264,100.800,30.360
'46:50:36.952',0.032,-,-,-,0.264,105.600,30.120
'46:50:36.960',0.032,-,-,-,0.304,109.600,30.120
'46:50:36.968',0.032,-,-,-,0.344,112.000,30.360
'46:50:36.976',0.056,-,-,-,0.360,114.400,30.480
'46:50:36.984',0.056,-,-,-,0.408,116.000,30.960
'46:50:36.992',0.072,-,-,-,0.424,116.800,31.080
'46:50:37.000',0.072,-,-,-,0.464,116.800,31.320
'46:50:37.008',0.072,-,-,-,0.488,116.000,31.320
'46:50:37.016',0.096,-,-,-,0.504,114.400,31.320
'46:50:37.024',0.112,-,-,-,0.528,113.600,31.080
'46:50:37.032',0.112,-,-,-,0.528,112.000,30.960
'46:50:37.040',0.112,-,-,-,0.488,110.400,30.480
'46:50:37.048',0.112,-,-,-,0.448,108.800,30.120
'46:50:37.056',0.112,-,-,-,0.384,107.200,29.520
'46:50:37.064',0.112,-,-,-,0.320,105.600,28.920
'46:50:37.072',0.072,-,-,-,0.240,104.000,28.320
'46:50:37.080',0.072,-,-,-,0.160,102.400,27.720
'46:50:37.088',0.032,-,-,-,0.056,100.800,26.760
'46:50:37.096',0.016,-,-,-,0.000,99.200,25.560
'46:50:37.104',0.000,-,-,-,-0.040,97.600,23.760
'46:50:37.112',0.000,-,-,-,-0.096,95.200,21.480
'46:50:37.120',-0.016,-,-,-,-0.136,92.800,19.680
'46:50:37.128',-0.032,-,-,-,-0.136,90.400,18.480
'46:50:37.136',-0.032,-,-,-,-0.176,87.200,18.480
'46:50:37.144',-0.032,-,-,-,-0.160,84.000,19.080
'46:50:37.152',-0.032,-,-,-,-0.176,80.800,20.520
'46:50:37.160',-0.032,-,-,-,-0.176,78.400,22.080
'46:50:37.168',-0.032,-,-,-,-0.176,76.800,23.520
'46:50:37.176',-0.032,-,-,-,-0.176,76.000,24.360
'46:50:37.184',-0.032,-,-,-,-0.176,76.000,24.360
'46:50:37.192',-0.032,-,-,-,-0.176,76.000,23.280
'46:50:37.200',-0.032,-,-,-,-0.176,76.800,21.720
'46:50:37.208',-0.032,-,-,-,-0.176,76.800,20.160
'46:50:37.216',-0.056,-,-,-,-0.176,77.600,18.720
'46:50:37.224',-0.032,-,-,-,-0.176,77.600,17.520
'46:50:37.232',-0.056,-,-,-,-0.176,78.400,16.560
'46:50:37.240',-0.032,-,-,-,-0.176,79.200,16.080
'46:50:37.248',-0.056,-,-,-,-0.176,79.200,15.720
'46:50:37.256',-0.056,-,-,-,-0.176,79.200,15.720
'46:50:37.264',-0.056,-,-,-,-0.176,79.200,15.960
'46:50:37.272',-0.072,-,-,-,-0.176,79.200,16.080
'46:50:37.280',-0.056,-,-,-,-0.176,78.400,16.080
'46:50:37.288',-0.032,-,-,-,-0.176,78.400,16.320
'46:50:37.296',-0.056,-,-,-,-0.176,77.600,16.320
'46:50:37.304',-0.056,-,-,-,-0.176,76.800,16.080
'46:50:37.312',-0.032,-,-,-,-0.176,76.800,15.960
'46:50:37.320',-0.056,-,-,-,-0.176,76.000,15.720
'46:50:37.328',-0.032,-,-,-,-0.176,75.200,15.360
'46:50:37.336',-0.056,-,-,-,-0.176,75.200,14.760
'46:50:37.344',-0.032,-,-,-,-0.176,74.400,14.160
'46:50:37.352',-0.056,-,-,-,-0.176,73.600,13.560
'46:50:37.360',-0.032,-,-,-,-0.176,73.600,12.960
'46:50:37.368',-0.032,-,-,-,-0.176,72.800,12.360
'46:50:37.376',-0.032,-,-,-,-0.176,72.000,11.880
'46:50:37.384',-0.032,-,-,-,-0.160,72.000,11.400
'46:50:37.392',-0.032,-,-,-,-0.160,71.200,11.280
'46:50:37.400',-0.032,-,-,-,-0.160,70.400,11.040
'46:50:37.408',-0.032,-,-,-,-0.160,70.400,11.040
'46:50:37.416',-0.032,-,-,-,-0.160,69.600,11.040
'46:50:37.424',-0.032,-,-,-,-0.160,68.800,11.280
'46:50:37.432',-0.032,-,-,-,-0.160,68.800,11.400
'46:50:37.440',-0.032,-,-,-,-0.136,68.000,11.400
'46:50:37.448',-0.032,-,-,-,-0.136,68.000,11.400
'46:50:37.456',-0.032,-,-,-,-0.136,67.200,11.280
'46:50:37.464',-0.032,-,-,-,-0.136,67.200,11.040
'46:50:37.472',-0.032,-,-,-,-0.136,66.400,11.040
'46:50:37.480',-0.032,-,-,-,-0.136,66.400,11.040
'46:50:37.488',-0.032,-,-,-,-0.136,65.600,11.040
'46:50:37.496',-0.032,-,-,-,-0.136,65.600,11.400
'46:50:37.504',-0.032,-,-,-,-0.136,65.600,11.640
'46:50:37.512',-0.032,-,-,-,-0.120,64.800,11.880
'46:50:37.520',-0.032,-,-,-,-0.120,64.800,11.880
'46:50:37.528',-0.032,-,-,-,-0.136,64.800,11.880
'46:50:37.536',-0.032,-,-,-,-0.096,64.800,11.640
'46:50:37.544',-0.032,-,-,-,-0.120,64.000,11.400
'46:50:37.552',-0.032,-,-,-,-0.096,64.000,11.040
'46:50:37.560',-0.032,-,-,-,-0.096,63.200,10.800
'46:50:37.568',-0.032,-,-,-,-0.096,63.200,10.680
'46:50:37.576',-0.016,-,-,-,-0.096,63.200,10.440
'46:50:37.584',-0.032,-,-,-,-0.080,62.400,10.200
'46:50:37.592',-0.016,-,-,-,-0.056,62.400,10.200
'46:50:37.600',0.000,-,-,-,-0.040,62.400,10.200
'46:50:37.608',0.000,-,-,-,-0.040,61.600,10.200
'46:50:37.616',0.000,-,-,-,-0.040,61.600,10.440
'46:50:37.624',0.016,-,-,-,-0.040,61.600,10.680
'46:50:37.632',0.000,-,-,-,-0.056,60.800,10.800
'46:50:37.640',0.000,-,-,-,-0.096,60.800,11.040
'46:50:37.648',-0.016,-,-,-,-0.096,60.800,10.800
'46:50:37.656',-0.016,-,-,-,-0.080,60.000,10.440
'46:50:37.664',-0.032,-,-,-,-0.096,60.000,9.840
'46:50:37.672',-0.032,-,-,-,-0.096,60.000,9.000
'46:50:37.680',-0.032,-,-,-,-0.096,60.000,8.640
