'Elapsed time','I','II','V','MCL1','ABP'
'84:54:51.800',-,0.096,-,-,99.200
'84:54:51.808',-,0.064,-,-,97.600
'84:54:51.816',-,0.128,-,-,96.000
'84:54:51.824',-,0.224,-,-,95.200
'84:54:51.832',-,0.512,-,-,93.600
'84:54:51.840',-,0.736,-,-,92.800
'84:54:51.848',-,0.352,-,-,91.200
'84:54:51.856',-,-0.064,-,-,90.400
'84:54:51.864',-,-0.224,-,-,88.800
'84:54:51.872',-,-0.160,-,-,88.000
'84:54:51.880',-,-0.064,-,-,87.200
'84:54:51.888',-,-0.032,-,-,86.400
'84:54:51.896',-,0.000,-,-,86.400
'84:54:51.904',-,0.000,-,-,85.600
'84:54:51.912',-,0.000,-,-,84.800
'84:54:51.920',-,0.032,-,-,84.800
'84:54:51.928',-,0.064,-,-,84.800
'84:54:51.936',-,0.032,-,-,86.400
'84:54:51.944',-,0.064,-,-,90.400
'84:54:51.952',-,0.064,-,-,97.600
'84:54:51.960',-,0.064,-,-,108.800
'84:54:51.968',-,0.064,-,-,123.200
'84:54:51.976',-,0.064,-,-,136.800
'84:54:51.984',-,0.096,-,-,148.800
'84:54:51.992',-,0.064,-,-,156.000
'84:54:52.000',-,0.128,-,-,160.800
'84:54:52.008',-,0.096,-,-,162.400
'84:54:52.016',-,0.192,-,-,164.000
'84:54:52.024',-,0.256,-,-,165.600
'84:54:52.032',-,0.192,-,-,166.400
'84:54:52.040',-,0.256,-,-,168.000
'84:54:52.048',-,0.288,-,-,168.800
'84:54:52.056',-,0.256,-,-,169.600
'84:54:52.064',-,0.224,-,-,170.400
'84:54:52.072',-,0.256,-,-,170.400
'84:54:52.080',-,0.192,-,-,171.200
'84:54:52.088',-,0.128,-,-,171.200
'84:54:52.096',-,0.128,-,-,171.200
'84:54:52.104',-,0.064,-,-,171.200
'84:54:52.112',-,0.064,-,-,171.200
'84:54:52.120',-,0.032,-,-,170.400
'84:54:52.128',-,0.064,-,-,169.600
'84:54:52.136',-,0.032,-,-,168.800
'84:54:52.144',-,0.064,-,-,166.400
'84:54:52.152',-,0.064,-,-,164.000
'84:54:52.160',-,0.032,-,-,161.600
'84:54:52.168',-,0.064,-,-,157.600
'84:54:52.176',-,0.032,-,-,153.600
'84:54:52.184',-,0.064,-,-,148.000
'84:54:52.192',-,0.032,-,-,142.400
'84:54:52.200',-,0.064,-,-,136.000
'84:54:52.208',-,0.032,-,-,129.600
'84:54:52.216',-,0.064,-,-,123.200
'84:54:52.224',-,0.064,-,-,117.600
'84:54:52.232',-,0.096,-,-,114.400
'84:54:52.240',-,0.064,-,-,112.000
'84:54:52.248',-,0.064,-,-,111.200
'84:54:52.256',-,0.032,-,-,111.200
'84:54:52.264',-,0.064,-,-,111.200
'84:54:52.272',-,0.032,-,-,111.200
'84:54:52.280',-,0.064,-,-,110.400
'84:54:52.288',-,0.064,-,-,109.600
'84:54:52.296',-,0.064,-,-,108.000
'84:54:52.304',-,0.096,-,-,106.400
'84:54:52.312',-,0.064,-,-,104.800
