'Elapsed time','I','II','V','MCL1','ABP'
'85:05:37.792',-,0.000,-,-,133.600
'85:05:37.800',-,0.000,-,-,132.800
'85:05:37.808',-,-0.032,-,-,132.000
'85:05:37.816',-,-0.032,-,-,131.200
'85:05:37.824',-,-0.064,-,-,130.400
'85:05:37.832',-,-0.064,-,-,128.800
'85:05:37.840',-,-0.064,-,-,127.200
'85:05:37.848',-,-0.064,-,-,125.600
'85:05:37.856',-,-0.064,-,-,123.200
'85:05:37.864',-,-0.064,-,-,120.800
'85:05:37.872',-,-0.064,-,-,118.400
'85:05:37.880',-,-0.064,-,-,115.200
'85:05:37.888',-,-0.064,-,-,111.200
'85:05:37.896',-,-0.064,-,-,107.200
'85:05:37.904',-,-0.064,-,-,102.400
'85:05:37.912',-,-0.064,-,-,97.600
'85:05:37.920',-,-0.064,-,-,92.800
'85:05:37.928',-,-0.064,-,-,88.800
'85:05:37.936',-,-0.032,-,-,84.800
'85:05:37.944',-,-0.032,-,-,82.400
'85:05:37.952',-,-0.032,-,-,80.800
'85:05:37.960',-,-0.032,-,-,80.000
'85:05:37.968',-,0.000,-,-,80.000
'85:05:37.976',-,-0.032,-,-,80.000
'85:05:37.984',-,0.000,-,-,80.000
'85:05:37.992',-,0.000,-,-,80.000
'85:05:38.000',-,-0.032,-,-,80.000
'85:05:38.008',-,-0.032,-,-,79.200
'85:05:38.016',-,0.000,-,-,79.200
'85:05:38.024',-,0.000,-,-,78.400
'85:05:38.032',-,0.032,-,-,77.600
'85:05:38.040',-,0.032,-,-,76.800
'85:05:38.048',-,0.032,-,-,76.000
'85:05:38.056',-,0.000,-,-,75.200
'85:05:38.064',-,0.000,-,-,74.400
'85:05:38.072',-,0.000,-,-,73.600
'85:05:38.080',-,-0.064,-,-,72.800
'85:05:38.088',-,-0.064,-,-,72.000
'85:05:38.096',-,-0.064,-,-,72.000
'85:05:38.104',-,-0.064,-,-,71.200
'85:05:38.112',-,-0.064,-,-,70.400
'85:05:38.120',-,-0.032,-,-,69.600
'85:05:38.128',-,0.128,-,-,69.600
'85:05:38.136',-,0.608,-,-,68.800
'85:05:38.144',-,0.832,-,-,68.000
'85:05:38.152',-,0.352,-,-,68.000
'85:05:38.160',-,0.096,-,-,67.200
'85:05:38.168',-,-0.032,-,-,66.400
'85:05:38.176',-,-0.064,-,-,66.400
'85:05:38.184',-,-0.064,-,-,65.600
'85:05:38.192',-,-0.128,-,-,65.600
'85:05:38.200',-,-0.128,-,-,64.800
'85:05:38.208',-,-0.096,-,-,64.800
'85:05:38.216',-,-0.096,-,-,64.000
'85:05:38.224',-,-0.096,-,-,64.000
'85:05:38.232',-,-0.064,-,-,63.200
'85:05:38.240',-,-0.064,-,-,63.200
'85:05:38.248',-,-0.064,-,-,63.200
'85:05:38.256',-,-0.064,-,-,64.800
'85:05:38.264',-,-0.064,-,-,68.800
'85:05:38.272',-,-0.064,-,-,75.200
'85:05:38.280',-,-0.064,-,-,86.400
'85:05:38.288',-,-0.032,-,-,98.400
'85:05:38.296',-,0.000,-,-,111.200
'85:05:38.304',-,0.000,-,-,120.000
'85:05:38.312',-,0.000,-,-,126.400
