'Elapsed time','II','AVF','V','MCL1','ABP','PAP'
'166:17:10.296',-,0.276,-,-1.174,-,-
'166:17:10.304',-,0.207,-,-0.902,-,-
'166:17:10.312',-,0.276,-,-1.174,-,-
'166:17:10.320',-,0.276,-,-0.902,-,-
'166:17:10.328',-,0.276,-,-1.174,-,-
'166:17:10.336',-,0.207,-,-0.815,-,-
'166:17:10.344',-,0.276,-,-1.087,-,-
'166:17:10.352',-,0.207,-,-0.902,-,-
'166:17:10.360',-,0.276,-,-1.174,-,-
'166:17:10.368',-,0.138,-,-0.815,-,-
'166:17:10.376',-,0.207,-,-1.087,-,-
'166:17:10.384',-,0.138,-,-0.815,-,-
'166:17:10.392',-,0.138,-,-1.087,-,-
'166:17:10.400',-,0.069,-,-0.815,-,-
'166:17:10.408',-,0.069,-,-0.989,-,-
'166:17:10.416',-,0.138,-,-0.815,-,-
'166:17:10.424',-,0.069,-,-0.815,-,-
'166:17:10.432',-,0.138,-,-0.989,-,-
'166:17:10.440',-,0.000,-,-0.717,-,-
'166:17:10.448',-,0.069,-,-0.989,-,-
'166:17:10.456',-,0.000,-,-0.717,-,-
'166:17:10.464',-,0.069,-,-0.902,-,-
'166:17:10.472',-,0.000,-,-0.717,-,-
'166:17:10.480',-,0.069,-,-0.902,-,-
'166:17:10.488',-,0.069,-,-0.630,-,-
'166:17:10.496',-,0.138,-,-0.815,-,-
'166:17:10.504',-,0.069,-,-0.630,-,-
'166:17:10.512',-,0.138,-,-0.815,-,-
'166:17:10.520',-,0.138,-,-0.630,-,-
'166:17:10.528',-,0.207,-,-0.815,-,-
'166:17:10.536',-,0.138,-,-0.630,-,-
'166:17:10.544',-,0.138,-,-0.815,-,-
'166:17:10.552',-,0.069,-,-0.630,-,-
'166:17:10.560',-,0.138,-,-0.815,-,-
'166:17:10.568',-,0.000,-,-0.543,-,-
'166:17:10.576',-,0.069,-,-0.717,-,-
'166:17:10.584',-,0.000,-,-0.446,-,-
'166:17:10.592',-,0.000,-,-0.717,-,-
'166:17:10.600',-,0.000,-,-0.446,-,-
'166:17:10.608',-,0.000,-,-0.630,-,-
'166:17:10.616',-,0.069,-,-0.717,-,-
'166:17:10.624',-,0.000,-,-0.446,-,-
'166:17:10.632',-,0.069,-,-0.717,-,-
'166:17:10.640',-,0.000,-,-0.446,-,-
'166:17:10.648',-,0.069,-,-0.630,-,-
'166:17:10.656',-,0.138,-,-0.446,-,-
'166:17:10.664',-,0.207,-,-0.717,-,-
'166:17:10.672',-,0.207,-,-0.630,-,-
'166:17:10.680',-,0.000,-,-0.989,-,-
'166:17:10.688',-,0.000,-,-0.989,-,-
'166:17:10.696',-,-0.069,-,-1.174,-,-
'166:17:10.704',-,-0.138,-,-0.902,-,-
'166:17:10.712',-,0.000,-,-0.989,-,-
'166:17:10.720',-,0.069,-,-0.543,-,-
'166:17:10.728',-,0.000,-,-0.446,-,-
'166:17:10.736',-,0.000,-,-0.087,-,-
'166:17:10.744',-,0.000,-,-0.272,-,-
'166:17:10.752',-,0.000,-,0.000,-,-
'166:17:10.760',-,0.069,-,-0.174,-,-
'166:17:10.768',-,0.000,-,0.087,-,-
'166:17:10.776',-,0.000,-,0.000,-,-
'166:17:10.784',-,0.000,-,0.174,-,-
'166:17:10.792',-,0.000,-,0.000,-,-
'166:17:10.800',-,0.069,-,0.174,-,-
'166:17:10.808',-,0.000,-,0.000,-,-
'166:17:10.816',-,0.069,-,0.000,-,-
'166:17:10.824',-,0.000,-,0.174,-,-
'166:17:10.832',-,0.069,-,0.000,-,-
'166:17:10.840',-,0.000,-,0.174,-,-
'166:17:10.848',-,0.069,-,0.000,-,-
'166:17:10.856',-,0.000,-,0.174,-,-
'166:17:10.864',-,0.069,-,0.000,-,-
'166:17:10.872',-,0.000,-,0.174,-,-
'166:17:10.880',-,0.138,-,0.000,-,-
'166:17:10.888',-,0.069,-,0.272,-,-
'166:17:10.896',-,0.138,-,0.087,-,-
'166:17:10.904',-,0.069,-,0.272,-,-
'166:17:10.912',-,0.138,-,0.087,-,-
'166:17:10.920',-,0.069,-,0.272,-,-
'166:17:10.928',-,0.138,-,0.087,-,-
'166:17:10.936',-,0.069,-,0.272,-,-
'166:17:10.944',-,0.138,-,0.087,-,-
'166:17:10.952',-,0.069,-,0.174,-,-
'166:17:10.960',-,0.138,-,0.000,-,-
'166:17:10.968',-,0.000,-,0.174,-,-
'166:17:10.976',-,0.069,-,0.000,-,-
'166:17:10.984',-,0.000,-,0.174,-,-
'166:17:10.992',-,0.000,-,0.000,-,-
'166:17:11.000',-,0.000,-,0.174,-,-
'166:17:11.008',-,0.000,-,0.000,-,-
'166:17:11.016',-,0.000,-,0.174,-,-
'166:17:11.024',-,0.000,-,0.087,-,-
'166:17:11.032',-,0.000,-,0.000,-,-
'166:17:11.040',-,0.000,-,0.174,-,-
'166:17:11.048',-,0.000,-,0.000,-,-
'166:17:11.056',-,0.000,-,0.174,-,-
'166:17:11.064',-,0.000,-,0.000,-,-
'166:17:11.072',-,0.000,-,0.174,-,-
'166:17:11.080',-,0.000,-,0.000,-,-
'166:17:11.088',-,0.000,-,0.174,-,-
'166:17:11.096',-,0.069,-,0.000,-,-
'166:17:11.104',-,0.000,-,0.174,-,-
'166:17:11.112',-,0.069,-,0.000,-,-
'166:17:11.120',-,0.069,-,0.174,-,-
'166:17:11.128',-,0.138,-,0.000,-,-
'166:17:11.136',-,0.069,-,0.174,-,-
'166:17:11.144',-,0.138,-,0.000,-,-
'166:17:11.152',-,0.000,-,0.174,-,-
'166:17:11.160',-,0.069,-,0.000,-,-
'166:17:11.168',-,0.000,-,0.174,-,-
'166:17:11.176',-,0.000,-,0.000,-,-
'166:17:11.184',-,0.000,-,0.174,-,-
'166:17:11.192',-,0.000,-,0.000,-,-
'166:17:11.200',-,0.000,-,0.174,-,-
'166:17:11.208',-,0.000,-,0.000,-,-
'166:17:11.216',-,0.000,-,0.174,-,-
'166:17:11.224',-,-0.069,-,0.000,-,-
'166:17:11.232',-,0.000,-,0.174,-,-
'166:17:11.240',-,0.000,-,0.000,-,-
'166:17:11.248',-,0.000,-,0.087,-,-
'166:17:11.256',-,0.069,-,0.000,-,-
'166:17:11.264',-,0.138,-,0.000,-,-
'166:17:11.272',-,0.207,-,-0.272,-,-
'166:17:11.280',-,0.069,-,-0.446,-,-
'166:17:11.288',-,-0.069,-,-0.359,-,-
'166:17:11.296',-,-0.138,-,-0.717,-,-
'166:17:11.304',-,-0.276,-,-0.446,-,-
'166:17:11.312',-,-0.138,-,-0.543,-,-
'166:17:11.320',-,-0.069,-,0.000,-,-
'166:17:11.328',-,0.000,-,-0.174,-,-
'166:17:11.336',-,-0.138,-,0.000,-,-
'166:17:11.344',-,-0.069,-,-0.087,-,-
'166:17:11.352',-,-0.138,-,0.087,-,-
'166:17:11.360',-,-0.069,-,0.000,-,-
'166:17:11.368',-,-0.069,-,0.174,-,-
'166:17:11.376',-,0.000,-,0.000,-,-
'166:17:11.384',-,0.000,-,0.174,-,-
'166:17:11.392',-,0.000,-,0.000,-,-
'166:17:11.400',-,0.000,-,0.174,-,-
'166:17:11.408',-,0.069,-,0.000,-,-
'166:17:11.416',-,0.000,-,0.174,-,-
'166:17:11.424',-,0.069,-,0.000,-,-
'166:17:11.432',-,0.000,-,0.087,-,-
'166:17:11.440',-,0.000,-,0.174,-,-
'166:17:11.448',-,0.069,-,0.000,-,-
'166:17:11.456',-,0.000,-,0.174,-,-
'166:17:11.464',-,0.069,-,0.000,-,-
'166:17:11.472',-,0.069,-,0.174,-,-
'166:17:11.480',-,0.138,-,0.000,-,-
'166:17:11.488',-,0.069,-,0.174,-,-
'166:17:11.496',-,0.138,-,0.000,-,-
'166:17:11.504',-,0.069,-,0.174,-,-
'166:17:11.512',-,0.138,-,0.000,-,-
'166:17:11.520',-,0.138,-,0.174,-,-
'166:17:11.528',-,0.138,-,0.000,-,-
'166:17:11.536',-,0.138,-,0.174,-,-
'166:17:11.544',-,0.138,-,0.000,-,-
'166:17:11.552',-,0.138,-,0.174,-,-
'166:17:11.560',-,0.138,-,0.000,-,-
'166:17:11.568',-,0.069,-,0.174,-,-
'166:17:11.576',-,0.138,-,0.000,-,-
'166:17:11.584',-,0.069,-,0.174,-,-
'166:17:11.592',-,0.069,-,0.000,-,-
'166:17:11.600',-,0.000,-,0.174,-,-
'166:17:11.608',-,0.069,-,0.000,-,-
'166:17:11.616',-,0.000,-,0.000,-,-
'166:17:11.624',-,0.000,-,0.174,-,-
'166:17:11.632',-,0.000,-,0.000,-,-
'166:17:11.640',-,0.000,-,0.174,-,-
'166:17:11.648',-,0.000,-,0.000,-,-
'166:17:11.656',-,0.000,-,0.174,-,-
'166:17:11.664',-,0.000,-,0.000,-,-
'166:17:11.672',-,0.000,-,0.174,-,-
'166:17:11.680',-,0.000,-,0.000,-,-
