'Elapsed time','I','II','V','MCL1','ABP'
'84:57:59.808',-,0.128,-,-,140.800
'84:57:59.816',-,0.160,-,-,134.400
'84:57:59.824',-,0.192,-,-,128.800
'84:57:59.832',-,0.160,-,-,125.600
'84:57:59.840',-,0.128,-,-,123.200
'84:57:59.848',-,0.128,-,-,123.200
'84:57:59.856',-,0.160,-,-,123.200
'84:57:59.864',-,0.128,-,-,123.200
'84:57:59.872',-,0.192,-,-,124.000
'84:57:59.880',-,0.160,-,-,123.200
'84:57:59.888',-,0.192,-,-,122.400
'84:57:59.896',-,0.160,-,-,121.600
'84:57:59.904',-,0.192,-,-,120.000
'84:57:59.912',-,0.256,-,-,119.200
'84:57:59.920',-,0.192,-,-,117.600
'84:57:59.928',-,0.192,-,-,116.800
'84:57:59.936',-,0.160,-,-,115.200
'84:57:59.944',-,0.160,-,-,114.400
'84:57:59.952',-,0.096,-,-,113.600
'84:57:59.960',-,0.128,-,-,112.000
'84:57:59.968',-,0.064,-,-,111.200
'84:57:59.976',-,0.128,-,-,110.400
'84:57:59.984',-,0.064,-,-,109.600
'84:57:59.992',-,0.128,-,-,108.800
'84:58:00.000',-,0.320,-,-,108.000
'84:58:00.008',-,0.640,-,-,106.400
'84:58:00.016',-,0.768,-,-,105.600
'84:58:00.024',-,0.256,-,-,104.800
'84:58:00.032',-,-0.064,-,-,103.200
'84:58:00.040',-,-0.256,-,-,102.400
'84:58:00.048',-,-0.160,-,-,101.600
'84:58:00.056',-,-0.064,-,-,100.800
'84:58:00.064',-,0.000,-,-,99.200
'84:58:00.072',-,0.000,-,-,98.400
'84:58:00.080',-,0.032,-,-,96.800
'84:58:00.088',-,0.000,-,-,96.000
'84:58:00.096',-,0.064,-,-,94.400
'84:58:00.104',-,0.000,-,-,94.400
'84:58:00.112',-,0.032,-,-,96.000
'84:58:00.120',-,0.000,-,-,101.600
'84:58:00.128',-,0.064,-,-,110.400
'84:58:00.136',-,0.032,-,-,124.000
'84:58:00.144',-,0.032,-,-,138.400
'84:58:00.152',-,0.032,-,-,152.000
'84:58:00.160',-,0.064,-,-,160.800
'84:58:00.168',-,0.064,-,-,166.400
'84:58:00.176',-,0.096,-,-,168.800
'84:58:00.184',-,0.128,-,-,169.600
'84:58:00.192',-,0.192,-,-,170.400
'84:58:00.200',-,0.192,-,-,171.200
'84:58:00.208',-,0.192,-,-,171.200
'84:58:00.216',-,0.256,-,-,172.000
'84:58:00.224',-,0.192,-,-,172.800
'84:58:00.232',-,0.160,-,-,172.800
'84:58:00.240',-,0.128,-,-,172.800
'84:58:00.248',-,0.032,-,-,172.800
'84:58:00.256',-,0.032,-,-,172.800
'84:58:00.264',-,0.000,-,-,172.800
'84:58:00.272',-,0.000,-,-,172.800
'84:58:00.280',-,0.000,-,-,172.000
'84:58:00.288',-,-0.064,-,-,170.400
'84:58:00.296',-,-0.064,-,-,169.600
'84:58:00.304',-,-0.160,-,-,168.000
'84:58:00.312',-,-0.064,-,-,165.600
