'Elapsed time','I','II','V','MCL1','ABP'
'84:58:14.768',-,0.064,-,-,120.800
'84:58:14.776',-,0.064,-,-,122.400
'84:58:14.784',-,0.096,-,-,123.200
'84:58:14.792',-,0.064,-,-,124.000
'84:58:14.800',-,0.096,-,-,124.000
'84:58:14.808',-,0.064,-,-,123.200
'84:58:14.816',-,0.160,-,-,122.400
'84:58:14.824',-,0.128,-,-,121.600
'84:58:14.832',-,0.096,-,-,120.800
'84:58:14.840',-,0.192,-,-,120.000
'84:58:14.848',-,0.160,-,-,119.200
'84:58:14.856',-,0.128,-,-,118.400
'84:58:14.864',-,0.096,-,-,117.600
'84:58:14.872',-,0.032,-,-,116.800
'84:58:14.880',-,0.064,-,-,116.000
'84:58:14.888',-,0.064,-,-,115.200
'84:58:14.896',-,0.032,-,-,114.400
'84:58:14.904',-,0.064,-,-,112.800
'84:58:14.912',-,0.096,-,-,112.000
'84:58:14.920',-,0.256,-,-,111.200
'84:58:14.928',-,0.608,-,-,109.600
'84:58:14.936',-,0.768,-,-,108.800
'84:58:14.944',-,0.352,-,-,108.000
'84:58:14.952',-,-0.032,-,-,106.400
'84:58:14.960',-,-0.192,-,-,105.600
'84:58:14.968',-,-0.160,-,-,104.800
'84:58:14.976',-,-0.096,-,-,104.000
'84:58:14.984',-,-0.064,-,-,103.200
'84:58:14.992',-,-0.096,-,-,102.400
'84:58:15.000',-,-0.064,-,-,100.800
'84:58:15.008',-,-0.064,-,-,100.000
'84:58:15.016',-,-0.032,-,-,99.200
'84:58:15.024',-,0.000,-,-,99.200
'84:58:15.032',-,-0.032,-,-,101.600
'84:58:15.040',-,-0.032,-,-,108.800
'84:58:15.048',-,-0.032,-,-,120.800
'84:58:15.056',-,-0.064,-,-,137.600
'84:58:15.064',-,-0.032,-,-,155.200
'84:58:15.072',-,0.000,-,-,170.400
'84:58:15.080',-,0.000,-,-,180.000
'84:58:15.088',-,0.000,-,-,180.000
'84:58:15.096',-,0.000,-,-,180.000
'84:58:15.104',-,0.064,-,-,180.000
'84:58:15.112',-,0.064,-,-,180.000
'84:58:15.120',-,0.160,-,-,180.000
'84:58:15.128',-,0.192,-,-,180.000
'84:58:15.136',-,0.128,-,-,180.000
'84:58:15.144',-,0.192,-,-,180.000
'84:58:15.152',-,0.128,-,-,180.000
'84:58:15.160',-,0.128,-,-,180.000
'84:58:15.168',-,0.064,-,-,180.000
'84:58:15.176',-,0.032,-,-,180.000
'84:58:15.184',-,0.000,-,-,180.000
'84:58:15.192',-,0.000,-,-,180.000
'84:58:15.200',-,-0.032,-,-,180.000
'84:58:15.208',-,-0.032,-,-,180.000
'84:58:15.216',-,-0.064,-,-,180.000
'84:58:15.224',-,-0.032,-,-,180.000
'84:58:15.232',-,0.000,-,-,180.000
'84:58:15.240',-,-0.064,-,-,180.000
'84:58:15.248',-,-0.032,-,-,180.000
'84:58:15.256',-,-0.064,-,-,176.000
'84:58:15.264',-,0.000,-,-,172.000
'84:58:15.272',-,-0.064,-,-,166.400
'84:58:15.280',-,-0.032,-,-,160.800
'84:58:15.288',-,-0.064,-,-,153.600
'84:58:15.296',-,0.000,-,-,146.400
'84:58:15.304',-,-0.032,-,-,138.400
'84:58:15.312',-,0.000,-,-,131.200
