'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:20:29.656',0.000,-,-,-0.080,86.400,-
'25:20:29.664',-0.024,-,-,-0.080,92.800,-
'25:20:29.672',0.000,-,-,-0.080,100.000,-
'25:20:29.680',0.000,-,-,-0.060,107.200,-
'25:20:29.688',0.000,-,-,-0.060,114.400,-
'25:20:29.696',0.012,-,-,-0.080,120.800,-
'25:20:29.704',0.000,-,-,-0.080,127.200,-
'25:20:29.712',0.037,-,-,-0.060,132.800,-
'25:20:29.720',0.049,-,-,-0.060,136.800,-
'25:20:29.728',0.037,-,-,-0.060,140.000,-
'25:20:29.736',0.049,-,-,-0.040,141.600,-
'25:20:29.744',0.073,-,-,-0.040,142.400,-
'25:20:29.752',0.061,-,-,-0.040,143.200,-
'25:20:29.760',0.049,-,-,-0.020,143.200,-
'25:20:29.768',0.073,-,-,0.000,142.400,-
'25:20:29.776',0.037,-,-,0.000,141.600,-
'25:20:29.784',0.049,-,-,0.000,140.000,-
'25:20:29.792',0.024,-,-,0.000,138.400,-
'25:20:29.800',0.000,-,-,-0.020,136.000,-
'25:20:29.808',0.000,-,-,-0.040,133.600,-
'25:20:29.816',-0.024,-,-,-0.040,131.200,-
'25:20:29.824',-0.024,-,-,-0.060,128.000,-
'25:20:29.832',-0.049,-,-,-0.080,124.800,-
'25:20:29.840',-0.061,-,-,-0.100,120.800,-
'25:20:29.848',-0.049,-,-,-0.100,116.800,-
'25:20:29.856',-0.061,-,-,-0.100,113.600,-
'25:20:29.864',-0.061,-,-,-0.100,109.600,-
'25:20:29.872',-0.061,-,-,-0.100,105.600,-
'25:20:29.880',-0.049,-,-,-0.100,102.400,-
'25:20:29.888',-0.061,-,-,-0.100,99.200,-
'25:20:29.896',-0.049,-,-,-0.100,96.800,-
'25:20:29.904',-0.061,-,-,-0.080,95.200,-
'25:20:29.912',-0.024,-,-,-0.060,93.600,-
'25:20:29.920',-0.024,-,-,-0.060,92.800,-
'25:20:29.928',-0.024,-,-,-0.080,92.800,-
'25:20:29.936',-0.024,-,-,-0.080,92.000,-
'25:20:29.944',-0.012,-,-,-0.080,92.000,-
'25:20:29.952',0.000,-,-,-0.100,92.000,-
'25:20:29.960',-0.024,-,-,-0.100,92.000,-
'25:20:29.968',-0.024,-,-,-0.100,91.200,-
'25:20:29.976',-0.061,-,-,-0.100,90.400,-
'25:20:29.984',-0.061,-,-,-0.120,90.400,-
'25:20:29.992',-0.061,-,-,-0.100,89.600,-
'25:20:30.000',-0.073,-,-,-0.120,89.600,-
'25:20:30.008',-0.085,-,-,-0.100,88.800,-
'25:20:30.016',-0.073,-,-,-0.100,88.800,-
'25:20:30.024',-0.085,-,-,-0.100,88.000,-
'25:20:30.032',-0.073,-,-,-0.100,88.000,-
'25:20:30.040',-0.085,-,-,-0.100,87.200,-
'25:20:30.048',-0.061,-,-,-0.100,87.200,-
'25:20:30.056',-0.073,-,-,-0.100,86.400,-
'25:20:30.064',-0.085,-,-,-0.100,85.600,-
'25:20:30.072',-0.073,-,-,-0.100,85.600,-
'25:20:30.080',-0.061,-,-,-0.100,84.800,-
'25:20:30.088',-0.085,-,-,-0.080,84.000,-
'25:20:30.096',-0.110,-,-,-0.060,83.200,-
'25:20:30.104',-0.024,-,-,0.000,83.200,-
'25:20:30.112',0.171,-,-,0.200,82.400,-
'25:20:30.120',0.488,-,-,0.620,80.800,-
'25:20:30.128',0.585,-,-,0.820,80.000,-
'25:20:30.136',0.232,-,-,0.400,79.200,-
'25:20:30.144',0.049,-,-,0.220,78.400,-
'25:20:30.152',0.049,-,-,0.260,77.600,-
'25:20:30.160',0.073,-,-,0.300,76.800,-
'25:20:30.168',0.000,-,-,0.260,76.000,-
'25:20:30.176',-0.049,-,-,0.200,76.000,-
'25:20:30.184',-0.024,-,-,0.120,75.200,-
'25:20:30.192',0.000,-,-,0.040,74.400,-
'25:20:30.200',0.000,-,-,0.000,73.600,-
'25:20:30.208',0.000,-,-,-0.040,73.600,-
'25:20:30.216',-0.012,-,-,-0.040,72.800,-
'25:20:30.224',-0.024,-,-,-0.060,72.800,-
'25:20:30.232',-0.012,-,-,-0.060,72.800,-
'25:20:30.240',-0.024,-,-,-0.060,74.400,-
'25:20:30.248',-0.024,-,-,-0.080,76.000,-
'25:20:30.256',0.000,-,-,-0.060,80.000,-
'25:20:30.264',-0.012,-,-,-0.080,84.800,-
'25:20:30.272',0.000,-,-,-0.060,92.000,-
'25:20:30.280',0.000,-,-,-0.060,99.200,-
'25:20:30.288',0.000,-,-,-0.060,106.400,-
'25:20:30.296',0.000,-,-,-0.060,114.400,-
'25:20:30.304',0.000,-,-,-0.060,121.600,-
'25:20:30.312',0.000,-,-,-0.060,128.000,-
'25:20:30.320',0.012,-,-,-0.060,134.400,-
'25:20:30.328',0.024,-,-,-0.060,139.200,-
'25:20:30.336',0.024,-,-,-0.060,143.200,-
'25:20:30.344',0.049,-,-,-0.040,145.600,-
'25:20:30.352',0.049,-,-,-0.040,147.200,-
'25:20:30.360',0.073,-,-,-0.040,148.000,-
'25:20:30.368',0.061,-,-,-0.020,148.800,-
'25:20:30.376',0.049,-,-,0.000,148.000,-
'25:20:30.384',0.049,-,-,0.000,147.200,-
'25:20:30.392',0.037,-,-,0.000,145.600,-
'25:20:30.400',0.024,-,-,0.000,144.000,-
'25:20:30.408',0.000,-,-,0.000,142.400,-
'25:20:30.416',0.000,-,-,0.000,140.800,-
'25:20:30.424',-0.024,-,-,-0.020,139.200,-
'25:20:30.432',-0.024,-,-,-0.040,136.800,-
'25:20:30.440',-0.049,-,-,-0.040,134.400,-
'25:20:30.448',-0.024,-,-,-0.040,131.200,-
'25:20:30.456',-0.037,-,-,-0.040,128.000,-
'25:20:30.464',-0.024,-,-,-0.040,123.200,-
'25:20:30.472',-0.024,-,-,-0.040,118.400,-
'25:20:30.480',-0.024,-,-,-0.040,114.400,-
'25:20:30.488',-0.024,-,-,-0.040,109.600,-
'25:20:30.496',0.000,-,-,-0.060,106.400,-
'25:20:30.504',-0.024,-,-,-0.080,103.200,-
'25:20:30.512',-0.012,-,-,-0.080,100.800,-
'25:20:30.520',-0.061,-,-,-0.100,98.400,-
'25:20:30.528',-0.061,-,-,-0.100,96.800,-
'25:20:30.536',-0.073,-,-,-0.100,95.200,-
'25:20:30.544',-0.073,-,-,-0.100,95.200,-
'25:20:30.552',-0.085,-,-,-0.100,94.400,-
'25:20:30.560',-0.061,-,-,-0.100,95.200,-
'25:20:30.568',-0.073,-,-,-0.100,95.200,-
'25:20:30.576',-0.073,-,-,-0.100,95.200,-
'25:20:30.584',-0.073,-,-,-0.100,94.400,-
'25:20:30.592',-0.085,-,-,-0.100,94.400,-
'25:20:30.600',-0.085,-,-,-0.100,93.600,-
'25:20:30.608',-0.073,-,-,-0.100,93.600,-
'25:20:30.616',-0.085,-,-,-0.100,92.800,-
'25:20:30.624',-0.073,-,-,-0.100,92.800,-
'25:20:30.632',-0.061,-,-,-0.100,92.000,-
'25:20:30.640',-0.073,-,-,-0.080,91.200,-
'25:20:30.648',-0.061,-,-,-0.100,90.400,-
'25:20:30.656',-0.134,-,-,-0.100,89.600,-
'25:20:30.664',-0.024,-,-,0.000,88.800,-
'25:20:30.672',0.220,-,-,0.260,88.000,-
'25:20:30.680',0.561,-,-,0.760,87.200,-
'25:20:30.688',0.622,-,-,0.900,85.600,-
'25:20:30.696',0.146,-,-,0.380,84.800,-
'25:20:30.704',0.024,-,-,0.240,84.000,-
'25:20:30.712',0.049,-,-,0.300,83.200,-
'25:20:30.720',0.024,-,-,0.320,82.400,-
'25:20:30.728',-0.037,-,-,0.260,80.800,-
'25:20:30.736',-0.061,-,-,0.160,80.000,-
'25:20:30.744',-0.024,-,-,0.080,79.200,-
'25:20:30.752',0.000,-,-,0.000,77.600,-
'25:20:30.760',-0.012,-,-,-0.020,76.800,-
'25:20:30.768',0.000,-,-,-0.040,76.800,-
'25:20:30.776',-0.024,-,-,-0.060,76.000,-
'25:20:30.784',-0.024,-,-,-0.060,76.000,-
'25:20:30.792',-0.024,-,-,-0.080,76.800,-
'25:20:30.800',-0.024,-,-,-0.080,77.600,-
'25:20:30.808',-0.012,-,-,-0.080,79.200,-
'25:20:30.816',-0.024,-,-,-0.080,81.600,-
'25:20:30.824',-0.024,-,-,-0.080,86.400,-
'25:20:30.832',0.000,-,-,-0.080,92.000,-
'25:20:30.840',-0.024,-,-,-0.060,99.200,-
'25:20:30.848',0.000,-,-,-0.080,106.400,-
'25:20:30.856',0.000,-,-,-0.060,113.600,-
'25:20:30.864',0.000,-,-,-0.060,120.800,-
'25:20:30.872',0.000,-,-,-0.080,127.200,-
'25:20:30.880',0.000,-,-,-0.080,132.800,-
'25:20:30.888',0.012,-,-,-0.080,137.600,-
'25:20:30.896',0.024,-,-,-0.060,141.600,-
'25:20:30.904',0.037,-,-,-0.040,144.000,-
'25:20:30.912',0.049,-,-,-0.040,145.600,-
'25:20:30.920',0.037,-,-,-0.040,146.400,-
'25:20:30.928',0.049,-,-,-0.020,146.400,-
'25:20:30.936',0.049,-,-,0.000,146.400,-
'25:20:30.944',0.024,-,-,0.000,145.600,-
'25:20:30.952',0.024,-,-,0.000,144.000,-
'25:20:30.960',0.000,-,-,0.000,142.400,-
'25:20:30.968',0.000,-,-,-0.020,140.800,-
'25:20:30.976',-0.012,-,-,-0.040,139.200,-
'25:20:30.984',-0.024,-,-,-0.040,136.800,-
'25:20:30.992',-0.061,-,-,-0.060,134.400,-
'25:20:31.000',-0.061,-,-,-0.060,131.200,-
'25:20:31.008',-0.061,-,-,-0.080,128.000,-
'25:20:31.016',-0.061,-,-,-0.060,124.000,-
'25:20:31.024',-0.061,-,-,-0.080,120.000,-
'25:20:31.032',-0.061,-,-,-0.080,115.200,-
'25:20:31.040',-0.061,-,-,-0.080,110.400,-
'25:20:31.048',-0.061,-,-,-0.080,106.400,-
'25:20:31.056',-0.061,-,-,-0.100,103.200,-
'25:20:31.064',-0.061,-,-,-0.080,100.000,-
'25:20:31.072',-0.061,-,-,-0.100,97.600,-
'25:20:31.080',-0.049,-,-,-0.080,96.000,-
'25:20:31.088',-0.024,-,-,-0.060,94.400,-
'25:20:31.096',-0.024,-,-,-0.040,93.600,-
'25:20:31.104',-0.024,-,-,-0.060,92.800,-
'25:20:31.112',-0.024,-,-,-0.060,92.000,-
'25:20:31.120',-0.024,-,-,-0.080,91.200,-
'25:20:31.128',-0.012,-,-,-0.080,91.200,-
'25:20:31.136',-0.024,-,-,-0.100,90.400,-
'25:20:31.144',-0.024,-,-,-0.100,90.400,-
'25:20:31.152',-0.037,-,-,-0.100,90.400,-
'25:20:31.160',-0.061,-,-,-0.120,89.600,-
'25:20:31.168',-0.073,-,-,-0.120,88.800,-
'25:20:31.176',-0.061,-,-,-0.100,88.800,-
'25:20:31.184',-0.085,-,-,-0.120,88.800,-
'25:20:31.192',-0.085,-,-,-0.100,88.000,-
'25:20:31.200',-0.085,-,-,-0.100,88.000,-
'25:20:31.208',-0.085,-,-,-0.100,87.200,-
'25:20:31.216',-0.085,-,-,-0.100,86.400,-
'25:20:31.224',-0.085,-,-,-0.100,86.400,-
'25:20:31.232',-0.085,-,-,-0.100,85.600,-
'25:20:31.240',-0.073,-,-,-0.100,84.800,-
'25:20:31.248',-0.085,-,-,-0.100,84.000,-
'25:20:31.256',-0.073,-,-,-0.100,83.200,-
'25:20:31.264',-0.085,-,-,-0.080,82.400,-
'25:20:31.272',-0.073,-,-,-0.080,82.400,-
'25:20:31.280',-0.122,-,-,-0.040,81.600,-
'25:20:31.288',0.024,-,-,0.080,80.800,-
'25:20:31.296',0.317,-,-,0.380,80.800,-
'25:20:31.304',0.585,-,-,0.820,80.000,-
'25:20:31.312',0.402,-,-,0.840,79.200,-
'25:20:31.320',0.085,-,-,0.260,78.400,-
'25:20:31.328',0.037,-,-,0.220,77.600,-
'25:20:31.336',0.049,-,-,0.300,76.000,-
'25:20:31.344',0.024,-,-,0.280,75.200,-
'25:20:31.352',-0.049,-,-,0.220,74.400,-
'25:20:31.360',-0.061,-,-,0.160,73.600,-
'25:20:31.368',-0.024,-,-,0.060,73.600,-
'25:20:31.376',-0.012,-,-,0.000,72.800,-
'25:20:31.384',-0.012,-,-,-0.020,72.000,-
'25:20:31.392',-0.024,-,-,-0.040,72.000,-
'25:20:31.400',-0.024,-,-,-0.060,72.000,-
'25:20:31.408',-0.012,-,-,-0.060,72.000,-
'25:20:31.416',-0.024,-,-,-0.060,72.000,-
'25:20:31.424',-0.012,-,-,-0.080,73.600,-
'25:20:31.432',-0.012,-,-,-0.060,77.600,-
'25:20:31.440',0.000,-,-,-0.080,82.400,-
'25:20:31.448',-0.024,-,-,-0.060,88.800,-
'25:20:31.456',0.000,-,-,-0.060,96.800,-
'25:20:31.464',0.000,-,-,-0.040,104.000,-
'25:20:31.472',0.000,-,-,-0.060,112.000,-
'25:20:31.480',0.000,-,-,-0.060,119.200,-
'25:20:31.488',0.000,-,-,-0.060,126.400,-
'25:20:31.496',0.000,-,-,-0.060,132.800,-
'25:20:31.504',0.024,-,-,-0.060,138.400,-
'25:20:31.512',0.024,-,-,-0.040,142.400,-
'25:20:31.520',0.049,-,-,-0.060,144.800,-
'25:20:31.528',0.049,-,-,-0.040,147.200,-
'25:20:31.536',0.061,-,-,-0.040,148.000,-
'25:20:31.544',0.073,-,-,-0.020,148.000,-
'25:20:31.552',0.061,-,-,0.000,148.000,-
'25:20:31.560',0.073,-,-,0.000,147.200,-
'25:20:31.568',0.049,-,-,0.000,145.600,-
'25:20:31.576',0.024,-,-,0.000,144.000,-
'25:20:31.584',0.024,-,-,0.000,142.400,-
'25:20:31.592',0.000,-,-,0.000,140.800,-
'25:20:31.600',0.000,-,-,-0.020,139.200,-
'25:20:31.608',-0.024,-,-,-0.040,136.800,-
'25:20:31.616',-0.024,-,-,-0.040,133.600,-
'25:20:31.624',-0.049,-,-,-0.060,130.400,-
'25:20:31.632',-0.049,-,-,-0.060,127.200,-
'25:20:31.640',-0.061,-,-,-0.080,123.200,-
'25:20:31.648',-0.061,-,-,-0.080,118.400,-
'25:20:31.656',-0.037,-,-,-0.060,114.400,-
'25:20:31.664',-0.024,-,-,-0.040,109.600,-
'25:20:31.672',-0.024,-,-,-0.060,106.400,-
'25:20:31.680',-0.024,-,-,-0.040,103.200,-
'25:20:31.688',-0.024,-,-,-0.060,100.000,-
'25:20:31.696',-0.024,-,-,-0.060,97.600,-
'25:20:31.704',-0.012,-,-,-0.080,96.000,-
'25:20:31.712',-0.024,-,-,-0.080,95.200,-
'25:20:31.720',-0.049,-,-,-0.100,94.400,-
'25:20:31.728',-0.061,-,-,-0.100,93.600,-
'25:20:31.736',-0.061,-,-,-0.100,93.600,-
'25:20:31.744',-0.073,-,-,-0.100,92.800,-
'25:20:31.752',-0.073,-,-,-0.100,92.800,-
'25:20:31.760',-0.085,-,-,-0.100,92.000,-
'25:20:31.768',-0.073,-,-,-0.100,92.000,-
'25:20:31.776',-0.085,-,-,-0.100,92.000,-
