'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:21:50.672',-0.061,-,-,-0.080,75.200,-
'25:21:50.680',-0.049,-,-,-0.080,74.400,-
'25:21:50.688',-0.061,-,-,-0.080,74.400,-
'25:21:50.696',-0.061,-,-,-0.080,73.600,-
'25:21:50.704',-0.061,-,-,-0.060,73.600,-
'25:21:50.712',-0.061,-,-,-0.060,72.800,-
'25:21:50.720',-0.024,-,-,-0.060,72.800,-
'25:21:50.728',-0.037,-,-,-0.040,72.800,-
'25:21:50.736',-0.061,-,-,-0.040,72.000,-
'25:21:50.744',-0.024,-,-,-0.060,72.000,-
'25:21:50.752',-0.024,-,-,-0.100,72.000,-
'25:21:50.760',-0.024,-,-,-0.100,72.000,-
'25:21:50.768',-0.012,-,-,-0.100,71.200,-
'25:21:50.776',-0.024,-,-,-0.080,71.200,-
'25:21:50.784',-0.037,-,-,-0.080,71.200,-
'25:21:50.792',-0.024,-,-,-0.060,71.200,-
'25:21:50.800',-0.061,-,-,-0.080,70.400,-
'25:21:50.808',-0.024,-,-,-0.060,70.400,-
'25:21:50.816',-0.049,-,-,-0.060,70.400,-
'25:21:50.824',-0.061,-,-,-0.060,70.400,-
'25:21:50.832',-0.037,-,-,-0.060,70.400,-
'25:21:50.840',-0.049,-,-,-0.060,69.600,-
'25:21:50.848',-0.037,-,-,-0.040,69.600,-
'25:21:50.856',-0.061,-,-,-0.060,69.600,-
'25:21:50.864',-0.037,-,-,-0.040,68.800,-
'25:21:50.872',-0.073,-,-,-0.040,69.600,-
'25:21:50.880',-0.024,-,-,-0.040,69.600,-
'25:21:50.888',-0.061,-,-,-0.040,69.600,-
'25:21:50.896',-0.073,-,-,-0.020,69.600,-
'25:21:50.904',-0.024,-,-,0.040,69.600,-
'25:21:50.912',0.183,-,-,0.240,68.800,-
'25:21:50.920',0.537,-,-,0.640,68.800,-
'25:21:50.928',0.659,-,-,0.840,68.000,-
'25:21:50.936',0.329,-,-,0.460,68.000,-
'25:21:50.944',0.085,-,-,0.240,68.000,-
'25:21:50.952',0.073,-,-,0.280,68.000,-
'25:21:50.960',0.110,-,-,0.320,67.200,-
'25:21:50.968',0.049,-,-,0.300,67.200,-
'25:21:50.976',-0.024,-,-,0.260,66.400,-
'25:21:50.984',-0.012,-,-,0.180,66.400,-
'25:21:50.992',0.012,-,-,0.080,65.600,-
'25:21:51.000',0.000,-,-,0.040,65.600,-
'25:21:51.008',0.012,-,-,0.000,64.800,-
'25:21:51.016',0.000,-,-,0.000,64.800,-
'25:21:51.024',-0.012,-,-,0.000,65.600,-
'25:21:51.032',0.024,-,-,-0.020,66.400,-
'25:21:51.040',0.024,-,-,-0.040,68.800,-
'25:21:51.048',0.000,-,-,-0.020,74.400,-
'25:21:51.056',0.000,-,-,-0.040,80.800,-
'25:21:51.064',0.024,-,-,-0.020,89.600,-
'25:21:51.072',0.012,-,-,-0.020,99.200,-
'25:21:51.080',0.000,-,-,-0.020,108.800,-
'25:21:51.088',0.024,-,-,-0.020,118.400,-
'25:21:51.096',0.012,-,-,0.000,128.000,-
'25:21:51.104',0.037,-,-,0.000,136.800,-
'25:21:51.112',0.049,-,-,0.000,144.000,-
'25:21:51.120',0.024,-,-,0.000,149.600,-
'25:21:51.128',0.073,-,-,0.000,153.600,-
'25:21:51.136',0.061,-,-,0.000,156.000,-
'25:21:51.144',0.085,-,-,0.000,157.600,-
'25:21:51.152',0.122,-,-,0.020,158.400,-
'25:21:51.160',0.122,-,-,0.040,158.400,-
'25:21:51.168',0.146,-,-,0.040,157.600,-
'25:21:51.176',0.146,-,-,0.060,156.800,-
'25:21:51.184',0.122,-,-,0.080,155.200,-
'25:21:51.192',0.122,-,-,0.080,153.600,-
'25:21:51.200',0.122,-,-,0.080,152.800,-
'25:21:51.208',0.085,-,-,0.080,151.200,-
'25:21:51.216',0.073,-,-,0.060,149.600,-
'25:21:51.224',0.049,-,-,0.040,148.000,-
'25:21:51.232',0.024,-,-,0.020,145.600,-
'25:21:51.240',0.000,-,-,0.000,143.200,-
'25:21:51.248',0.000,-,-,0.000,140.800,-
'25:21:51.256',-0.024,-,-,-0.040,137.600,-
'25:21:51.264',-0.024,-,-,-0.040,133.600,-
'25:21:51.272',-0.037,-,-,-0.040,129.600,-
'25:21:51.280',-0.024,-,-,-0.060,124.800,-
'25:21:51.288',-0.049,-,-,-0.060,120.000,-
'25:21:51.296',-0.061,-,-,-0.060,116.000,-
'25:21:51.304',-0.049,-,-,-0.080,112.800,-
'25:21:51.312',-0.024,-,-,-0.060,109.600,-
'25:21:51.320',-0.037,-,-,-0.080,107.200,-
'25:21:51.328',-0.061,-,-,-0.080,104.000,-
'25:21:51.336',-0.061,-,-,-0.060,102.400,-
'25:21:51.344',-0.085,-,-,-0.080,100.800,-
'25:21:51.352',-0.037,-,-,-0.080,100.000,-
'25:21:51.360',-0.024,-,-,-0.080,99.200,-
'25:21:51.368',-0.049,-,-,-0.100,98.400,-
'25:21:51.376',-0.049,-,-,-0.080,98.400,-
'25:21:51.384',-0.037,-,-,-0.080,98.400,-
'25:21:51.392',-0.061,-,-,-0.080,97.600,-
'25:21:51.400',-0.049,-,-,-0.080,97.600,-
'25:21:51.408',-0.061,-,-,-0.080,96.800,-
'25:21:51.416',-0.037,-,-,-0.100,96.000,-
'25:21:51.424',-0.049,-,-,-0.100,95.200,-
'25:21:51.432',-0.061,-,-,-0.100,94.400,-
'25:21:51.440',-0.049,-,-,-0.100,94.400,-
'25:21:51.448',-0.061,-,-,-0.100,93.600,-
'25:21:51.456',-0.061,-,-,-0.100,92.800,-
'25:21:51.464',-0.073,-,-,-0.100,92.000,-
'25:21:51.472',-0.061,-,-,-0.100,91.200,-
'25:21:51.480',-0.061,-,-,-0.100,89.600,-
'25:21:51.488',-0.061,-,-,-0.100,88.800,-
'25:21:51.496',-0.049,-,-,-0.100,88.000,-
'25:21:51.504',-0.061,-,-,-0.100,87.200,-
'25:21:51.512',-0.061,-,-,-0.100,86.400,-
'25:21:51.520',-0.061,-,-,-0.100,85.600,-
'25:21:51.528',-0.061,-,-,-0.080,84.000,-
'25:21:51.536',-0.061,-,-,-0.100,83.200,-
'25:21:51.544',-0.061,-,-,-0.080,82.400,-
'25:21:51.552',-0.037,-,-,-0.080,81.600,-
'25:21:51.560',-0.061,-,-,-0.080,80.800,-
'25:21:51.568',-0.061,-,-,-0.080,80.800,-
'25:21:51.576',-0.061,-,-,-0.080,80.000,-
'25:21:51.584',-0.049,-,-,-0.080,79.200,-
'25:21:51.592',-0.037,-,-,-0.080,78.400,-
'25:21:51.600',-0.049,-,-,-0.060,78.400,-
'25:21:51.608',-0.037,-,-,-0.080,77.600,-
'25:21:51.616',-0.049,-,-,-0.060,77.600,-
'25:21:51.624',-0.049,-,-,-0.080,77.600,-
'25:21:51.632',-0.061,-,-,-0.060,76.800,-
'25:21:51.640',-0.024,-,-,-0.060,76.000,-
'25:21:51.648',-0.012,-,-,-0.060,76.000,-
'25:21:51.656',-0.037,-,-,-0.060,75.200,-
'25:21:51.664',-0.012,-,-,-0.040,74.400,-
'25:21:51.672',-0.037,-,-,-0.060,74.400,-
'25:21:51.680',-0.024,-,-,-0.080,73.600,-
'25:21:51.688',-0.012,-,-,-0.100,73.600,-
'25:21:51.696',-0.024,-,-,-0.080,72.800,-
'25:21:51.704',0.000,-,-,-0.080,72.800,-
'25:21:51.712',-0.012,-,-,-0.060,72.000,-
'25:21:51.720',-0.024,-,-,-0.060,72.000,-
'25:21:51.728',-0.061,-,-,-0.060,72.000,-
'25:21:51.736',-0.024,-,-,-0.060,71.200,-
'25:21:51.744',-0.037,-,-,-0.060,71.200,-
'25:21:51.752',-0.049,-,-,-0.040,70.400,-
'25:21:51.760',-0.061,-,-,-0.060,70.400,-
'25:21:51.768',-0.024,-,-,-0.040,70.400,-
'25:21:51.776',-0.024,-,-,-0.040,70.400,-
'25:21:51.784',-0.061,-,-,-0.040,70.400,-
'25:21:51.792',-0.024,-,-,-0.040,69.600,-
'25:21:51.800',-0.024,-,-,-0.040,69.600,-
'25:21:51.808',-0.061,-,-,-0.040,69.600,-
'25:21:51.816',-0.110,-,-,-0.020,68.800,-
'25:21:51.824',-0.061,-,-,0.020,68.800,-
'25:21:51.832',0.146,-,-,0.180,68.000,-
'25:21:51.840',0.463,-,-,0.560,68.000,-
'25:21:51.848',0.659,-,-,0.860,68.000,-
'25:21:51.856',0.378,-,-,0.540,68.000,-
'25:21:51.864',0.110,-,-,0.260,68.000,-
'25:21:51.872',0.061,-,-,0.240,67.200,-
'25:21:51.880',0.110,-,-,0.340,67.200,-
'25:21:51.888',0.049,-,-,0.360,66.400,-
'25:21:51.896',-0.024,-,-,0.280,66.400,-
'25:21:51.904',-0.037,-,-,0.200,65.600,-
'25:21:51.912',0.000,-,-,0.120,64.800,-
'25:21:51.920',0.024,-,-,0.040,64.800,-
'25:21:51.928',0.000,-,-,0.020,64.800,-
'25:21:51.936',0.012,-,-,0.000,64.800,-
'25:21:51.944',0.000,-,-,0.000,64.000,-
'25:21:51.952',0.000,-,-,0.000,64.000,-
'25:21:51.960',0.000,-,-,0.000,65.600,-
'25:21:51.968',0.012,-,-,-0.020,68.000,-
'25:21:51.976',0.000,-,-,-0.020,72.800,-
'25:21:51.984',0.012,-,-,-0.020,79.200,-
'25:21:51.992',0.024,-,-,0.000,87.200,-
'25:21:52.000',0.000,-,-,0.000,95.200,-
'25:21:52.008',0.000,-,-,0.000,103.200,-
'25:21:52.016',0.024,-,-,0.000,112.000,-
'25:21:52.024',0.012,-,-,0.000,120.000,-
'25:21:52.032',0.037,-,-,0.000,128.000,-
'25:21:52.040',0.024,-,-,0.000,134.400,-
'25:21:52.048',0.061,-,-,0.000,140.000,-
'25:21:52.056',0.073,-,-,0.020,144.000,-
'25:21:52.064',0.073,-,-,0.020,146.400,-
'25:21:52.072',0.085,-,-,0.040,148.000,-
'25:21:52.080',0.110,-,-,0.040,148.800,-
'25:21:52.088',0.110,-,-,0.060,149.600,-
'25:21:52.096',0.122,-,-,0.080,149.600,-
'25:21:52.104',0.122,-,-,0.080,148.800,-
'25:21:52.112',0.146,-,-,0.080,148.000,-
'25:21:52.120',0.085,-,-,0.080,146.400,-
'25:21:52.128',0.110,-,-,0.080,144.800,-
'25:21:52.136',0.061,-,-,0.080,143.200,-
'25:21:52.144',0.049,-,-,0.040,141.600,-
'25:21:52.152',0.024,-,-,0.040,139.200,-
'25:21:52.160',0.000,-,-,0.000,137.600,-
'25:21:52.168',-0.024,-,-,0.000,135.200,-
'25:21:52.176',-0.024,-,-,-0.040,133.600,-
'25:21:52.184',-0.049,-,-,-0.040,130.400,-
'25:21:52.192',-0.037,-,-,-0.040,127.200,-
'25:21:52.200',-0.061,-,-,-0.080,124.000,-
'25:21:52.208',-0.049,-,-,-0.060,120.000,-
'25:21:52.216',-0.061,-,-,-0.080,116.000,-
'25:21:52.224',-0.061,-,-,-0.060,112.000,-
'25:21:52.232',-0.073,-,-,-0.080,108.800,-
'25:21:52.240',-0.061,-,-,-0.080,105.600,-
'25:21:52.248',-0.049,-,-,-0.080,102.400,-
'25:21:52.256',-0.061,-,-,-0.080,100.000,-
'25:21:52.264',-0.049,-,-,-0.080,98.400,-
'25:21:52.272',-0.085,-,-,-0.100,96.800,-
'25:21:52.280',-0.061,-,-,-0.080,96.000,-
'25:21:52.288',-0.073,-,-,-0.100,95.200,-
'25:21:52.296',-0.061,-,-,-0.080,95.200,-
'25:21:52.304',-0.061,-,-,-0.100,95.200,-
'25:21:52.312',-0.061,-,-,-0.080,94.400,-
'25:21:52.320',-0.073,-,-,-0.100,94.400,-
'25:21:52.328',-0.037,-,-,-0.080,93.600,-
'25:21:52.336',-0.024,-,-,-0.100,93.600,-
'25:21:52.344',-0.061,-,-,-0.100,92.800,-
'25:21:52.352',-0.061,-,-,-0.100,92.000,-
'25:21:52.360',-0.073,-,-,-0.100,91.200,-
'25:21:52.368',-0.061,-,-,-0.100,90.400,-
'25:21:52.376',-0.061,-,-,-0.100,88.800,-
'25:21:52.384',-0.061,-,-,-0.100,88.000,-
'25:21:52.392',-0.061,-,-,-0.100,86.400,-
'25:21:52.400',-0.061,-,-,-0.100,85.600,-
'25:21:52.408',-0.085,-,-,-0.100,84.800,-
'25:21:52.416',-0.061,-,-,-0.100,84.000,-
'25:21:52.424',-0.061,-,-,-0.080,84.000,-
'25:21:52.432',-0.037,-,-,-0.080,83.200,-
'25:21:52.440',-0.061,-,-,-0.080,82.400,-
'25:21:52.448',-0.049,-,-,-0.060,81.600,-
'25:21:52.456',-0.061,-,-,-0.080,80.000,-
'25:21:52.464',-0.037,-,-,-0.100,79.200,-
'25:21:52.472',-0.024,-,-,-0.100,79.200,-
'25:21:52.480',-0.024,-,-,-0.100,78.400,-
'25:21:52.488',-0.061,-,-,-0.080,78.400,-
'25:21:52.496',-0.037,-,-,-0.100,77.600,-
'25:21:52.504',-0.049,-,-,-0.080,77.600,-
'25:21:52.512',-0.037,-,-,-0.080,76.800,-
'25:21:52.520',-0.061,-,-,-0.080,76.000,-
'25:21:52.528',-0.049,-,-,-0.080,76.000,-
'25:21:52.536',-0.085,-,-,-0.060,75.200,-
'25:21:52.544',-0.049,-,-,-0.080,75.200,-
'25:21:52.552',-0.049,-,-,-0.080,74.400,-
'25:21:52.560',-0.061,-,-,-0.060,74.400,-
'25:21:52.568',-0.073,-,-,-0.060,74.400,-
'25:21:52.576',-0.061,-,-,-0.060,75.200,-
'25:21:52.584',-0.049,-,-,-0.060,75.200,-
'25:21:52.592',-0.037,-,-,-0.040,74.400,-
'25:21:52.600',-0.061,-,-,-0.040,73.600,-
'25:21:52.608',-0.085,-,-,-0.040,72.800,-
'25:21:52.616',-0.110,-,-,0.000,72.800,-
'25:21:52.624',0.122,-,-,0.160,72.000,-
'25:21:52.632',0.476,-,-,0.560,72.000,-
'25:21:52.640',0.646,-,-,0.860,71.200,-
'25:21:52.648',0.341,-,-,0.520,71.200,-
'25:21:52.656',0.073,-,-,0.240,71.200,-
'25:21:52.664',0.061,-,-,0.220,71.200,-
'25:21:52.672',0.085,-,-,0.340,70.400,-
'25:21:52.680',0.024,-,-,0.300,69.600,-
'25:21:52.688',-0.049,-,-,0.260,68.800,-
'25:21:52.696',-0.061,-,-,0.180,68.000,-
'25:21:52.704',0.000,-,-,0.100,67.200,-
'25:21:52.712',0.000,-,-,0.040,66.400,-
'25:21:52.720',0.000,-,-,0.020,65.600,-
'25:21:52.728',0.000,-,-,0.000,65.600,-
'25:21:52.736',0.000,-,-,-0.020,65.600,-
'25:21:52.744',0.000,-,-,-0.020,65.600,-
'25:21:52.752',-0.012,-,-,-0.020,65.600,-
'25:21:52.760',0.000,-,-,-0.040,67.200,-
'25:21:52.768',-0.012,-,-,-0.020,69.600,-
'25:21:52.776',0.000,-,-,-0.040,73.600,-
