'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:18:46.648',-,-0.096,-,-0.060,85.600,-
'25:18:46.656',-,0.120,-,0.020,84.800,-
'25:18:46.664',-,0.440,-,0.300,84.800,-
'25:18:46.672',-,0.568,-,0.820,84.800,-
'25:18:46.680',-,0.368,-,0.880,83.200,-
'25:18:46.688',-,0.248,-,0.360,81.600,-
'25:18:46.696',-,0.048,-,0.260,80.800,-
'25:18:46.704',-,-0.064,-,0.340,80.000,-
'25:18:46.712',-,-0.160,-,0.340,79.200,-
'25:18:46.720',-,-0.256,-,0.280,77.600,-
'25:18:46.728',-,-0.232,-,0.160,75.200,-
'25:18:46.736',-,-0.120,-,0.080,74.400,-
'25:18:46.744',-,-0.064,-,0.020,74.400,-
'25:18:46.752',-,-0.064,-,-0.020,76.000,-
'25:18:46.760',-,-0.064,-,-0.040,76.000,-
'25:18:46.768',-,-0.064,-,-0.040,75.200,-
'25:18:46.776',-,-0.040,-,-0.060,72.000,-
'25:18:46.784',-,-0.048,-,-0.060,69.600,-
'25:18:46.792',-,-0.024,-,-0.060,70.400,-
'25:18:46.800',-,-0.024,-,-0.080,76.000,-
'25:18:46.808',-,0.000,-,-0.080,85.600,-
'25:18:46.816',-,0.000,-,-0.080,96.000,-
'25:18:46.824',-,0.000,-,-0.080,106.400,-
'25:18:46.832',-,0.008,-,-0.060,117.600,-
'25:18:46.840',-,0.024,-,-0.080,127.200,-
'25:18:46.848',-,0.048,-,-0.080,135.200,-
'25:18:46.856',-,0.080,-,-0.080,140.800,-
'25:18:46.864',-,0.080,-,-0.100,145.600,-
'25:18:46.872',-,0.104,-,-0.100,149.600,-
'25:18:46.880',-,0.136,-,-0.100,152.800,-
'25:18:46.888',-,0.120,-,-0.100,155.200,-
'25:18:46.896',-,0.176,-,-0.060,157.600,-
'25:18:46.904',-,0.176,-,-0.060,156.800,-
'25:18:46.912',-,0.152,-,-0.040,153.600,-
'25:18:46.920',-,0.120,-,-0.020,150.400,-
'25:18:46.928',-,0.080,-,0.000,148.000,-
'25:18:46.936',-,0.048,-,0.000,147.200,-
'25:18:46.944',-,0.024,-,0.000,145.600,-
'25:18:46.952',-,0.000,-,0.000,143.200,-
'25:18:46.960',-,0.000,-,-0.020,141.600,-
'25:18:46.968',-,-0.024,-,-0.020,140.800,-
'25:18:46.976',-,-0.024,-,-0.040,140.000,-
'25:18:46.984',-,-0.064,-,-0.040,140.000,-
'25:18:46.992',-,-0.064,-,-0.040,138.400,-
'25:18:47.000',-,-0.064,-,-0.040,135.200,-
'25:18:47.008',-,-0.064,-,-0.060,128.000,-
'25:18:47.016',-,-0.064,-,-0.020,117.600,-
'25:18:47.024',-,-0.024,-,0.000,106.400,-
'25:18:47.032',-,-0.024,-,-0.040,96.800,-
'25:18:47.040',-,-0.008,-,-0.020,90.400,-
'25:18:47.048',-,0.000,-,-0.040,88.000,-
'25:18:47.056',-,0.000,-,-0.040,89.600,-
'25:18:47.064',-,0.000,-,-0.040,93.600,-
'25:18:47.072',-,0.000,-,-0.060,96.800,-
'25:18:47.080',-,-0.024,-,-0.060,97.600,-
'25:18:47.088',-,-0.048,-,-0.080,98.400,-
'25:18:47.096',-,-0.096,-,-0.100,100.000,-
'25:18:47.104',-,-0.104,-,-0.080,99.200,-
'25:18:47.112',-,-0.096,-,-0.100,96.000,-
'25:18:47.120',-,-0.104,-,-0.080,92.000,-
'25:18:47.128',-,-0.096,-,-0.100,89.600,-
'25:18:47.136',-,-0.120,-,-0.100,89.600,-
'25:18:47.144',-,-0.104,-,-0.100,88.800,-
'25:18:47.152',-,-0.096,-,-0.100,88.800,-
'25:18:47.160',-,-0.120,-,-0.080,89.600,-
'25:18:47.168',-,-0.096,-,-0.100,90.400,-
'25:18:47.176',-,-0.120,-,-0.080,88.000,-
'25:18:47.184',-,-0.104,-,-0.080,88.000,-
'25:18:47.192',-,-0.120,-,-0.080,92.800,-
'25:18:47.200',-,-0.136,-,-0.060,97.600,-
'25:18:47.208',-,-0.136,-,-0.080,94.400,-
'25:18:47.216',-,0.008,-,0.000,87.200,-
'25:18:47.224',-,0.312,-,0.200,84.800,-
'25:18:47.232',-,0.552,-,0.660,85.600,-
'25:18:47.240',-,0.400,-,0.900,84.000,-
'25:18:47.248',-,0.344,-,0.480,82.400,-
'25:18:47.256',-,0.136,-,0.260,84.000,-
'25:18:47.264',-,0.000,-,0.300,86.400,-
'25:18:47.272',-,-0.120,-,0.320,85.600,-
'25:18:47.280',-,-0.208,-,0.280,81.600,-
'25:18:47.288',-,-0.256,-,0.200,80.800,-
'25:18:47.296',-,-0.160,-,0.120,82.400,-
'25:18:47.304',-,-0.080,-,0.020,84.000,-
'25:18:47.312',-,-0.064,-,0.000,82.400,-
'25:18:47.320',-,-0.064,-,-0.040,80.800,-
'25:18:47.328',-,-0.040,-,-0.040,80.000,-
'25:18:47.336',-,-0.048,-,-0.060,79.200,-
'25:18:47.344',-,-0.024,-,-0.060,78.400,-
'25:18:47.352',-,-0.024,-,-0.060,78.400,-
'25:18:47.360',-,-0.024,-,-0.080,81.600,-
'25:18:47.368',-,-0.008,-,-0.080,88.000,-
'25:18:47.376',-,0.000,-,-0.080,94.400,-
'25:18:47.384',-,0.000,-,-0.080,100.800,-
'25:18:47.392',-,0.024,-,-0.080,107.200,-
'25:18:47.400',-,0.040,-,-0.080,114.400,-
'25:18:47.408',-,0.024,-,-0.100,122.400,-
'25:18:47.416',-,0.048,-,-0.080,129.600,-
'25:18:47.424',-,0.080,-,-0.100,135.200,-
'25:18:47.432',-,0.096,-,-0.100,139.200,-
'25:18:47.440',-,0.120,-,-0.100,143.200,-
'25:18:47.448',-,0.136,-,-0.100,145.600,-
'25:18:47.456',-,0.152,-,-0.100,146.400,-
'25:18:47.464',-,0.152,-,-0.060,147.200,-
'25:18:47.472',-,0.152,-,-0.040,146.400,-
'25:18:47.480',-,0.136,-,-0.040,145.600,-
'25:18:47.488',-,0.104,-,-0.020,144.000,-
'25:18:47.496',-,0.048,-,-0.020,142.400,-
'25:18:47.504',-,0.024,-,0.000,140.800,-
'25:18:47.512',-,0.000,-,0.000,139.200,-
'25:18:47.520',-,0.000,-,-0.020,137.600,-
'25:18:47.528',-,-0.024,-,-0.020,135.200,-
'25:18:47.536',-,-0.048,-,-0.040,132.800,-
'25:18:47.544',-,-0.064,-,-0.040,129.600,-
'25:18:47.552',-,-0.064,-,-0.040,126.400,-
'25:18:47.560',-,-0.096,-,-0.060,121.600,-
'25:18:47.568',-,-0.064,-,-0.060,116.800,-
'25:18:47.576',-,-0.064,-,-0.040,112.000,-
'25:18:47.584',-,-0.040,-,-0.040,106.400,-
'25:18:47.592',-,-0.048,-,-0.040,102.400,-
'25:18:47.600',-,-0.024,-,-0.040,99.200,-
'25:18:47.608',-,-0.024,-,-0.060,97.600,-
'25:18:47.616',-,0.000,-,-0.040,96.000,-
'25:18:47.624',-,0.000,-,-0.060,95.200,-
'25:18:47.632',-,-0.024,-,-0.100,93.600,-
'25:18:47.640',-,-0.024,-,-0.100,92.800,-
'25:18:47.648',-,-0.064,-,-0.100,92.000,-
'25:18:47.656',-,-0.096,-,-0.100,91.200,-
'25:18:47.664',-,-0.104,-,-0.100,90.400,-
'25:18:47.672',-,-0.120,-,-0.100,89.600,-
'25:18:47.680',-,-0.120,-,-0.100,88.800,-
'25:18:47.688',-,-0.120,-,-0.100,88.800,-
'25:18:47.696',-,-0.104,-,-0.120,88.800,-
'25:18:47.704',-,-0.120,-,-0.120,88.800,-
'25:18:47.712',-,-0.104,-,-0.140,89.600,-
'25:18:47.720',-,-0.120,-,-0.120,89.600,-
'25:18:47.728',-,-0.096,-,-0.100,88.800,-
'25:18:47.736',-,-0.120,-,-0.120,88.000,-
'25:18:47.744',-,-0.136,-,-0.100,87.200,-
'25:18:47.752',-,-0.120,-,-0.100,85.600,-
'25:18:47.760',-,-0.152,-,-0.100,84.800,-
'25:18:47.768',-,-0.136,-,-0.080,84.000,-
'25:18:47.776',-,-0.040,-,-0.100,83.200,-
'25:18:47.784',-,0.248,-,0.080,81.600,-
'25:18:47.792',-,0.568,-,0.480,80.800,-
'25:18:47.800',-,0.576,-,0.860,80.800,-
'25:18:47.808',-,0.416,-,0.520,80.000,-
'25:18:47.816',-,0.192,-,0.240,79.200,-
'25:18:47.824',-,0.024,-,0.220,78.400,-
'25:18:47.832',-,-0.120,-,0.300,77.600,-
'25:18:47.840',-,-0.192,-,0.260,76.800,-
'25:18:47.848',-,-0.272,-,0.220,76.000,-
'25:18:47.856',-,-0.216,-,0.120,75.200,-
'25:18:47.864',-,-0.152,-,0.040,74.400,-
'25:18:47.872',-,-0.096,-,-0.020,73.600,-
'25:18:47.880',-,-0.080,-,-0.040,72.800,-
'25:18:47.888',-,-0.064,-,-0.040,72.000,-
'25:18:47.896',-,-0.080,-,-0.060,72.000,-
'25:18:47.904',-,-0.064,-,-0.080,71.200,-
'25:18:47.912',-,-0.048,-,-0.080,71.200,-
'25:18:47.920',-,-0.064,-,-0.100,72.800,-
'25:18:47.928',-,-0.024,-,-0.100,76.800,-
'25:18:47.936',-,-0.024,-,-0.100,82.400,-
'25:18:47.944',-,0.000,-,-0.100,88.800,-
'25:18:47.952',-,0.000,-,-0.100,96.000,-
'25:18:47.960',-,0.024,-,-0.100,103.200,-
'25:18:47.968',-,0.040,-,-0.100,109.600,-
'25:18:47.976',-,0.048,-,-0.100,115.200,-
'25:18:47.984',-,0.064,-,-0.100,122.400,-
'25:18:47.992',-,0.096,-,-0.120,129.600,-
'25:18:48.000',-,0.120,-,-0.100,135.200,-
'25:18:48.008',-,0.104,-,-0.100,139.200,-
'25:18:48.016',-,0.152,-,-0.100,140.000,-
'25:18:48.024',-,0.176,-,-0.100,140.800,-
'25:18:48.032',-,0.160,-,-0.080,140.800,-
'25:18:48.040',-,0.152,-,-0.060,141.600,-
'25:18:48.048',-,0.120,-,-0.040,142.400,-
'25:18:48.056',-,0.080,-,-0.020,140.800,-
'25:18:48.064',-,0.024,-,0.000,140.000,-
'25:18:48.072',-,0.000,-,-0.020,140.000,-
'25:18:48.080',-,0.000,-,0.000,140.000,-
'25:18:48.088',-,-0.024,-,-0.040,136.000,-
'25:18:48.096',-,-0.040,-,-0.040,128.000,-
'25:18:48.104',-,-0.024,-,-0.060,119.200,-
'25:18:48.112',-,-0.064,-,-0.060,113.600,-
'25:18:48.120',-,-0.080,-,-0.080,108.800,-
'25:18:48.128',-,-0.064,-,-0.040,103.200,-
'25:18:48.136',-,-0.064,-,-0.040,98.400,-
'25:18:48.144',-,-0.064,-,-0.040,96.000,-
'25:18:48.152',-,-0.024,-,-0.040,95.200,-
'25:18:48.160',-,-0.024,-,-0.040,93.600,-
'25:18:48.168',-,0.000,-,-0.040,90.400,-
'25:18:48.176',-,-0.008,-,-0.060,87.200,-
'25:18:48.184',-,-0.064,-,-0.080,85.600,-
'25:18:48.192',-,-0.024,-,-0.060,84.800,-
'25:18:48.200',-,-0.064,-,-0.100,84.000,-
'25:18:48.208',-,-0.096,-,-0.100,83.200,-
'25:18:48.216',-,-0.120,-,-0.100,81.600,-
'25:18:48.224',-,-0.104,-,-0.100,79.200,-
'25:18:48.232',-,-0.120,-,-0.100,78.400,-
'25:18:48.240',-,-0.104,-,-0.100,79.200,-
'25:18:48.248',-,-0.120,-,-0.100,80.800,-
'25:18:48.256',-,-0.104,-,-0.100,81.600,-
'25:18:48.264',-,-0.120,-,-0.100,82.400,-
'25:18:48.272',-,-0.104,-,-0.100,82.400,-
'25:18:48.280',-,-0.104,-,-0.100,83.200,-
'25:18:48.288',-,-0.120,-,-0.100,83.200,-
'25:18:48.296',-,-0.136,-,-0.100,83.200,-
'25:18:48.304',-,-0.120,-,-0.100,83.200,-
'25:18:48.312',-,-0.120,-,-0.080,83.200,-
'25:18:48.320',-,-0.152,-,-0.080,84.000,-
'25:18:48.328',-,-0.152,-,-0.040,84.000,-
'25:18:48.336',-,0.080,-,0.040,83.200,-
'25:18:48.344',-,0.424,-,0.280,83.200,-
'25:18:48.352',-,0.592,-,0.740,82.400,-
'25:18:48.360',-,0.440,-,0.800,80.800,-
'25:18:48.368',-,0.256,-,0.300,79.200,-
'25:18:48.376',-,0.024,-,0.220,79.200,-
'25:18:48.384',-,-0.080,-,0.300,79.200,-
'25:18:48.392',-,-0.160,-,0.260,78.400,-
'25:18:48.400',-,-0.248,-,0.220,76.000,-
'25:18:48.408',-,-0.272,-,0.180,72.000,-
'25:18:48.416',-,-0.176,-,0.080,69.600,-
'25:18:48.424',-,-0.104,-,0.000,68.800,-
'25:18:48.432',-,-0.064,-,-0.020,69.600,-
'25:18:48.440',-,-0.064,-,-0.040,69.600,-
'25:18:48.448',-,-0.064,-,-0.060,70.400,-
'25:18:48.456',-,-0.048,-,-0.060,71.200,-
'25:18:48.464',-,-0.064,-,-0.080,72.000,-
'25:18:48.472',-,-0.040,-,-0.080,72.800,-
'25:18:48.480',-,-0.048,-,-0.080,73.600,-
'25:18:48.488',-,-0.008,-,-0.100,76.800,-
'25:18:48.496',-,0.000,-,-0.100,81.600,-
'25:18:48.504',-,-0.024,-,-0.080,87.200,-
'25:18:48.512',-,0.000,-,-0.100,93.600,-
'25:18:48.520',-,0.000,-,-0.100,100.800,-
'25:18:48.528',-,0.024,-,-0.100,107.200,-
'25:18:48.536',-,0.048,-,-0.100,112.800,-
'25:18:48.544',-,0.048,-,-0.100,119.200,-
'25:18:48.552',-,0.080,-,-0.120,124.800,-
'25:18:48.560',-,0.104,-,-0.100,129.600,-
'25:18:48.568',-,0.120,-,-0.100,133.600,-
'25:18:48.576',-,0.136,-,-0.100,136.000,-
'25:18:48.584',-,0.152,-,-0.080,136.800,-
'25:18:48.592',-,0.120,-,-0.060,137.600,-
'25:18:48.600',-,0.104,-,-0.040,137.600,-
'25:18:48.608',-,0.080,-,-0.040,137.600,-
'25:18:48.616',-,0.048,-,-0.020,136.800,-
'25:18:48.624',-,0.024,-,0.000,135.200,-
'25:18:48.632',-,0.000,-,-0.020,132.800,-
'25:18:48.640',-,-0.024,-,-0.020,129.600,-
'25:18:48.648',-,-0.040,-,-0.040,126.400,-
'25:18:48.656',-,-0.048,-,-0.040,122.400,-
'25:18:48.664',-,-0.064,-,-0.060,118.400,-
'25:18:48.672',-,-0.048,-,-0.060,114.400,-
'25:18:48.680',-,-0.064,-,-0.080,109.600,-
'25:18:48.688',-,-0.040,-,-0.040,104.800,-
'25:18:48.696',-,-0.024,-,-0.040,100.800,-
'25:18:48.704',-,-0.048,-,-0.040,96.800,-
'25:18:48.712',-,-0.008,-,-0.040,93.600,-
'25:18:48.720',-,0.000,-,-0.040,91.200,-
'25:18:48.728',-,0.000,-,-0.040,88.800,-
'25:18:48.736',-,-0.024,-,-0.060,88.000,-
'25:18:48.744',-,-0.024,-,-0.080,86.400,-
'25:18:48.752',-,-0.024,-,-0.080,86.400,-
'25:18:48.760',-,-0.064,-,-0.080,87.200,-
'25:18:48.768',-,-0.096,-,-0.100,87.200,-
'25:18:48.776',-,-0.120,-,-0.100,85.600,-
