'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:17:06.640',-,-0.064,-,-0.040,123.200,-
'25:17:06.648',-,-0.024,-,-0.020,120.000,-
'25:17:06.656',-,0.000,-,-0.040,116.800,-
'25:17:06.664',-,0.000,-,-0.040,115.200,-
'25:17:06.672',-,0.000,-,-0.040,112.800,-
'25:17:06.680',-,0.000,-,-0.040,111.200,-
'25:17:06.688',-,-0.008,-,-0.060,109.600,-
'25:17:06.696',-,0.000,-,-0.040,109.600,-
'25:17:06.704',-,-0.064,-,-0.080,110.400,-
'25:17:06.712',-,-0.096,-,-0.080,110.400,-
'25:17:06.720',-,-0.096,-,-0.080,109.600,-
'25:17:06.728',-,-0.104,-,-0.080,108.000,-
'25:17:06.736',-,-0.120,-,-0.080,107.200,-
'25:17:06.744',-,-0.064,-,-0.060,107.200,-
'25:17:06.752',-,-0.096,-,-0.080,107.200,-
'25:17:06.760',-,-0.120,-,-0.100,108.000,-
'25:17:06.768',-,0.000,-,-0.040,108.800,-
'25:17:06.776',-,-0.104,-,-0.080,108.800,-
'25:17:06.784',-,-0.120,-,-0.100,108.000,-
'25:17:06.792',-,-0.136,-,-0.080,107.200,-
'25:17:06.800',-,-0.104,-,-0.060,105.600,-
'25:17:06.808',-,-0.136,-,-0.080,104.800,-
'25:17:06.816',-,0.000,-,0.000,104.000,-
'25:17:06.824',-,0.328,-,0.160,104.000,-
'25:17:06.832',-,0.576,-,0.620,103.200,-
'25:17:06.840',-,0.480,-,0.840,103.200,-
'25:17:06.848',-,0.416,-,0.420,101.600,-
'25:17:06.856',-,0.152,-,0.260,100.000,-
'25:17:06.864',-,0.000,-,0.300,97.600,-
'25:17:06.872',-,-0.096,-,0.320,96.000,-
'25:17:06.880',-,-0.160,-,0.260,94.400,-
'25:17:06.888',-,-0.232,-,0.200,93.600,-
'25:17:06.896',-,-0.120,-,0.120,92.800,-
'25:17:06.904',-,-0.048,-,0.020,92.800,-
'25:17:06.912',-,-0.024,-,0.000,92.800,-
'25:17:06.920',-,0.000,-,-0.040,92.800,-
'25:17:06.928',-,0.008,-,-0.040,92.000,-
'25:17:06.936',-,0.000,-,-0.060,91.200,-
'25:17:06.944',-,-0.024,-,-0.080,91.200,-
'25:17:06.952',-,0.048,-,-0.060,94.400,-
'25:17:06.960',-,0.064,-,-0.080,100.000,-
'25:17:06.968',-,0.000,-,-0.100,104.800,-
'25:17:06.976',-,-0.008,-,-0.080,108.000,-
'25:17:06.984',-,0.048,-,-0.080,110.400,-
'25:17:06.992',-,0.048,-,-0.100,117.600,-
'25:17:07.000',-,0.080,-,-0.080,128.800,-
'25:17:07.008',-,0.096,-,-0.100,139.200,-
'25:17:07.016',-,0.080,-,-0.100,144.800,-
'25:17:07.024',-,0.136,-,-0.100,148.000,-
'25:17:07.032',-,0.152,-,-0.100,152.800,-
'25:17:07.040',-,0.136,-,-0.100,159.200,-
'25:17:07.048',-,0.152,-,-0.080,164.000,-
'25:17:07.056',-,0.152,-,-0.040,166.400,-
'25:17:07.064',-,0.136,-,-0.040,166.400,-
'25:17:07.072',-,0.104,-,-0.020,165.600,-
'25:17:07.080',-,0.064,-,0.000,166.400,-
'25:17:07.088',-,0.048,-,0.000,166.400,-
'25:17:07.096',-,0.024,-,0.000,164.000,-
'25:17:07.104',-,0.000,-,0.000,158.400,-
'25:17:07.112',-,-0.008,-,0.000,152.000,-
'25:17:07.120',-,-0.024,-,-0.020,148.000,-
'25:17:07.128',-,-0.024,-,-0.020,144.800,-
'25:17:07.136',-,-0.024,-,-0.040,141.600,-
'25:17:07.144',-,-0.064,-,-0.040,137.600,-
'25:17:07.152',-,-0.048,-,-0.040,132.800,-
'25:17:07.160',-,-0.064,-,-0.040,128.000,-
'25:17:07.168',-,-0.040,-,-0.040,124.000,-
'25:17:07.176',-,-0.064,-,-0.060,120.800,-
'25:17:07.184',-,-0.064,-,-0.040,117.600,-
'25:17:07.192',-,-0.064,-,-0.040,115.200,-
'25:17:07.200',-,-0.024,-,-0.040,114.400,-
'25:17:07.208',-,-0.040,-,-0.040,112.000,-
'25:17:07.216',-,-0.064,-,-0.040,107.200,-
'25:17:07.224',-,-0.024,-,-0.020,101.600,-
'25:17:07.232',-,-0.040,-,-0.040,100.000,-
'25:17:07.240',-,0.000,-,-0.040,100.800,-
'25:17:07.248',-,0.024,-,-0.020,104.000,-
'25:17:07.256',-,0.000,-,-0.040,108.800,-
'25:17:07.264',-,0.000,-,-0.040,112.000,-
'25:17:07.272',-,0.000,-,-0.060,112.000,-
'25:17:07.280',-,-0.024,-,-0.060,111.200,-
'25:17:07.288',-,-0.040,-,-0.080,110.400,-
'25:17:07.296',-,-0.096,-,-0.080,109.600,-
'25:17:07.304',-,-0.096,-,-0.080,106.400,-
'25:17:07.312',-,-0.120,-,-0.060,104.800,-
'25:17:07.320',-,-0.096,-,-0.080,107.200,-
'25:17:07.328',-,-0.120,-,-0.080,112.000,-
'25:17:07.336',-,-0.096,-,-0.060,113.600,-
'25:17:07.344',-,-0.104,-,-0.080,109.600,-
'25:17:07.352',-,-0.096,-,-0.060,104.800,-
'25:17:07.360',-,-0.096,-,-0.060,102.400,-
'25:17:07.368',-,-0.120,-,-0.060,103.200,-
'25:17:07.376',-,-0.120,-,-0.040,102.400,-
'25:17:07.384',-,-0.152,-,-0.020,100.000,-
'25:17:07.392',-,-0.024,-,0.020,97.600,-
'25:17:07.400',-,0.288,-,0.160,96.800,-
'25:17:07.408',-,0.592,-,0.500,96.800,-
'25:17:07.416',-,0.624,-,0.760,95.200,-
'25:17:07.424',-,0.384,-,0.420,92.800,-
'25:17:07.432',-,0.120,-,0.240,89.600,-
'25:17:07.440',-,-0.024,-,0.280,88.000,-
'25:17:07.448',-,-0.120,-,0.320,87.200,-
'25:17:07.456',-,-0.160,-,0.260,86.400,-
'25:17:07.464',-,-0.248,-,0.200,85.600,-
'25:17:07.472',-,-0.176,-,0.140,84.800,-
'25:17:07.480',-,-0.096,-,0.040,84.800,-
'25:17:07.488',-,-0.024,-,0.000,85.600,-
'25:17:07.496',-,-0.024,-,-0.040,87.200,-
'25:17:07.504',-,-0.024,-,-0.060,88.000,-
'25:17:07.512',-,0.000,-,-0.040,87.200,-
'25:17:07.520',-,0.000,-,-0.060,86.400,-
'25:17:07.528',-,0.024,-,-0.080,86.400,-
'25:17:07.536',-,0.008,-,-0.080,89.600,-
'25:17:07.544',-,0.024,-,-0.100,95.200,-
'25:17:07.552',-,0.000,-,-0.100,104.000,-
'25:17:07.560',-,0.040,-,-0.080,114.400,-
'25:17:07.568',-,0.048,-,-0.100,124.000,-
'25:17:07.576',-,0.080,-,-0.100,130.400,-
'25:17:07.584',-,0.104,-,-0.100,135.200,-
'25:17:07.592',-,0.104,-,-0.100,140.000,-
'25:17:07.600',-,0.160,-,-0.100,144.800,-
'25:17:07.608',-,0.152,-,-0.100,150.400,-
'25:17:07.616',-,0.152,-,-0.120,153.600,-
'25:17:07.624',-,0.176,-,-0.100,156.800,-
'25:17:07.632',-,0.176,-,-0.100,159.200,-
'25:17:07.640',-,0.152,-,-0.060,162.400,-
'25:17:07.648',-,0.136,-,-0.040,163.200,-
'25:17:07.656',-,0.080,-,-0.040,162.400,-
'25:17:07.664',-,0.048,-,-0.020,160.000,-
'25:17:07.672',-,0.024,-,-0.020,158.400,-
'25:17:07.680',-,0.024,-,0.000,157.600,-
'25:17:07.688',-,0.000,-,-0.020,156.800,-
'25:17:07.696',-,0.000,-,-0.040,153.600,-
'25:17:07.704',-,-0.024,-,-0.040,147.200,-
'25:17:07.712',-,-0.024,-,-0.040,140.800,-
'25:17:07.720',-,-0.008,-,-0.040,136.800,-
'25:17:07.728',-,0.000,-,-0.020,135.200,-
'25:17:07.736',-,0.000,-,-0.040,132.800,-
'25:17:07.744',-,0.008,-,-0.040,128.800,-
'25:17:07.752',-,0.024,-,-0.040,124.000,-
'25:17:07.760',-,0.024,-,-0.040,120.000,-
'25:17:07.768',-,0.000,-,-0.060,116.800,-
'25:17:07.776',-,0.000,-,-0.080,113.600,-
'25:17:07.784',-,0.024,-,-0.060,111.200,-
'25:17:07.792',-,-0.040,-,-0.100,109.600,-
'25:17:07.800',-,-0.064,-,-0.080,108.800,-
'25:17:07.808',-,-0.048,-,-0.100,106.400,-
'25:17:07.816',-,-0.096,-,-0.100,105.600,-
'25:17:07.824',-,-0.080,-,-0.100,106.400,-
'25:17:07.832',-,-0.064,-,-0.100,106.400,-
'25:17:07.840',-,-0.096,-,-0.100,106.400,-
'25:17:07.848',-,-0.048,-,-0.100,105.600,-
'25:17:07.856',-,-0.080,-,-0.100,104.800,-
'25:17:07.864',-,-0.096,-,-0.100,104.800,-
'25:17:07.872',-,-0.096,-,-0.120,105.600,-
'25:17:07.880',-,-0.096,-,-0.100,107.200,-
'25:17:07.888',-,-0.096,-,-0.100,108.800,-
'25:17:07.896',-,-0.120,-,-0.080,108.800,-
'25:17:07.904',-,-0.136,-,-0.100,107.200,-
'25:17:07.912',-,0.152,-,0.000,105.600,-
'25:17:07.920',-,0.472,-,0.280,103.200,-
'25:17:07.928',-,0.568,-,0.700,102.400,-
'25:17:07.936',-,0.472,-,0.740,102.400,-
'25:17:07.944',-,0.232,-,0.240,102.400,-
'25:17:07.952',-,0.024,-,0.200,101.600,-
'25:17:07.960',-,-0.096,-,0.260,99.200,-
'25:17:07.968',-,-0.152,-,0.260,97.600,-
'25:17:07.976',-,-0.248,-,0.200,96.000,-
'25:17:07.984',-,-0.176,-,0.120,94.400,-
'25:17:07.992',-,-0.104,-,0.020,93.600,-
'25:17:08.000',-,-0.008,-,-0.040,92.000,-
'25:17:08.008',-,0.000,-,-0.080,92.000,-
'25:17:08.016',-,-0.048,-,-0.100,92.800,-
'25:17:08.024',-,0.000,-,-0.100,92.800,-
'25:17:08.032',-,-0.008,-,-0.140,93.600,-
'25:17:08.040',-,-0.024,-,-0.120,94.400,-
'25:17:08.048',-,0.000,-,-0.140,95.200,-
'25:17:08.056',-,-0.024,-,-0.140,97.600,-
'25:17:08.064',-,-0.008,-,-0.140,101.600,-
'25:17:08.072',-,0.000,-,-0.140,105.600,-
'25:17:08.080',-,0.008,-,-0.140,110.400,-
'25:17:08.088',-,0.000,-,-0.140,116.000,-
'25:17:08.096',-,0.024,-,-0.140,122.400,-
'25:17:08.104',-,0.040,-,-0.140,130.400,-
'25:17:08.112',-,0.048,-,-0.160,138.400,-
'25:17:08.120',-,0.064,-,-0.160,146.400,-
'25:17:08.128',-,0.080,-,-0.160,153.600,-
'25:17:08.136',-,0.096,-,-0.140,159.200,-
'25:17:08.144',-,0.104,-,-0.140,162.400,-
'25:17:08.152',-,0.104,-,-0.140,163.200,-
'25:17:08.160',-,0.080,-,-0.100,163.200,-
'25:17:08.168',-,0.048,-,-0.080,163.200,-
'25:17:08.176',-,0.008,-,-0.060,161.600,-
'25:17:08.184',-,-0.008,-,-0.060,158.400,-
'25:17:08.192',-,0.000,-,-0.040,153.600,-
'25:17:08.200',-,-0.024,-,-0.060,150.400,-
'25:17:08.208',-,-0.064,-,-0.060,148.000,-
'25:17:08.216',-,-0.064,-,-0.080,145.600,-
'25:17:08.224',-,-0.048,-,-0.080,142.400,-
'25:17:08.232',-,-0.024,-,-0.100,139.200,-
'25:17:08.240',-,-0.064,-,-0.100,135.200,-
'25:17:08.248',-,-0.040,-,-0.100,130.400,-
'25:17:08.256',-,-0.064,-,-0.100,126.400,-
'25:17:08.264',-,-0.064,-,-0.100,122.400,-
'25:17:08.272',-,-0.080,-,-0.100,118.400,-
'25:17:08.280',-,-0.064,-,-0.100,114.400,-
'25:17:08.288',-,-0.024,-,-0.100,111.200,-
'25:17:08.296',-,-0.008,-,-0.100,108.800,-
'25:17:08.304',-,-0.080,-,-0.120,108.000,-
'25:17:08.312',-,-0.096,-,-0.100,108.000,-
'25:17:08.320',-,-0.040,-,-0.080,108.000,-
'25:17:08.328',-,-0.048,-,-0.060,108.000,-
'25:17:08.336',-,-0.008,-,-0.080,108.000,-
'25:17:08.344',-,0.000,-,-0.100,107.200,-
'25:17:08.352',-,0.024,-,-0.080,106.400,-
'25:17:08.360',-,0.000,-,-0.080,105.600,-
'25:17:08.368',-,-0.024,-,-0.100,106.400,-
'25:17:08.376',-,-0.008,-,-0.100,107.200,-
'25:17:08.384',-,-0.040,-,-0.120,108.000,-
'25:17:08.392',-,-0.096,-,-0.140,108.000,-
'25:17:08.400',-,-0.104,-,-0.100,105.600,-
'25:17:08.408',-,-0.120,-,-0.120,104.000,-
'25:17:08.416',-,-0.104,-,-0.100,103.200,-
'25:17:08.424',-,-0.120,-,-0.140,103.200,-
'25:17:08.432',-,-0.136,-,-0.100,104.000,-
'25:17:08.440',-,-0.120,-,-0.100,105.600,-
'25:17:08.448',-,-0.104,-,-0.100,106.400,-
'25:17:08.456',-,-0.120,-,-0.100,105.600,-
'25:17:08.464',-,-0.104,-,-0.100,104.000,-
'25:17:08.472',-,-0.120,-,-0.100,102.400,-
'25:17:08.480',-,-0.152,-,-0.080,102.400,-
'25:17:08.488',-,-0.152,-,-0.100,101.600,-
'25:17:08.496',-,0.000,-,0.000,100.000,-
'25:17:08.504',-,0.304,-,0.160,98.400,-
'25:17:08.512',-,0.536,-,0.600,97.600,-
'25:17:08.520',-,0.456,-,0.800,97.600,-
'25:17:08.528',-,0.360,-,0.380,96.800,-
'25:17:08.536',-,0.136,-,0.240,96.000,-
'25:17:08.544',-,-0.008,-,0.280,93.600,-
'25:17:08.552',-,-0.136,-,0.300,92.000,-
'25:17:08.560',-,-0.216,-,0.220,92.000,-
'25:17:08.568',-,-0.256,-,0.160,93.600,-
'25:17:08.576',-,-0.160,-,0.080,94.400,-
'25:17:08.584',-,-0.096,-,0.000,93.600,-
'25:17:08.592',-,-0.064,-,-0.040,90.400,-
'25:17:08.600',-,-0.064,-,-0.060,86.400,-
'25:17:08.608',-,-0.024,-,-0.060,86.400,-
'25:17:08.616',-,-0.024,-,-0.080,91.200,-
'25:17:08.624',-,-0.024,-,-0.100,96.000,-
'25:17:08.632',-,0.000,-,-0.100,99.200,-
'25:17:08.640',-,0.008,-,-0.100,101.600,-
'25:17:08.648',-,0.000,-,-0.100,107.200,-
'25:17:08.656',-,0.000,-,-0.100,115.200,-
'25:17:08.664',-,0.024,-,-0.100,124.000,-
'25:17:08.672',-,0.040,-,-0.100,132.000,-
'25:17:08.680',-,0.024,-,-0.100,140.000,-
'25:17:08.688',-,0.064,-,-0.100,148.800,-
'25:17:08.696',-,0.048,-,-0.100,156.000,-
'25:17:08.704',-,0.104,-,-0.100,160.800,-
'25:17:08.712',-,0.136,-,-0.100,164.000,-
'25:17:08.720',-,0.104,-,-0.100,167.200,-
'25:17:08.728',-,0.104,-,-0.100,169.600,-
'25:17:08.736',-,0.152,-,-0.060,171.200,-
'25:17:08.744',-,0.104,-,-0.040,171.200,-
'25:17:08.752',-,0.080,-,-0.040,170.400,-
'25:17:08.760',-,0.048,-,-0.020,169.600,-
'25:17:08.768',-,0.024,-,0.000,169.600,-
'25:17:08.776',-,0.000,-,0.000,168.000,-
