'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:21:15.640',0.000,-,-,-0.040,69.600,-
'25:21:15.648',-0.012,-,-,-0.060,69.600,-
'25:21:15.656',0.000,-,-,-0.060,69.600,-
'25:21:15.664',-0.024,-,-,-0.080,69.600,-
'25:21:15.672',-0.012,-,-,-0.080,69.600,-
'25:21:15.680',-0.024,-,-,-0.100,69.600,-
'25:21:15.688',-0.012,-,-,-0.100,71.200,-
'25:21:15.696',-0.024,-,-,-0.100,74.400,-
'25:21:15.704',0.000,-,-,-0.100,79.200,-
'25:21:15.712',0.000,-,-,-0.080,85.600,-
'25:21:15.720',0.000,-,-,-0.100,92.000,-
'25:21:15.728',0.000,-,-,-0.080,99.200,-
'25:21:15.736',0.000,-,-,-0.060,106.400,-
'25:21:15.744',0.000,-,-,-0.080,112.800,-
'25:21:15.752',0.000,-,-,-0.080,119.200,-
'25:21:15.760',0.012,-,-,-0.080,125.600,-
'25:21:15.768',0.000,-,-,-0.080,130.400,-
'25:21:15.776',0.024,-,-,-0.080,134.400,-
'25:21:15.784',0.037,-,-,-0.060,136.800,-
'25:21:15.792',0.024,-,-,-0.060,138.400,-
'25:21:15.800',0.061,-,-,-0.040,138.400,-
'25:21:15.808',0.073,-,-,-0.040,138.400,-
'25:21:15.816',0.000,-,-,-0.040,137.600,-
'25:21:15.824',0.049,-,-,0.000,136.800,-
'25:21:15.832',0.000,-,-,0.000,134.400,-
'25:21:15.840',0.000,-,-,0.000,132.000,-
'25:21:15.848',0.024,-,-,0.000,129.600,-
'25:21:15.856',0.024,-,-,-0.020,126.400,-
'25:21:15.864',0.000,-,-,-0.040,123.200,-
'25:21:15.872',-0.024,-,-,-0.040,120.000,-
'25:21:15.880',0.000,-,-,-0.040,116.000,-
'25:21:15.888',0.000,-,-,-0.040,112.000,-
'25:21:15.896',0.000,-,-,-0.040,107.200,-
'25:21:15.904',0.000,-,-,-0.040,102.400,-
'25:21:15.912',-0.024,-,-,-0.060,98.400,-
'25:21:15.920',0.000,-,-,-0.080,95.200,-
'25:21:15.928',-0.012,-,-,-0.060,92.000,-
'25:21:15.936',-0.024,-,-,-0.100,89.600,-
'25:21:15.944',-0.024,-,-,-0.100,88.000,-
'25:21:15.952',-0.061,-,-,-0.100,87.200,-
'25:21:15.960',-0.061,-,-,-0.100,86.400,-
'25:21:15.968',-0.061,-,-,-0.100,86.400,-
'25:21:15.976',-0.073,-,-,-0.100,86.400,-
'25:21:15.984',-0.061,-,-,-0.100,86.400,-
'25:21:15.992',-0.073,-,-,-0.100,87.200,-
'25:21:16.000',-0.061,-,-,-0.100,87.200,-
'25:21:16.008',-0.073,-,-,-0.100,87.200,-
'25:21:16.016',-0.061,-,-,-0.100,87.200,-
'25:21:16.024',-0.061,-,-,-0.100,86.400,-
'25:21:16.032',-0.061,-,-,-0.100,85.600,-
'25:21:16.040',-0.073,-,-,-0.100,85.600,-
'25:21:16.048',-0.061,-,-,-0.100,84.800,-
'25:21:16.056',-0.073,-,-,-0.100,84.000,-
'25:21:16.064',-0.061,-,-,-0.100,84.000,-
'25:21:16.072',-0.073,-,-,-0.100,83.200,-
'25:21:16.080',-0.049,-,-,-0.080,83.200,-
'25:21:16.088',-0.085,-,-,-0.100,82.400,-
'25:21:16.096',-0.037,-,-,0.000,80.800,-
'25:21:16.104',0.171,-,-,0.180,80.800,-
'25:21:16.112',0.537,-,-,0.640,80.000,-
'25:21:16.120',0.622,-,-,0.860,79.200,-
'25:21:16.128',0.232,-,-,0.420,78.400,-
'25:21:16.136',0.049,-,-,0.240,78.400,-
'25:21:16.144',0.073,-,-,0.300,77.600,-
'25:21:16.152',0.073,-,-,0.320,76.800,-
'25:21:16.160',0.012,-,-,0.300,75.200,-
'25:21:16.168',-0.024,-,-,0.220,74.400,-
'25:21:16.176',0.000,-,-,0.120,72.800,-
'25:21:16.184',0.000,-,-,0.020,72.000,-
'25:21:16.192',0.012,-,-,0.000,71.200,-
'25:21:16.200',0.000,-,-,-0.040,70.400,-
'25:21:16.208',0.000,-,-,-0.040,70.400,-
'25:21:16.216',0.000,-,-,-0.040,70.400,-
'25:21:16.224',0.000,-,-,-0.060,71.200,-
'25:21:16.232',0.000,-,-,-0.080,72.000,-
'25:21:16.240',0.000,-,-,-0.060,74.400,-
'25:21:16.248',0.000,-,-,-0.060,78.400,-
'25:21:16.256',-0.012,-,-,-0.060,83.200,-
'25:21:16.264',0.000,-,-,-0.040,88.800,-
'25:21:16.272',0.000,-,-,-0.060,95.200,-
'25:21:16.280',0.000,-,-,-0.040,102.400,-
'25:21:16.288',0.000,-,-,-0.040,108.800,-
'25:21:16.296',0.024,-,-,-0.060,116.000,-
'25:21:16.304',0.000,-,-,-0.040,122.400,-
'25:21:16.312',0.024,-,-,-0.060,128.000,-
'25:21:16.320',0.024,-,-,-0.060,132.800,-
'25:21:16.328',0.049,-,-,-0.040,136.800,-
'25:21:16.336',0.049,-,-,-0.040,139.200,-
'25:21:16.344',0.073,-,-,-0.040,140.000,-
'25:21:16.352',0.073,-,-,-0.020,140.000,-
'25:21:16.360',0.061,-,-,0.000,139.200,-
'25:21:16.368',0.073,-,-,0.000,137.600,-
'25:21:16.376',0.073,-,-,0.000,136.800,-
'25:21:16.384',0.049,-,-,0.000,135.200,-
'25:21:16.392',0.049,-,-,0.000,134.400,-
'25:21:16.400',0.024,-,-,0.000,132.800,-
'25:21:16.408',0.024,-,-,0.000,130.400,-
'25:21:16.416',0.000,-,-,0.000,128.000,-
'25:21:16.424',0.000,-,-,0.000,124.800,-
'25:21:16.432',0.000,-,-,0.000,120.800,-
'25:21:16.440',0.024,-,-,0.000,116.000,-
'25:21:16.448',0.024,-,-,-0.020,111.200,-
'25:21:16.456',0.000,-,-,-0.020,106.400,-
'25:21:16.464',0.024,-,-,-0.020,101.600,-
'25:21:16.472',0.000,-,-,0.000,98.400,-
'25:21:16.480',0.000,-,-,-0.040,95.200,-
'25:21:16.488',0.000,-,-,-0.040,92.800,-
'25:21:16.496',-0.049,-,-,-0.040,91.200,-
'25:21:16.504',-0.024,-,-,-0.060,90.400,-
'25:21:16.512',-0.085,-,-,-0.060,89.600,-
'25:21:16.520',-0.024,-,-,-0.060,89.600,-
'25:21:16.528',0.000,-,-,-0.080,88.800,-
'25:21:16.536',-0.012,-,-,-0.080,88.800,-
'25:21:16.544',-0.024,-,-,-0.060,88.800,-
'25:21:16.552',-0.012,-,-,-0.080,89.600,-
'25:21:16.560',-0.024,-,-,-0.080,89.600,-
'25:21:16.568',-0.024,-,-,-0.080,90.400,-
'25:21:16.576',-0.024,-,-,-0.060,89.600,-
'25:21:16.584',-0.049,-,-,-0.080,89.600,-
'25:21:16.592',-0.037,-,-,-0.080,88.000,-
'25:21:16.600',-0.049,-,-,-0.080,87.200,-
'25:21:16.608',-0.024,-,-,-0.060,85.600,-
'25:21:16.616',-0.024,-,-,-0.040,84.800,-
'25:21:16.624',-0.061,-,-,-0.040,84.000,-
'25:21:16.632',-0.073,-,-,-0.060,84.000,-
'25:21:16.640',0.012,-,-,0.040,83.200,-
'25:21:16.648',0.256,-,-,0.300,83.200,-
'25:21:16.656',0.622,-,-,0.780,82.400,-
'25:21:16.664',0.659,-,-,0.920,81.600,-
'25:21:16.672',0.207,-,-,0.380,81.600,-
'25:21:16.680',0.110,-,-,0.280,80.000,-
'25:21:16.688',0.085,-,-,0.340,78.400,-
'25:21:16.696',0.049,-,-,0.360,76.800,-
'25:21:16.704',0.024,-,-,0.300,75.200,-
'25:21:16.712',-0.012,-,-,0.220,74.400,-
'25:21:16.720',0.000,-,-,0.120,73.600,-
'25:21:16.728',0.049,-,-,0.040,73.600,-
'25:21:16.736',0.024,-,-,0.000,72.800,-
'25:21:16.744',0.012,-,-,0.000,72.800,-
'25:21:16.752',0.000,-,-,-0.040,72.800,-
'25:21:16.760',0.024,-,-,-0.040,72.800,-
'25:21:16.768',0.024,-,-,-0.040,72.800,-
'25:21:16.776',0.000,-,-,-0.040,74.400,-
'25:21:16.784',0.024,-,-,-0.040,76.000,-
'25:21:16.792',0.000,-,-,-0.040,80.000,-
'25:21:16.800',-0.024,-,-,-0.040,84.800,-
'25:21:16.808',0.024,-,-,-0.040,90.400,-
'25:21:16.816',0.037,-,-,-0.040,96.800,-
'25:21:16.824',0.049,-,-,-0.040,104.000,-
'25:21:16.832',0.024,-,-,-0.040,110.400,-
'25:21:16.840',0.024,-,-,-0.040,117.600,-
'25:21:16.848',0.024,-,-,-0.040,123.200,-
'25:21:16.856',0.012,-,-,-0.040,128.800,-
'25:21:16.864',0.000,-,-,-0.040,133.600,-
'25:21:16.872',0.061,-,-,-0.040,136.000,-
'25:21:16.880',0.073,-,-,-0.040,137.600,-
'25:21:16.888',0.110,-,-,-0.040,138.400,-
'25:21:16.896',0.085,-,-,-0.020,138.400,-
'25:21:16.904',0.073,-,-,0.000,137.600,-
'25:21:16.912',0.061,-,-,0.000,137.600,-
'25:21:16.920',0.049,-,-,0.000,136.000,-
'25:21:16.928',0.049,-,-,0.020,135.200,-
'25:21:16.936',0.049,-,-,0.020,133.600,-
'25:21:16.944',0.024,-,-,0.000,132.000,-
'25:21:16.952',0.000,-,-,0.000,129.600,-
'25:21:16.960',0.000,-,-,0.000,127.200,-
'25:21:16.968',0.000,-,-,0.000,124.000,-
'25:21:16.976',-0.049,-,-,0.000,120.000,-
'25:21:16.984',0.012,-,-,0.000,115.200,-
'25:21:16.992',0.037,-,-,-0.020,110.400,-
'25:21:17.000',0.012,-,-,-0.020,105.600,-
'25:21:17.008',0.000,-,-,-0.020,101.600,-
'25:21:17.016',0.024,-,-,-0.040,97.600,-
'25:21:17.024',0.012,-,-,-0.040,95.200,-
'25:21:17.032',0.000,-,-,-0.060,92.800,-
'25:21:17.040',-0.012,-,-,-0.040,90.400,-
'25:21:17.048',-0.037,-,-,-0.080,89.600,-
'25:21:17.056',-0.061,-,-,-0.060,88.800,-
'25:21:17.064',-0.049,-,-,-0.080,88.800,-
'25:21:17.072',-0.061,-,-,-0.060,88.000,-
'25:21:17.080',-0.061,-,-,-0.080,88.000,-
'25:21:17.088',-0.073,-,-,-0.100,88.800,-
'25:21:17.096',-0.061,-,-,-0.080,88.800,-
'25:21:17.104',-0.061,-,-,-0.100,89.600,-
'25:21:17.112',-0.061,-,-,-0.080,89.600,-
'25:21:17.120',-0.061,-,-,-0.100,89.600,-
'25:21:17.128',-0.061,-,-,-0.080,88.800,-
'25:21:17.136',-0.049,-,-,-0.100,88.000,-
'25:21:17.144',-0.061,-,-,-0.080,86.400,-
'25:21:17.152',-0.061,-,-,-0.100,86.400,-
'25:21:17.160',-0.049,-,-,-0.060,85.600,-
'25:21:17.168',-0.085,-,-,-0.060,85.600,-
'25:21:17.176',-0.122,-,-,-0.080,84.800,-
'25:21:17.184',-0.049,-,-,-0.020,84.000,-
'25:21:17.192',0.171,-,-,0.180,82.400,-
'25:21:17.200',0.524,-,-,0.660,80.800,-
'25:21:17.208',0.561,-,-,0.920,80.000,-
'25:21:17.216',0.244,-,-,0.460,79.200,-
'25:21:17.224',0.122,-,-,0.260,79.200,-
'25:21:17.232',0.110,-,-,0.300,78.400,-
'25:21:17.240',0.049,-,-,0.340,76.800,-
'25:21:17.248',0.000,-,-,0.300,76.000,-
'25:21:17.256',-0.024,-,-,0.240,74.400,-
'25:21:17.264',0.000,-,-,0.140,73.600,-
'25:21:17.272',0.000,-,-,0.040,72.800,-
'25:21:17.280',0.000,-,-,0.000,72.800,-
'25:21:17.288',-0.012,-,-,-0.020,72.800,-
'25:21:17.296',0.000,-,-,-0.040,72.000,-
'25:21:17.304',0.000,-,-,-0.040,71.200,-
'25:21:17.312',0.000,-,-,-0.060,71.200,-
'25:21:17.320',0.000,-,-,-0.060,72.000,-
'25:21:17.328',-0.024,-,-,-0.040,73.600,-
'25:21:17.336',-0.024,-,-,-0.060,77.600,-
'25:21:17.344',-0.024,-,-,-0.040,83.200,-
'25:21:17.352',-0.012,-,-,-0.060,89.600,-
'25:21:17.360',0.000,-,-,-0.040,96.000,-
'25:21:17.368',0.000,-,-,-0.060,102.400,-
'25:21:17.376',0.012,-,-,-0.060,109.600,-
'25:21:17.384',0.024,-,-,-0.040,116.800,-
'25:21:17.392',0.000,-,-,-0.060,124.000,-
'25:21:17.400',0.012,-,-,-0.060,129.600,-
'25:21:17.408',0.024,-,-,-0.060,134.400,-
'25:21:17.416',0.024,-,-,-0.060,136.800,-
'25:21:17.424',0.037,-,-,-0.040,138.400,-
'25:21:17.432',0.049,-,-,-0.040,139.200,-
'25:21:17.440',0.037,-,-,-0.020,139.200,-
'25:21:17.448',0.049,-,-,0.000,138.400,-
'25:21:17.456',0.061,-,-,0.000,138.400,-
'25:21:17.464',0.024,-,-,0.000,136.800,-
'25:21:17.472',-0.024,-,-,0.020,136.000,-
'25:21:17.480',0.049,-,-,0.040,133.600,-
'25:21:17.488',0.073,-,-,0.040,130.400,-
'25:21:17.496',0.049,-,-,0.000,126.400,-
'25:21:17.504',0.024,-,-,0.020,122.400,-
'25:21:17.512',0.000,-,-,0.000,118.400,-
'25:21:17.520',0.000,-,-,0.000,113.600,-
'25:21:17.528',0.000,-,-,-0.020,108.800,-
'25:21:17.536',0.000,-,-,-0.040,104.000,-
'25:21:17.544',-0.012,-,-,-0.060,100.800,-
'25:21:17.552',-0.061,-,-,-0.060,98.400,-
'25:21:17.560',-0.061,-,-,-0.080,96.000,-
'25:21:17.568',-0.061,-,-,-0.080,94.400,-
'25:21:17.576',-0.073,-,-,-0.080,93.600,-
'25:21:17.584',-0.061,-,-,-0.100,92.000,-
'25:21:17.592',-0.073,-,-,-0.080,91.200,-
'25:21:17.600',-0.061,-,-,-0.100,90.400,-
'25:21:17.608',-0.122,-,-,-0.080,89.600,-
'25:21:17.616',-0.122,-,-,-0.100,89.600,-
'25:21:17.624',-0.061,-,-,-0.100,88.800,-
'25:21:17.632',-0.024,-,-,-0.100,88.800,-
'25:21:17.640',-0.049,-,-,-0.100,87.200,-
'25:21:17.648',-0.061,-,-,-0.100,86.400,-
'25:21:17.656',-0.061,-,-,-0.100,85.600,-
'25:21:17.664',-0.061,-,-,-0.100,85.600,-
'25:21:17.672',-0.061,-,-,-0.100,85.600,-
'25:21:17.680',-0.061,-,-,-0.080,86.400,-
'25:21:17.688',-0.122,-,-,-0.100,86.400,-
'25:21:17.696',-0.134,-,-,-0.100,86.400,-
'25:21:17.704',0.024,-,-,0.040,86.400,-
'25:21:17.712',0.354,-,-,0.380,86.400,-
'25:21:17.720',0.610,-,-,0.840,85.600,-
'25:21:17.728',0.378,-,-,0.600,84.800,-
'25:21:17.736',0.085,-,-,0.260,82.400,-
'25:21:17.744',0.024,-,-,0.240,80.800,-
'25:21:17.752',0.012,-,-,0.320,78.400,-
'25:21:17.760',0.024,-,-,0.340,76.800,-
'25:21:17.768',-0.012,-,-,0.260,75.200,-
'25:21:17.776',-0.024,-,-,0.160,73.600,-
