'Elapsed time','I','II','V','MCL1','ABP'
'85:40:50.888',-,0.000,-,0.048,100.680
'85:40:50.896',-,0.008,-,0.048,106.320
'85:40:50.904',-,0.008,-,0.048,111.120
'85:40:50.912',-,0.024,-,0.056,115.080
'85:40:50.920',-,0.008,-,0.048,118.320
'85:40:50.928',-,0.024,-,0.064,119.880
'85:40:50.936',-,0.040,-,0.056,119.880
'85:40:50.944',-,0.024,-,0.064,118.320
'85:40:50.952',-,0.024,-,0.048,115.920
'85:40:50.960',-,0.040,-,0.056,113.520
'85:40:50.968',-,0.024,-,0.048,110.280
'85:40:50.976',-,0.040,-,0.048,107.160
'85:40:50.984',-,0.024,-,0.032,103.920
'85:40:50.992',-,0.024,-,0.032,100.680
'85:40:51.000',-,0.008,-,0.016,98.280
'85:40:51.008',-,0.008,-,0.016,95.160
'85:40:51.016',-,0.000,-,0.008,92.760
'85:40:51.024',-,0.008,-,0.016,90.360
'85:40:51.032',-,0.000,-,0.000,87.960
'85:40:51.040',-,0.000,-,0.000,86.280
'85:40:51.048',-,0.000,-,0.000,83.880
'85:40:51.056',-,-0.008,-,0.000,81.480
'85:40:51.064',-,0.000,-,-0.008,79.920
'85:40:51.072',-,-0.024,-,0.000,77.520
'85:40:51.080',-,0.000,-,0.000,75.960
'85:40:51.088',-,-0.008,-,-0.008,75.120
'85:40:51.096',-,-0.024,-,0.000,73.560
'85:40:51.104',-,-0.008,-,-0.008,72.720
'85:40:51.112',-,0.000,-,0.000,71.880
'85:40:51.120',-,-0.024,-,-0.008,71.880
'85:40:51.128',-,-0.008,-,0.000,71.160
'85:40:51.136',-,-0.024,-,-0.016,71.160
'85:40:51.144',-,-0.024,-,-0.008,71.160
'85:40:51.152',-,-0.008,-,-0.016,71.880
'85:40:51.160',-,-0.024,-,-0.016,71.880
'85:40:51.168',-,-0.024,-,-0.016,72.720
'85:40:51.176',-,-0.024,-,-0.016,73.560
'85:40:51.184',-,-0.024,-,-0.016,74.280
'85:40:51.192',-,-0.024,-,-0.016,75.120
'85:40:51.200',-,-0.024,-,-0.024,75.960
'85:40:51.208',-,-0.024,-,-0.016,75.960
'85:40:51.216',-,-0.024,-,-0.016,76.680
'85:40:51.224',-,-0.024,-,-0.016,77.520
'85:40:51.232',-,-0.024,-,-0.024,77.520
'85:40:51.240',-,-0.024,-,-0.016,77.520
'85:40:51.248',-,-0.024,-,-0.024,77.520
'85:40:51.256',-,-0.024,-,-0.016,78.360
'85:40:51.264',-,-0.024,-,-0.016,77.520
'85:40:51.272',-,-0.024,-,-0.016,77.520
'85:40:51.280',-,-0.024,-,-0.016,77.520
'85:40:51.288',-,-0.024,-,-0.024,77.520
'85:40:51.296',-,-0.024,-,-0.016,76.680
'85:40:51.304',-,-0.024,-,-0.024,75.960
'85:40:51.312',-,-0.024,-,-0.016,75.960
'85:40:51.320',-,-0.024,-,-0.016,75.120
'85:40:51.328',-,-0.008,-,-0.016,75.120
'85:40:51.336',-,-0.024,-,-0.016,74.280
'85:40:51.344',-,-0.024,-,-0.016,73.560
'85:40:51.352',-,-0.024,-,-0.016,73.560
'85:40:51.360',-,-0.024,-,-0.016,72.720
'85:40:51.368',-,-0.024,-,-0.016,71.880
'85:40:51.376',-,-0.008,-,-0.016,71.160
'85:40:51.384',-,-0.024,-,-0.016,71.160
'85:40:51.392',-,0.000,-,-0.016,70.320
'85:40:51.400',-,0.000,-,0.000,69.480
'85:40:51.408',-,0.024,-,0.016,69.480
'85:40:51.416',-,0.024,-,0.000,68.760
'85:40:51.424',-,0.008,-,0.000,67.920
'85:40:51.432',-,0.024,-,-0.008,67.920
'85:40:51.440',-,0.008,-,-0.016,67.080
'85:40:51.448',-,0.024,-,-0.032,67.080
'85:40:51.456',-,0.008,-,-0.024,66.360
'85:40:51.464',-,0.000,-,-0.016,66.360
'85:40:51.472',-,0.000,-,-0.016,65.520
'85:40:51.480',-,0.000,-,-0.008,65.520
'85:40:51.488',-,-0.024,-,-0.024,64.680
'85:40:51.496',-,-0.024,-,-0.016,64.680
'85:40:51.504',-,-0.024,-,-0.024,63.960
'85:40:51.512',-,-0.024,-,-0.016,63.960
'85:40:51.520',-,-0.040,-,-0.024,63.960
'85:40:51.528',-,-0.024,-,-0.016,63.120
'85:40:51.536',-,-0.024,-,-0.016,63.120
'85:40:51.544',-,0.000,-,0.024,63.120
'85:40:51.552',-,-0.008,-,0.024,63.120
'85:40:51.560',-,0.024,-,0.016,63.120
'85:40:51.568',-,0.264,-,-0.104,63.120
'85:40:51.576',-,0.384,-,-0.264,63.120
'85:40:51.584',-,0.280,-,-0.200,63.120
'85:40:51.592',-,0.120,-,-0.208,63.120
'85:40:51.600',-,0.008,-,-0.128,63.120
'85:40:51.608',-,0.008,-,-0.032,62.280
'85:40:51.616',-,0.000,-,-0.008,62.280
'85:40:51.624',-,0.000,-,0.016,62.280
'85:40:51.632',-,-0.024,-,0.008,62.280
'85:40:51.640',-,-0.008,-,0.016,62.280
'85:40:51.648',-,-0.024,-,0.016,61.560
'85:40:51.656',-,-0.008,-,0.024,61.560
'85:40:51.664',-,-0.024,-,0.016,61.560
'85:40:51.672',-,-0.008,-,0.032,61.560
'85:40:51.680',-,-0.024,-,0.024,61.560
'85:40:51.688',-,0.000,-,0.032,61.560
'85:40:51.696',-,-0.024,-,0.024,61.560
'85:40:51.704',-,-0.008,-,0.032,62.280
'85:40:51.712',-,-0.008,-,0.032,64.680
'85:40:51.720',-,-0.024,-,0.024,67.920
'85:40:51.728',-,0.000,-,0.032,72.720
'85:40:51.736',-,-0.008,-,0.032,79.080
'85:40:51.744',-,0.000,-,0.040,85.560
'85:40:51.752',-,0.000,-,0.032,91.920
'85:40:51.760',-,0.000,-,0.048,97.560
'85:40:51.768',-,0.000,-,0.048,103.920
'85:40:51.776',-,0.008,-,0.048,108.720
'85:40:51.784',-,0.024,-,0.056,113.520
'85:40:51.792',-,0.008,-,0.064,116.760
'85:40:51.800',-,0.024,-,0.064,119.160
'85:40:51.808',-,0.024,-,0.072,119.880
'85:40:51.816',-,0.040,-,0.056,119.160
'85:40:51.824',-,0.024,-,0.064,117.480
'85:40:51.832',-,0.040,-,0.048,115.080
'85:40:51.840',-,0.024,-,0.056,111.960
'85:40:51.848',-,0.024,-,0.048,108.720
'85:40:51.856',-,0.024,-,0.040,106.320
'85:40:51.864',-,0.024,-,0.032,103.080
'85:40:51.872',-,0.024,-,0.024,100.680
'85:40:51.880',-,0.008,-,0.032,98.280
'85:40:51.888',-,0.008,-,0.016,95.160
'85:40:51.896',-,0.000,-,0.008,92.760
'85:40:51.904',-,0.000,-,0.016,90.360
'85:40:51.912',-,0.008,-,0.008,88.680
'85:40:51.920',-,0.000,-,0.000,86.280
'85:40:51.928',-,0.000,-,0.000,83.880
'85:40:51.936',-,-0.008,-,0.000,81.480
'85:40:51.944',-,0.000,-,0.000,79.920
'85:40:51.952',-,-0.024,-,0.000,77.520
'85:40:51.960',-,-0.008,-,0.000,76.680
'85:40:51.968',-,-0.024,-,-0.008,75.120
'85:40:51.976',-,-0.008,-,0.000,74.280
'85:40:51.984',-,-0.024,-,-0.008,72.720
'85:40:51.992',-,-0.008,-,0.000,72.720
'85:40:52.000',-,-0.024,-,-0.008,71.880
'85:40:52.008',-,-0.008,-,-0.008,71.880
'85:40:52.016',-,-0.024,-,-0.016,71.880
'85:40:52.024',-,-0.024,-,-0.016,71.880
'85:40:52.032',-,-0.024,-,-0.016,72.720
'85:40:52.040',-,-0.024,-,-0.016,73.560
'85:40:52.048',-,-0.024,-,-0.008,74.280
'85:40:52.056',-,-0.024,-,-0.016,74.280
'85:40:52.064',-,-0.024,-,-0.016,75.120
'85:40:52.072',-,-0.024,-,-0.016,75.960
'85:40:52.080',-,-0.024,-,-0.016,76.680
'85:40:52.088',-,-0.024,-,-0.024,77.520
'85:40:52.096',-,-0.024,-,-0.016,77.520
'85:40:52.104',-,-0.024,-,-0.016,78.360
'85:40:52.112',-,-0.024,-,-0.016,78.360
'85:40:52.120',-,-0.024,-,-0.024,78.360
'85:40:52.128',-,-0.040,-,-0.016,78.360
'85:40:52.136',-,-0.024,-,-0.024,78.360
'85:40:52.144',-,-0.024,-,-0.016,78.360
'85:40:52.152',-,-0.040,-,-0.016,78.360
'85:40:52.160',-,-0.024,-,-0.016,78.360
'85:40:52.168',-,-0.024,-,-0.024,77.520
'85:40:52.176',-,-0.024,-,-0.016,76.680
'85:40:52.184',-,-0.024,-,-0.024,76.680
'85:40:52.192',-,-0.024,-,-0.016,75.960
'85:40:52.200',-,-0.024,-,-0.016,75.960
'85:40:52.208',-,-0.024,-,-0.016,75.120
'85:40:52.216',-,-0.024,-,-0.016,74.280
'85:40:52.224',-,-0.040,-,-0.016,74.280
'85:40:52.232',-,-0.024,-,-0.024,73.560
'85:40:52.240',-,-0.024,-,-0.016,72.720
'85:40:52.248',-,-0.024,-,-0.016,72.720
'85:40:52.256',-,-0.024,-,-0.016,71.880
'85:40:52.264',-,-0.024,-,-0.016,71.160
'85:40:52.272',-,0.000,-,-0.008,71.160
'85:40:52.280',-,0.000,-,0.000,70.320
'85:40:52.288',-,0.008,-,0.008,69.480
'85:40:52.296',-,0.000,-,0.000,69.480
'85:40:52.304',-,0.000,-,0.000,68.760
'85:40:52.312',-,0.000,-,-0.016,68.760
'85:40:52.320',-,0.000,-,-0.032,67.920
'85:40:52.328',-,0.008,-,-0.024,67.080
